BU_CODE;WK_CODE;Gemeente;RES;Provincie;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;nr_OrgEntity
'BU04060307';'WK040603';'Huizen';'Noord-Holland Zuid';'Noord-Holland';32;3;1619.70548;0;0;0;0;405.191943;1619.70548;0;0;172580.99;5352
'BU04060308';'WK040603';'Huizen';'Noord-Holland Zuid';'Noord-Holland';63;6;3348.25342;0;0;0;0;802.769771;3348.25342;0;0;290250.167;5353
'BU04060327';'WK040603';'Huizen';'Noord-Holland Zuid';'Noord-Holland';7;2;371.472758;0;0;0;0;87.7116662;371.472758;0;0;64771.9585;5354
'BU04060328';'WK040603';'Huizen';'Noord-Holland Zuid';'Noord-Holland';1;1;58.8603755;0;0;0;0;13.0402554;58.8603755;0;0;8799.471;5355
'BU04060329';'WK040603';'Huizen';'Noord-Holland Zuid';'Noord-Holland';4;3;163.316272;0;0;0;0;49.5992262;163.316272;0;0;73276.2885;5356
'BU04060330';'WK040603';'Huizen';'Noord-Holland Zuid';'Noord-Holland';42;2;1913.05287;0;0;0;0;535.146872;1913.05287;0;0;155963.153;5357
'BU04060409';'WK040604';'Huizen';'Noord-Holland Zuid';'Noord-Holland';244;3;11231.1116;0;0;0;0;3165.00189;11231.1116;0;0;743606.268;5358
'BU04060410';'WK040604';'Huizen';'Noord-Holland Zuid';'Noord-Holland';980;50;33335.5655;0;2197.39943;0;0;11325.5136;35532.9649;0;0;2315421.01;5359
'BU04060511';'WK040605';'Huizen';'Noord-Holland Zuid';'Noord-Holland';359;19;7719.56005;0;2315.63594;0;0;3646.92608;10035.196;0;0;648848.556;5360
'BU04060512';'WK040605';'Huizen';'Noord-Holland Zuid';'Noord-Holland';34;31;178.671101;0;504.008595;0;0;292.620427;682.679696;0;0;380134.62;5361
'BU04060513';'WK040605';'Huizen';'Noord-Holland Zuid';'Noord-Holland';232;128;4115.29605;0;1829.63396;0;0;2371.01944;5944.93001;0;0;2581577.01;5362
'BU04060614';'WK040606';'Huizen';'Noord-Holland Zuid';'Noord-Holland';1331;97;25586.2247;0;8053.35456;0;0;13604.1807;33639.5792;0;0;2025121.53;5363
