BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU04020102;BU04020102;Havenstraatbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1532;196;1744;128565;27500;False;30;15;7;0;0;8;1752;30;0;7;9;26;0;-12;0;2154649;654;1236;0;0;0;1532;0;0;0;0;0;0;0;0;0;0;0;0;1532;0;0;0;0;196;1336;0;0;0;0;11;2;0;0;2;7;158;11;0;7;8;26;0;-30;0;2154649;654;1236;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0;1886
BU04020103;BU04020103;Sint Vitusbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;837;57;1022;72019;24048;False;30;16;6;0;0;8;1127;30;0;8;9;28;0;-14;0;1479474;672;1448;0;0;0;837;0;0;0;0;0;0;0;0;0;0;0;0;837;0;0;0;0;40;797;0;0;0;0;11;3;0;0;2;6;168;11;0;8;7;28;0;-31;0;1479474;672;1448;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;1887
BU04020104;BU04020104;Langgewenstbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;994;261;1798;78864;104436;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1888
BU04020201;BU04020201;Boomberg;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1537;211;2217;194721;88380;False;31;19;5;1;0;6;588;31;0;8;7;31;0;-16;0;3553896;608;1603;0;0;0;1537;0;0;0;0;0;0;0;0;0;0;0;0;1537;0;0;0;0;78;1459;0;0;0;0;23;6;0;0;4;12;155;23;0;8;14;31;0;-31;0;3553896;608;1603;0;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;211;0;0;0;0;1889
BU04020202;BU04020202;Raadhuiskwartier;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;643;89;1020;100253;48889;False;34;21;6;1;0;6;604;34;0;10;7;37;0;-21;0;1995207;603;1958;0;0;0;643;0;0;0;0;0;0;0;0;0;0;0;0;643;0;0;0;0;77;566;0;0;0;0;35;9;0;0;6;19;209;35;0;10;21;37;0;-34;0;1995207;603;1958;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;1890
BU04020203;BU04020203;Trompenberg-Zuid;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;471;59;1177;52807;91755;False;15;9;3;0;0;3;466;15;0;8;4;29;0;-26;0;1145588;355;973;0;0;0;471;0;0;0;0;0;0;0;0;0;0;0;0;471;0;0;0;0;19;452;0;0;0;0;60;16;1;0;10;33;677;60;0;8;36;29;0;-14;0;1145588;355;973;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;1891
BU04020204;BU04020204;Villaparken;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;580;57;853;95114;35480;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1892
BU04020205;BU04020205;Trompenberg-Noord;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;287;24;366;45447;10177;False;42;27;7;1;0;7;327;42;0;12;9;44;0;-23;0;771542;682;2112;0;0;0;287;0;0;0;0;0;0;0;0;0;0;0;0;287;0;0;0;0;48;239;0;0;0;0;21;6;0;0;3;11;63;21;0;12;12;44;0;-47;0;771542;682;2112;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;1893
BU04020206;BU04020206;Media Park;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;7;99;2427;1280;314474;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1894
BU04020301;BU04020301;Havenkwartier;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;16;118;714;1284;90667;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1895
BU04020302;BU04020302;Het Rode Dorp;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;616;9;624;65337;1007;False;41;23;8;1;0;10;1489;41;0;9;11;33;0;-13;0;989878;703;1587;0;0;0;616;0;0;0;0;0;0;0;0;0;0;0;0;616;0;0;0;0;0;616;0;0;0;0;1;0;0;0;0;1;7;1;0;9;1;33;0;-42;0;989878;703;1587;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1896
BU04020303;BU04020303;Zeverijn;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;845;80;972;84717;16438;False;32;18;6;1;0;8;920;32;0;8;9;28;0;-12;0;1441866;784;1484;0;0;0;845;0;0;0;0;0;0;0;0;0;0;0;0;845;0;0;0;0;218;627;0;0;0;0;7;2;0;0;1;4;71;7;0;8;5;28;0;-33;0;1441866;784;1484;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;1897
BU04020304;BU04020304;Kerkelanden;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;3034;490;3887;289196;110806;False;28;15;5;0;0;7;568;28;0;7;8;26;0;-12;0;4861435;730;1251;0;0;0;3034;0;0;0;0;0;0;0;0;0;0;0;0;3034;0;0;0;0;213;2821;0;0;0;0;16;4;0;0;2;9;124;16;0;7;10;26;0;-27;0;4861435;730;1251;0;0;0;490;0;0;0;0;0;0;0;0;0;0;0;0;490;0;0;0;0;1898
BU04020401;BU04020401;Bloemenkwartier Noord;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1310;216;1478;131885;21764;False;36;20;7;1;0;9;1473;36;0;9;10;32;0;-14;0;2697394;827;1826;0;0;0;1310;0;0;0;0;0;0;0;0;0;0;0;0;1310;0;0;0;0;31;1279;0;0;0;0;8;2;0;0;1;6;87;8;0;9;6;32;0;-38;0;2697394;827;1826;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;1899
BU04020402;BU04020402;Bloemenkwartier Zuid;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2309;154;2497;218800;24324;False;37;20;7;1;0;9;1148;37;0;8;10;31;0;-13;0;4195228;788;1681;0;0;0;2309;0;0;0;0;0;0;0;0;0;0;0;0;2309;0;0;0;0;269;2040;0;0;0;0;6;1;0;0;1;4;59;6;0;8;4;31;0;-38;0;4195228;788;1681;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;0;0;1900
BU04020403;BU04020403;Schrijverskwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;810;127;853;109171;5505;False;46;28;8;1;0;9;942;46;0;11;11;40;0;-16;0;1894443;836;2223;0;0;0;810;0;0;0;0;0;0;0;0;0;0;0;0;810;0;0;0;0;7;803;0;0;0;0;4;1;0;0;1;3;17;4;0;11;4;40;0;-50;0;1894443;836;2223;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;1901
BU04020404;BU04020404;Staatsliedenkwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1620;255;1745;174153;16161;False;38;21;7;1;0;9;1161;38;0;9;10;33;0;-14;0;2994048;772;1716;0;0;0;1620;0;0;0;0;0;0;0;0;0;0;0;0;1620;0;0;0;0;16;1604;0;0;0;0;6;1;0;0;1;3;67;6;0;9;4;33;0;-39;0;2994048;772;1716;0;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;255;0;0;0;0;1902
BU04020405;BU04020405;Zeeheldenkwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2226;434;2379;191672;19802;False;32;16;7;0;0;8;984;32;0;7;9;26;0;-11;0;2292976;553;964;0;0;0;2226;0;0;0;0;0;0;0;0;0;0;0;0;2226;0;0;0;0;166;2060;0;0;0;0;4;1;0;0;1;2;45;4;0;7;3;26;0;-32;0;2292976;553;964;0;0;0;434;0;0;0;0;0;0;0;0;0;0;0;0;434;0;0;0;0;1903
BU04020501;BU04020501;Schilderskwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1521;248;2169;223860;84184;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;1343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1904
BU04020502;BU04020502;t Hoogt van t Kruis;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;625;50;677;97086;6660;False;43;27;7;1;0;9;166;43;0;11;10;40;0;-17;0;1363721;812;2017;0;0;0;625;0;0;0;0;0;0;0;0;0;0;0;0;625;0;0;0;0;214;411;0;0;0;0;6;2;0;0;2;3;11;6;0;11;4;40;0;-48;0;1363721;812;2017;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;1905
BU04020503;BU04020503;Arenaparkkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;240;155;1623;34048;179782;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1906
BU04020504;BU04020504;West-Indiëkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;98;4;123;18143;3143;False;52;36;7;1;0;8;168;52;0;15;10;56;0;-28;0;389600;798;3189;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;4;94;0;0;0;0;14;6;1;0;1;6;27;14;0;15;7;56;0;-63;0;389600;798;3189;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1907
BU04020505;BU04020505;Van Riebeeckkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1933;208;2142;149029;27112;False;29;14;6;0;0;8;1032;29;0;7;9;24;0;-11;0;2594193;730;1211;0;0;0;1933;0;0;0;0;0;0;0;0;0;0;0;0;1933;0;0;0;0;108;1825;0;0;0;0;6;2;0;0;1;3;97;6;0;7;4;24;0;-29;0;2594193;730;1211;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;1908
BU04020506;BU04020506;Egelshoek;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;2;3;0;362;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1909
BU04020601;BU04020601;Geuzenbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1201;113;1564;110100;47144;False;29;15;6;0;0;7;1205;29;0;7;8;26;0;-12;0;2114017;660;1352;0;0;0;1201;0;0;0;0;0;0;0;0;0;0;0;0;1201;0;0;0;0;100;1101;0;0;0;0;15;4;0;0;2;9;218;15;0;7;10;26;0;-27;0;2114017;660;1352;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;1910
BU04020602;BU04020602;Electrobuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1194;49;1455;95723;33829;False;29;15;6;0;0;8;1301;29;0;7;8;24;0;-10;0;1676779;616;1153;0;0;0;1194;0;0;0;0;0;0;0;0;0;0;0;0;1194;0;0;0;0;163;1031;0;0;0;0;14;3;0;0;2;8;190;14;0;7;9;24;0;-26;0;1676779;616;1153;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;1911
BU04020603;BU04020603;Kleine Driftbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1919;140;2272;178599;45796;False;30;15;6;0;0;8;1052;30;0;7;9;27;0;-13;0;3062003;728;1348;0;0;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;1919;0;0;0;0;447;1472;0;0;0;0;12;3;0;0;2;7;137;12;0;7;8;27;0;-30;0;3062003;728;1348;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;1912
BU04020604;BU04020604;Liebergen;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2253;82;2467;206330;27719;False;33;17;7;0;0;9;1174;33;0;8;10;28;0;-13;0;3186551;665;1292;0;0;0;2253;0;0;0;0;0;0;0;0;0;0;0;0;2253;0;0;0;0;445;1808;0;0;0;0;7;2;0;0;1;4;106;7;0;8;4;28;0;-33;0;3186551;665;1292;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;1913
BU04020605;BU04020605;Astronomische Buurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2402;226;2864;255938;60008;False;34;19;6;1;0;8;942;34;0;8;10;31;0;-16;0;3537720;529;1235;0;0;0;2402;0;0;0;0;0;0;0;0;0;0;0;0;2402;0;0;0;0;136;2266;0;0;0;0;14;3;0;0;2;9;120;14;0;8;11;31;0;-36;0;3537720;529;1235;0;0;0;226;0;0;0;0;0;0;0;0;0;0;0;0;226;0;0;0;0;1914
BU04020606;BU04020606;Annas Hoeve;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;234;4;247;33282;1641;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1915
BU04020701;BU04020701;Johannes Geradtswegbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;901;38;1053;112987;19726;False;38;22;7;1;0;8;928;38;0;9;9;35;0;-15;0;1817994;716;1727;0;0;0;901;0;0;0;0;0;0;0;0;0;0;0;0;901;0;0;0;0;11;890;0;0;0;0;10;2;0;0;2;6;75;10;0;9;6;35;0;-41;0;1817994;716;1727;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;1916
