BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04570903;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;36.7461538;33;3.74615385;0;0;0;0;3;17;35;4;95;265230;34715;366;0;0;274478.823;0;0;0;0;0;38;5628
BU16960000;WK169600;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;939.369231;714;225.369231;0;0;0;0;2;19;31;56;2936;2690200;840980;286;0;0;2316352.46;0;0;0;0;0;801;10098
BU16960100;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;190.769231;158;32.7692308;0;0;0;0;3;17;39;24;625;627308;209554;335;0;0;553793.356;0;0;0;0;0;183;10099
BU16960101;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;2964.28462;2674;290.284615;0;0;0;0;2;14;30;238;6980;6271797;2356794;338;0;0;4870846.38;0;0;0;0;0;3039;10100
BU16960102;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;88.9153846;75;13.9153846;0;0;0;0;3;14;40;49;286;309818;108918;380;0;0;278939.398;0;0;0;0;0;86;10101
BU16960103;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;42.5538462;38;4.55384615;0;0;0;0;4;13;45;8;152;195300;62349;410;0;0;187764.1;0;0;0;0;0;49;10102
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;125.161538;120;5.16153846;0;0;0;0;2;13;40;21;405;364533;162001;400;0;0;309749.462;0;0;0;0;0;124;10103
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;559.961538;491;68.9615385;0;0;0;0;2;13;31;75;1449;1383432;504394;348;0;0;1142463.56;0;0;0;0;0;571;10104
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;71.2461538;56;15.2461538;0;0;0;0;2;21;39;19;237;215580;87782;371;0;0;180504.349;0;0;0;0;0;61;10105
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;0;0;0;0;4;19;34;76;4350;4350913;1438521;331;0;0;3637409.47;0;0;0;0;0;1565;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;0;0;0;0;2;18;31;209;9167;8398090;3041060;332;0;0;6861842.47;0;0;0;0;0;3125;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;0;0;0;0;3;13;50;239;244;232908;98767;404;0;0;206024.933;0;0;0;0;0;69;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;0;0;0;0;14;22;35;89;1075;1168983;420098;391;0;0;889657.72;0;0;0;0;0;663;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;0;0;0;0;2;12;44;49;473;428437;179914;380;0;0;370721.16;0;0;0;0;0;145;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;0;0;0;0;4;17;33;89;1975;1798259;620675;314;0;0;1470442.03;0;0;0;0;0;730;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;0;0;0;0;2;14;30;247;1409;1340747;512259;364;0;0;1068051.83;0;0;0;0;0;604;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;0;0;0;2;20;38;27;1514;1493042;453081;299;0;0;1343993.52;0;0;0;0;0;328;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;0;0;0;2;14;32;129;2219;2141407;772825;348;0;0;1750836.96;0;0;0;0;0;925;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;0;0;0;3;30;23;1636;4031;3706526;997783;248;0;0;2854382.73;0;0;0;0;0;1324;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;0;0;0;2;24;25;1498;3069;2687776;831248;271;0;0;2074597.84;0;0;0;0;0;1019;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;0;0;0;2;20;28;1694;2082;1893164;713328;343;0;0;1506356.28;0;0;0;0;0;719;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;0;0;0;2;15;32;1586;1650;1491495;632480;383;0;0;1244256.49;0;0;0;0;0;537;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;0;0;0;2;17;28;1840;1528;1410460;585134;383;0;0;1097756.29;0;0;0;0;0;616;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;0;0;0;2;12;32;1496;1462;1252045;545083;373;0;0;1016006.57;0;0;0;0;0;527;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;0;0;0;2;14;28;1322;1334;1080905;421150;316;0;0;855323.913;0;0;0;0;0;472;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;0;0;0;2;15;26;1009;1639;1481675;539052;329;0;0;1114046.6;0;0;0;0;0;774;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;0;0;0;3;19;32;1182;1748;1504497;601658;344;0;0;1215790.32;0;0;0;0;0;584;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;0;0;0;3;23;33;1044;1585;1367237;516487;326;0;0;1156844.86;0;0;0;0;0;384;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;0;0;0;2;24;27;952;1001;934832;281363;281;0;0;753555.773;0;0;0;0;0;302;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;0;0;0;2;16;33;924;1611;1552029;682752;424;0;0;1319528.51;0;0;0;0;0;489;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;0;0;0;3;16;45;484;864;826095;379048;439;0;0;739619.508;0;0;0;0;0;199;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;0;0;0;2;15;32;530;1910;1714965;705476;369;0;0;1491898.95;0;0;0;0;0;455;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;0;0;0;3;21;43;229;426;304612;111821;262;0;0;286302.821;0;0;0;0;0;16;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;0;0;0;2;14;37;1095;1379;1335614;650198;472;0;0;1129894.28;0;0;0;0;0;460;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;0;0;0;1;13;30;1403;979;916160;388333;397;0;0;726875.819;0;0;0;0;0;422;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;0;0;0;2;12;39;938;838;819502;407946;487;0;0;697851.833;0;0;0;0;0;284;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;0;0;0;2;14;33;847;1803;1506519;616171;342;0;0;1244717.66;0;0;0;0;0;559;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;0;0;0;2;14;27;990;2327;2149707;843188;362;0;0;1611342.67;0;0;0;0;0;1172;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;0;0;0;2;16;26;877;3797;3183627;1186953;313;0;0;2348233.94;0;0;0;0;0;1712;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;0;0;0;2;13;27;781;1783;1697137;674340;378;0;0;1296439.44;0;0;0;0;0;884;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;0;0;0;2;11;29;1178;1607;1464720;638348;397;0;0;1137461.12;0;0;0;0;0;738;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;0;0;0;2;17;24;714;2558;2413760;840452;329;0;0;1740534.81;0;0;0;0;0;1331;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;0;0;0;3;18;35;734;1873;1647451;657273;351;0;0;1424475.6;0;0;0;0;0;456;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;0;0;0;3;21;32;555;767;584031;182922;238;0;0;482726.023;0;0;0;0;0;202;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;0;0;0;2;15;38;556;2605;2260876;988308;379;0;0;2005692.34;0;0;0;0;0;550;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;0;0;0;3;12;46;544;985;1014846;484347;492;0;0;902546.955;0;0;0;0;0;284;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;0;0;0;2;18;25;760;2097;1893503;662786;316;0;0;1456119.13;0;0;0;0;0;819;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;0;0;0;3;13;37;378;733;702217;321621;439;0;0;600871.685;0;0;0;0;0;233;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;0;0;0;1;52;22;44;649;1039891;130493;201;0;0;840325.141;0;0;0;0;0;130;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;0;0;0;2;15;31;783;2152;1854900;742335;345;0;0;1519744.97;0;0;0;0;0;712;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;0;0;0;2;13;31;150;1468;1444336;510742;348;0;0;1202756.44;0;0;0;0;0;579;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;0;0;0;3;15;34;197;2479;2324826;948611;383;0;0;1884153.93;0;0;0;0;0;1002;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;0;0;0;2;14;32;608;886;796872;314033;354;0;0;639123.947;0;0;0;0;0;352;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;0;0;0;2;12;30;868;1218;1069896;431598;354;0;0;821990.856;0;0;0;0;0;561;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;0;0;0;2;72;14;12;190;607894;5823;31;0;0;518119.008;0;0;0;0;0;35;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;0;0;0;2;11;51;6;4;40330;1383;393;0;0;44245.8465;0;0;0;0;0;1;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;0;0;0;3;34;34;7;429;691068;126140;294;0;0;666876.916;0;0;0;0;0;91;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;0;0;0;3;23;29;594;3611;3054784;1066710;295;0;0;2482202.53;0;0;0;0;0;1071;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;0;0;0;2;14;28;650;4316;4026249;1574193;365;0;0;3140762.09;0;0;0;0;0;1933;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;0;0;0;3;13;39;143;581;578288;217743;375;0;0;494734.824;0;0;0;0;0;197;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;0;0;0;3;44;16;194;1320;1498719;178069;135;0;0;1267065.42;0;0;0;0;0;166;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;0;0;0;3;14;38;501;869;842667;357146;411;0;0;710223.423;0;0;0;0;0;318;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;0;0;0;2;14;35;691;1752;1685302;746837;426;0;0;1419569.7;0;0;0;0;0;617;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;0;0;0;2;15;33;872;3185;3021888;1242480;390;0;0;2490759.64;0;0;0;0;0;1187;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;0;0;0;2;20;33;329;3113;3004012;1159830;373;0;0;2548289.83;0;0;0;0;0;826;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;0;0;0;2;14;35;670;2930;2853183;1250254;427;0;0;2418810.74;0;0;0;0;0;991;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;0;0;0;2;25;45;322;712;543643;163274;229;0;0;491411.304;0;0;0;0;0;99;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;0;0;0;3;32;34;19;1620;1847234;386171;238;0;0;1641225.87;0;0;0;0;0;363;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;0;0;0;5;25;34;2;115;189031;45382;396;0;0;184065.152;0;0;0;0;0;42;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;0;0;0;2;12;46;43;165;197043;78620;476;0;0;184030.049;0;0;0;0;0;46;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;0;0;0;3;52;23;550;963;1132687;74727;78;0;0;895106.651;0;0;0;0;0;86;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;0;0;0;2;15;27;1163;1321;1112592;424627;322;0;0;810762.541;0;0;0;0;0;617;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;0;0;0;3;15;28;521;513;468451;182135;355;0;0;347966.744;0;0;0;0;0;261;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;0;0;0;1;12;28;696;1027;923416;345057;336;0;0;733234.005;0;0;0;0;0;412;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142225.762;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43585.5059;0;0;0;0;0;0;10762
