BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU04020503;BU04020503;Arenaparkkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;240;155;1623;34048;179782;False;7;5;1;0;0;1;196;7;0;21;8;0;0;-21;0;696351;230;429;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;20;12;205;0;0;80;24;1;0;12;43;811;80;0;21;53;0;0;6;0;696351;230;429;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1906
BU04020504;BU04020504;West-Indiëkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;98;4;123;18143;3143;False;54;39;7;0;0;8;179;54;0;24;19;0;0;11;0;33494;69;274;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;12;74;0;0;14;6;1;0;1;6;27;14;0;24;18;0;0;-27;0;33494;69;274;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1907
BU04020505;BU04020505;Van Riebeeckkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1933;208;2142;149029;27112;False;31;17;6;0;0;8;1151;31;0;14;13;0;0;4;0;861965;242;402;0;0;0;0;0;1933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;193;722;910;0;0;6;2;0;0;1;3;97;6;0;14;8;0;0;-16;0;861965;242;402;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1908
BU04020506;BU04020506;Egelshoek;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;2;3;0;362;False;0;0;0;0;0;0;0;0;0;8;5;0;0;-14;0;2317;1272;832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;11;0;0;18;59;7;88;0;8;70;0;0;10;0;2317;1272;832;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1909
BU04020601;BU04020601;Geuzenbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1201;113;1564;110100;47144;False;30;17;6;0;0;7;1292;30;0;15;13;0;0;2;0;835439;261;534;0;0;0;0;0;1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;108;98;895;0;0;15;4;0;0;2;9;218;15;0;15;15;0;0;-15;0;835439;261;534;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1910
BU04020602;BU04020602;Electrobuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1194;49;1455;95723;33829;False;30;17;6;0;0;8;1423;30;0;14;13;0;0;3;0;659322;242;453;0;0;0;0;0;1194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;17;209;805;0;0;14;3;0;0;2;8;190;14;0;14;14;0;0;-15;0;659322;242;453;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1911
BU04020603;BU04020603;Kleine Driftbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1919;140;2272;178599;45796;False;31;17;6;0;0;8;1129;31;0;14;14;0;0;3;0;968114;230;426;0;0;0;0;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;181;258;1033;0;0;12;3;0;0;2;7;137;12;0;14;13;0;0;-15;0;968114;230;426;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1912
BU04020604;BU04020604;Liebergen;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2253;82;2467;206330;27719;False;34;19;7;0;0;9;1281;34;0;15;15;0;0;5;0;865309;181;351;0;0;0;0;0;2253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445;248;572;988;0;0;7;2;0;0;1;4;106;7;0;15;10;0;0;-18;0;865309;181;351;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1913
BU04020605;BU04020605;Astronomische Buurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2402;226;2864;255938;60008;False;36;22;6;0;0;8;1059;36;0;15;16;3;0;2;0;1132271;169;395;0;0;0;240;0;2162;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;136;168;329;1769;0;0;14;3;0;0;2;9;120;14;0;15;17;3;0;-21;0;1132271;169;395;0;0;0;23;0;203;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;1914
BU04020606;BU04020606;Annas Hoeve;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;234;4;247;33282;1641;False;34;17;8;0;0;9;334;34;0;15;14;0;0;5;0;75032;188;304;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;0;0;15;0;0;2;1;0;0;0;1;12;2;0;15;6;0;0;-19;0;75032;188;304;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1915
