BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;125.161538;120;5.16153846;0;39;0;0;2;15;53;28;405;383477;180945;447;0;0;225846.882;0;0;124;0;0;0;10103
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;559.961538;491;68.9615385;0;29;0;0;2;15;40;97;1449;1438594;559556;386;0;0;940368.991;0;0;571;0;0;0;10104
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;71.2461538;56;15.2461538;0;38;0;0;2;24;52;26;237;250140;122342;516;0;0;147231.22;0;0;61;0;0;0;10105
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;0;33;0;0;4;21;45;100;4350;5125834;2213442;509;0;0;3310187.9;0;0;1565;0;0;0;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;0;30;0;0;2;20;42;283;9167;8965444;3608414;394;0;0;6018175.54;0;0;3125;0;0;0;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;0;49;0;0;3;15;65;310;244;210224;76083;311;0;0;136684.504;0;0;69;0;0;0;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;0;35;0;0;14;24;48;122;1075;1408330;659445;613;0;0;1037058.73;0;0;663;0;0;0;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;0;42;0;0;2;14;56;62;473;437534;189011;400;0;0;272581.333;0;0;145;0;0;0;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;0;32;0;0;4;19;44;118;1975;1976443;798859;404;0;0;1276816.84;0;0;730;0;0;0;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;0;29;0;0;2;15;39;321;1409;1284919;456431;324;0;0;841226.283;0;0;604;0;0;0;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;38;0;0;2;23;54;38;1514;1645522;605561;400;0;0;1088205.7;0;0;328;0;0;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;30;0;0;2;15;40;161;2219;2204039;835457;377;0;0;1420872.44;0;0;925;0;0;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;23;0;0;3;32;34;2419;4031;4113440;1404697;348;0;0;3210304.98;0;0;1324;0;0;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;24;0;0;2;26;35;2097;3069;2808846;952318;310;0;0;2143352.56;0;0;1019;0;0;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;27;0;0;2;22;38;2299;2082;1876366;696530;335;0;0;1394555.18;0;0;719;0;0;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;31;0;0;2;17;43;2131;1650;1394055;535040;324;0;0;1024820.48;0;0;537;0;0;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;26;0;0;2;19;36;2365;1528;1397639;572313;375;0;0;985163.973;0;0;616;0;0;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;30;0;0;2;14;41;1916;1462;1171941;464979;318;0;0;784457.993;0;0;527;0;0;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;26;0;0;2;16;37;1747;1334;1136051;476296;357;0;0;791944.837;0;0;472;0;0;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;25;0;0;2;17;34;1320;1639;1484730;542107;331;0;0;1067360.17;0;0;774;0;0;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;31;0;0;3;21;44;1625;1748;1480959;578120;331;0;0;1117158.26;0;0;584;0;0;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;32;0;0;3;26;47;1487;1585;1353757;503007;317;0;0;1044938.4;0;0;384;0;0;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;27;0;0;2;26;38;1340;1001;967526;314057;314;0;0;719225.976;0;0;302;0;0;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;32;0;0;2;18;45;1260;1611;1533619;664342;412;0;0;1141013.54;0;0;489;0;0;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;44;0;0;3;19;62;667;864;774397;327350;379;0;0;559587.391;0;0;199;0;0;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;31;0;0;2;17;44;729;1910;1805778;796289;417;0;0;1373845.21;0;0;455;0;0;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;44;0;0;3;26;66;352;426;304130;111339;261;0;0;262500.845;0;0;16;0;0;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;36;0;0;2;16;49;1450;1379;1270116;584700;424;0;0;848590.321;0;0;460;0;0;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;29;0;0;1;14;39;1824;979;869163;341336;349;0;0;563228.058;0;0;422;0;0;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;37;0;0;2;14;50;1203;838;759222;347666;415;0;0;520711.649;0;0;284;0;0;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;32;0;0;2;16;45;1155;1803;1511017;620669;344;0;0;1022550.44;0;0;559;0;0;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;26;0;0;2;16;36;1319;2327;2162888;856369;368;0;0;1560050.76;0;0;1172;0;0;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;25;0;0;2;18;35;1180;3797;3355759;1359085;358;0;0;2422277.18;0;0;1712;0;0;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;25;0;0;2;14;34;983;1783;1709030;686233;385;0;0;1092939.5;0;0;884;0;0;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;28;0;0;2;13;37;1502;1607;1439466;613094;381;0;0;898103.462;0;0;738;0;0;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;23;0;0;2;18;31;923;2558;2483257;909949;356;0;0;1796965.81;0;0;1331;0;0;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;34;0;0;3;21;49;1028;1873;1628646;638468;341;0;0;1261922.1;0;0;456;0;0;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;32;0;0;3;24;47;815;767;605122;204013;266;0;0;455746.279;0;0;202;0;0;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;37;0;0;2;18;54;790;2605;2223313;950745;365;0;0;1674390.07;0;0;550;0;0;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;44;0;0;3;15;60;710;985;920639;390140;396;0;0;657923.458;0;0;284;0;0;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;25;0;0;2;19;34;1034;2097;1985559;754842;360;0;0;1490791.37;0;0;819;0;0;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;37;0;0;3;15;51;522;733;649494;268898;367;0;0;455830.26;0;0;233;0;0;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;23;0;0;1;54;31;62;649;1207132;297734;459;0;0;873417.667;0;0;130;0;0;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;30;0;0;2;18;42;1061;2152;1716850;604285;281;0;0;1300875.29;0;0;712;0;0;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;29;0;0;2;15;40;193;1468;1364826;431232;294;0;0;909735.089;0;0;579;0;0;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;33;0;0;3;17;45;261;2479;2262711;886496;358;0;0;1537911.4;0;0;1002;0;0;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;31;0;0;2;15;42;798;886;720084;237245;268;0;0;483881.359;0;0;352;0;0;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;29;0;0;2;13;39;1129;1218;956412;318114;261;0;0;600841.933;0;0;561;0;0;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;14;0;0;2;73;20;16;190;696142;94071;496;0;0;574121.526;0;0;35;0;0;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;50;0;0;2;13;65;8;4;40050;1103;313;0;0;31900.8157;0;0;1;0;0;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;33;0;0;3;36;46;9;429;780933;216005;503;0;0;629400.034;0;0;91;0;0;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;28;0;0;3;25;41;840;3611;3056574;1068500;296;0;0;2330999.78;0;0;1071;0;0;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;27;0;0;2;16;37;858;4316;4145787;1693731;392;0;0;2734254.2;0;0;1933;0;0;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;38;0;0;3;15;51;187;581;508100;147555;254;0;0;329873.361;0;0;197;0;0;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;17;0;0;3;46;28;340;1320;1830127;509477;386;0;0;1497515.96;0;0;166;0;0;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;37;0;0;3;16;50;660;869;792214;306693;353;0;0;553976.026;0;0;318;0;0;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;34;0;0;2;16;47;928;1752;1581425;642960;367;0;0;1152166.85;0;0;617;0;0;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;32;0;0;2;17;44;1163;3185;2937254;1157846;364;0;0;2070208.56;0;0;1187;0;0;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;32;0;0;2;22;44;439;3113;3033622;1189440;382;0;0;2256290.03;0;0;826;0;0;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;34;0;0;2;16;46;880;2930;2812010;1209081;413;0;0;1996454.73;0;0;991;0;0;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;45;0;0;2;29;67;479;712;547681;167312;235;0;0;399120.092;0;0;99;0;0;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;34;0;0;3;35;48;27;1620;1977946;516883;319;0;0;1459626.29;0;0;363;0;0;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;34;0;0;5;27;47;3;115;258383;114734;1001;0;0;189931.902;0;0;42;0;0;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;45;0;0;2;14;61;57;165;185650;67227;407;0;0;139099.273;0;0;46;0;0;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;24;0;0;3;54;34;814;963;1281514;223554;232;0;0;996218.299;0;0;86;0;0;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;25;0;0;2;17;35;1508;1321;1074491;386526;293;0;0;758670.049;0;0;617;0;0;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;27;0;0;3;16;38;707;513;446439;160123;312;0;0;314970.739;0;0;261;0;0;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;26;0;0;1;14;35;869;1027;933091;354732;345;0;0;623205.204;0;0;412;0;0;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122505.45;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32485.3977;0;0;0;0;0;0;10762
