BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Warmte_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H19_Waarde_hernieuwbaar_gas;Woning_H21_CapaciteitsvraagE;Woning_H22_AantalNieuweMSR;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_groengas;Woning_A03_Aansl_waterstof;Woning_A04_Aansl_Gasketel;Woning_A05_Aansl_eWP_lucht;Woning_A05_Aansl_eWP_bodem;Woning_A06_Aansl_Rest70_collGGheater;Woning_A07_Aansl_Geo70_collGGheater;Woning_A08_Aansl_Rest30_eWPlucht;Woning_A09_Aansl_Rest30_colleWP70;Woning_A10_Aansl_WKO15_colleWP70;Woning_A11_Aansl_WKO15_colleWP50_beWP;Woning_A12_Aansl_WKO15_TEO15_colleWP70;Woning_A13_Aansl_hWP;Woning_A14_Aansl_h2WP;Woning_A15_Aansl_h2R;Woning_A16_Aansl_naarA;Woning_A17_Aansl_naarB;Woning_A18_Aansl_naarC;Woning_A19_Aansl_naarD;Woning_G01_Aansl_LT15_50;Woning_G02_Aansl_LT15_70;Woning_G03_Aansl_LT30_30;Woning_G04_Aansl_LT30_70;Woning_G05_Aansl_TEO;Woning_G06_Aansl_WKO;Woning_G07_Aansl_WijkWKK;Woning_G08_Aansl_BioWKK;Woning_G09_Aansl_BuurtWKO;Woning_G10_Aansl_Restwarmte;Woning_G11_Aansl_Geothermie;Woning_G12_Aansl_WaterstofHR;Woning_G13_Aansl_WaterstofWP;Woning_L01_Aansl_LabelAppp;Woning_L02_Aansl_LabelA;Woning_L03_Aansl_LabelB;Woning_L04_Aansl_LabelC;Woning_L05_Aansl_LabelD;Woning_L06_Aansl_LabelE;Woning_L07_Aansl_LabelF;Util_H01_Vraag_Warmte_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H19_Waarde_hernieuwbaar_gas;Util_H21_CapaciteitsvraagE;Util_H22_AantalNieuweMSR;Util_A01_Aansl_aardgas;Util_A02_Aansl_groengas;Util_A03_Aansl_waterstof;Util_A04_Aansl_gasketel;Util_A05_Aansl_eWP_lucht;Util_A05_Aansl_eWP_bodem;Util_A06_Aansl_Rest70_collGGheater;Util_A07_Aansl_Geo70_collGGheater;Util_A08_Aansl_Rest30_eWPlucht;Util_A09_Aansl_Rest30_colleWP70;Util_A10_Aansl_WKO15_colleWP70;Util_A11_Aansl_WKO15_colleWP50_beWP;Util_A12_Aansl_WKO15_TEO15_colleWP70;Util_A13_Aansl_hWP;Util_A14_Aansl_h2WP;Util_A15_Aansl_h2R;Util_A17_Aansl_naarB;Util_A18_Aansl_naarC;Util_A19_Aansl_naarD;Util_G01_Aansl_LT15_50;Util_G02_Aansl_LT15_70;Util_G03_Aansl_LT30_30;Util_G04_Aansl_LT30_70;Util_G05_Aansl_TEO;Util_G06_Aansl_WKO;Util_G07_Aansl_WijkWKK;Util_G08_Aansl_BioWKK;Util_G09_Aansl_BuurtWKO;Util_G10_Aansl_Restwarmte;Util_G11_Aansl_Geothermie;Util_G12_Aansl_WaterstofHR;Util_G13_Aansl_WaterstofWP;Util_L01_Aansl_LabelAppp;Util_L02_Aansl_LabelA;Util_L03_Aansl_LabelB;Util_L04_Aansl_LabelC;Util_L05_Aansl_LabelD;Util_L06_Aansl_LabelE;Util_L07_Aansl_LabelF;H15_CO2_uitstoot;H16_Nat_meerkost;H17_Nat_meerkost_CO2;H18_Nat_meerkost_WEQ;H23_Capaciteit_huidig;nr_OrgEntity
BU03631000;BU03631000;Coenhaven/Mercuriushaven;WK036310;Westelijk Havengebied;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;16630;304;21231;1380367;598036.7;False;249103.36;185896.56;63206.8;0;0;165930.846;1728;415034.206;0;266533.915;170680.733;0;0;-22180.4418;0;28365;27.6349206;0;14920;0;14920;0;0;0;0;1710;0;0;0;0;0;0;0;0;0;0;0;0;0;1710;0;0;0;0;0;0;0;0;0;0;16626;2;0;0;0;0;0;86277.7924;82886.3095;3391.48286;0;74433.171;242661.261;599;403372.224;0;84408.7674;265568.377;0;0;53395.0798;0;9283.2375;27.6349206;0;257;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;75;0;229;0;0;0;0;0;22860505;4613;1077;6618.4275;126
BU03631001;BU03631001;Alfa-driehoek;WK036310;Westelijk Havengebied;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;5179;64;6303;429791;146021.5;False;77516.5006;57827.6006;19688.9;0;0;51675.7145;1908;129192.215;0;82949.1566;53154.9159;0;0;-6911.85732;0;7768.5;21.0690476;0;5179;0;5179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5177;2;0;0;0;0;0;25936.822;24978.7088;958.113225;0;19191.4937;58229.3417;638;103357.657;0;25348.702;64208.1297;0;0;13800.8257;0;1956.205;21.0690476;0;59;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;16;0;48;0;0;0;0;0;7243006;5274;1149;1793.199;127
BU03631100;BU03631100;Sloterdijk II;WK036311;Bedrijventerrein Sloterdijk;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;8;89;1441;688;186269.15;False;269.498925;209.898925;59.6;0;0;72.58;6;342.078925;0;1995.47493;10236.5447;6561.89106;0;-18451.8318;0;12;0.00952380952;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32692.5496;31751.606;940.943648;0;25295.934;80698.1833;707;138686.667;0;26606.5442;79273.5236;6561.89106;0;26244.7082;0;5409.7425;0.00952380952;0;34;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;9;0;80;0;0;0;0;0;1718104;828;1192;2756.3505;134
BU03631105;BU03631105;Teleport;WK036311;Bedrijventerrein Sloterdijk;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;5879;449;10894;468000;651872.6;False;87446.2025;63277.5525;24168.65;0;0;57609.1752;1023;145055.378;0;73508.0479;181786.894;118278.067;0;-228517.632;0;14344.5;12.9880952;0;3116;0;3116;0;0;0;0;2763;0;0;0;0;0;0;0;0;0;0;0;0;0;2763;0;0;0;0;0;0;0;0;0;0;5274;545;60;0;0;0;0;151342.207;145719.193;5623.01359;0;92653.5699;245200.008;1771;489195.785;0;97053.7592;276590.622;118278.067;0;-2726.66306;0;29878.3955;12.9880952;0;273;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;0;0;0;0;0;0;0;0;0;0;8;0;441;0;0;0;0;0;5810698;441;533;19014.6615;138
BU03631200;BU03631200;Houthavens West;WK036312;Houthavens;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;1265;66;1819;131503;71942.15;False;23511.5875;13772.4375;9739.15;0;0;10554.5;780;34066.0875;0;23150.4845;15516.7792;1467.26377;0;-6068.43997;0;1897.5;0.00238095238;0;1265;0;1265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1265;0;0;0;0;0;8910.71202;8202.06004;708.651987;0;8758.8238;23918.9384;296;41588.4742;0;7936.76758;28817.296;1467.26377;0;3367.14686;0;2137.922;0.00238095238;0;63;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;6;0;60;0;0;0;0;0;607064;295;334;9850;141
BU03631305;BU03631305;Spaarndammerbuurt Noordwest;WK036313;Spaarndammer- en Zeeheldenbuurt;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;1074;6;1158;71680;10897;False;26665.9352;18460.3352;8205.6;93.4625786;0;8916.31;2236;35675.7077;0;29146.9889;9282.90642;0;0;-2754.18762;0;1801;0;0;979;0;979;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;76;103;144;218;153;87;3179.22315;2791.25069;387.972462;0;2861.12066;1173.313;267;7213.65681;0;3222.74553;2049.16305;0;0;1941.74823;0;630.9045;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1475826;759;1274;1921.5645;148
BU03631306;BU03631306;Westergasfabriek;WK036313;Spaarndammer- en Zeeheldenbuurt;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;0;41;176;0;22763;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00238095238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3689.0671;3245.08065;443.986457;0;4426.99728;6322.836;157;14438.9004;0;3736.91771;7694.11561;0;0;3007.86707;0;661.5545;0.00238095238;0;38;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;39;0;0;0;0;0;156974;272;892;1050;149
BU03631307;BU03631307;Overbraker Binnenpolder;WK036313;Spaarndammer- en Zeeheldenbuurt;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;1951;19;2307;162156;46204.65;False;29325.4494;21884.5494;7440.9;0;0;19465.6614;465;48791.1108;0;27189.4284;18094.4449;3079.86614;0;427.371275;0;3938.5;6.87142857;0;1445;0;1445;0;0;0;0;506;0;0;0;0;0;0;0;0;0;0;0;0;0;506;0;0;0;0;0;0;0;0;0;0;1946;1;0;0;2;0;0;5313.77709;5009.77992;303.997166;0;5911.13957;18512.9589;84;29737.8755;0;5233.42032;18333.1281;3079.86614;0;3091.46093;0;577.3615;6.87142857;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;11;0;8;0;0;0;0;0;1661468;1414;720;1050;150
BU03633600;BU03633600;Woon- en Groengebied Sloterdijk;WK036336;Sloterdijk;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;226;14;650;17195;55018;False;5347.16449;3987.81449;1359.35;1.54095503;0;1917.51;102;7266.21545;0;5722.42312;1984.28284;0;0;-440.490511;0;687;0;0;52;0;52;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;15;17;159;0;4;1;11407.3799;10799.1496;608.230342;0;9532.89346;20597.822;219;41538.0954;0;11228.562;23570.6854;0;0;6738.84794;0;2098.987;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;573778;467;883;1907.013;235
BU03633601;BU03633601;Bedrijventerrein Sloterdijk I;WK036336;Sloterdijk;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;8249;115;10980;684878;354964;False;123695.951;92289.4512;31406.5;0;0;82305.6853;1815;206001.637;0;132359.996;84663.3673;0;0;-11021.7267;0;21207.5;21.2396825;0;3832;0;3832;0;0;0;0;4417;0;0;0;0;0;0;0;0;0;0;0;0;0;4417;0;0;0;0;0;0;0;0;0;0;8235;3;0;1;2;0;0;57380.1546;55083.8697;2296.28487;0;45265.9671;138738.273;842;241384.395;0;56154.5439;152917.07;0;0;32312.7806;0;6069.3845;21.2396825;0;94;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;24;0;91;0;0;0;0;0;8622459;885;785;5271.6405;236
