BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU01640606;BU01640606;Bedrijventerrein Zeggershoek;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;3;20;123;526;15506;False;1;1;0;0;0;0;2;1;0;20;3;0;0;-22;0;11378;77;93;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0;58;19;1;0;6;32;33;58;0;20;37;0;0;1;0;11378;77;93;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;260
BU01640700;BU01640700;Bedrijventerrein Westermaat-Zuidwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;53;183;1264;9039;157402;False;2;2;0;0;0;0;22;2;0;23;3;0;0;-24;0;256572;144;203;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;53;6;22;15;10;0;0;78;21;0;0;8;49;217;78;0;23;55;0;0;0;0;256572;144;203;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;183;261
BU01640701;BU01640701;Woolde;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;800;157;1703;91814;117327;False;22;13;4;0;0;4;269;22;0;37;6;0;0;-22;0;331583;81;195;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;800;131;118;127;424;0;0;38;17;2;0;3;16;297;38;0;37;19;0;0;-18;0;331583;81;195;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;157;262
BU01640702;BU01640702;Woolder Es;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;1123;176;1283;143048;20713;False;40;25;7;0;0;8;567;40;0;36;10;0;0;-5;0;-112061;-38;-87;0;0;0;0;0;0;1123;0;0;0;0;0;0;0;0;0;0;0;0;0;1123;49;229;501;344;0;0;7;2;0;0;1;4;39;7;0;36;6;0;0;-34;0;-112061;-38;-87;0;0;0;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;176;263
BU01640703;BU01640703;Weidedorp;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;1595;228;1836;174025;31238;False;34;19;6;0;0;8;1024;34;0;29;9;2;0;-6;0;-15327;-4;-8;0;0;0;96;0;0;1499;0;0;0;0;0;0;0;0;0;96;0;0;0;1499;209;625;112;649;0;0;8;2;0;0;1;5;101;8;0;29;6;2;0;-29;0;-15327;-4;-8;0;0;0;14;0;0;214;0;0;0;0;0;0;0;0;0;14;0;0;0;214;264
BU01640704;BU01640704;Bedrijvenpark Westermaat-Zuidoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;152;943;0;122504;False;0;0;0;0;0;0;0;0;0;35;6;0;0;-41;0;4370;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;35;2;0;18;47;833;102;0;35;59;0;0;8;0;4370;2;5;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;152;265
BU01640705;BU01640705;Bedrijventerrein Westermaat-Noordoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;173;374;0;48597;False;0;0;0;0;0;0;0;0;0;30;5;0;0;-34;0;9298;14;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;30;1;0;15;50;134;96;0;30;60;0;0;6;0;9298;14;25;0;0;0;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;173;266
BU01640706;BU01640706;Bedrijventerrein Westermaat-Noordwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;2;16;599;350;77602;False;0;0;0;0;0;0;3;0;0;18;3;0;0;-21;0;92329;142;154;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;98;18;1;0;7;72;233;98;0;18;78;0;0;2;0;92329;142;154;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;267
BU01640800;BU01640800;Roershoek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;995;25;1094;138479;12860;False;44;27;8;0;0;9;455;44;0;39;10;0;0;-6;0;-282046;-113;-258;0;0;0;0;0;0;995;0;0;0;0;0;0;0;0;0;0;0;0;0;995;53;550;376;16;0;0;7;2;0;0;1;3;34;7;0;39;5;0;0;-37;0;-282046;-113;-258;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;25;268
BU01640801;BU01640801;Vossenbelt-Zuid;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;934;17;980;124143;5901;False;40;23;7;0;0;9;871;40;0;34;10;0;0;-5;0;-187026;-97;-191;0;0;0;0;0;0;934;0;0;0;0;0;0;0;0;0;0;0;0;0;934;141;770;22;1;0;0;4;2;0;0;0;1;47;4;0;34;3;0;0;-33;0;-187026;-97;-191;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17;269
BU01640802;BU01640802;Vossenbelt-Noord;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;845;29;931;123421;11094;False;41;25;7;0;0;9;570;41;0;34;10;4;0;-8;0;-162247;-82;-174;0;0;0;85;0;0;761;0;0;0;0;0;0;0;0;0;85;0;0;0;761;77;743;24;1;0;0;8;3;0;0;1;4;54;8;0;34;6;4;0;-36;0;-162247;-82;-174;0;0;0;3;0;0;26;0;0;0;0;0;0;0;0;0;3;0;0;0;26;270
BU01640803;BU01640803;Het Broek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;942;5;984;148465;5416;False;41;24;8;0;0;9;345;41;0;35;10;0;0;-5;0;-204951;-101;-208;0;0;0;0;0;0;942;0;0;0;0;0;0;0;0;0;0;0;0;0;942;777;150;7;8;0;0;3;1;0;0;1;1;14;3;0;35;2;0;0;-35;0;-204951;-101;-208;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;271
BU01640804;BU01640804;Kristenbos;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;6;3;7;1073;32;False;64;45;9;0;0;9;7;64;0;56;11;0;0;-3;0;-2041;-94;-327;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;5;0;0;3;0;0;0;1;2;0;3;0;56;3;0;0;-56;0;-2041;-94;-327;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;272
BU01640805;BU01640805;Dalmeden;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;231;1;232;42385;4;False;47;27;10;0;0;9;74;47;0;40;11;0;0;-4;0;-64422;-120;-279;0;0;0;0;0;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;231;210;10;6;5;0;0;0;0;0;0;0;0;0;0;0;40;1;0;0;-41;0;-64422;-120;-279;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;273
