BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nrAansl_gas;nrAansl_mWKK;nrAansl_eWP;nrAansl_HWP;nrAansl_EWV;nrAansl_RestWarmte;nrAansl_GeoThermie;nrAansl_WijkWKK;nrAansl_BioWKK;nrAansl_WKO;nrAansl_Lt15_30;nrAansl_Lt15_50;nrAansl_Lt15_70;nrAansl_Lt30_30;nrAansl_Lt30_50;nrAansl_Lt30_70;nrAansl_TEO;nr_OrgEntity
BU04020102;BU04020102;Havenstraatbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1522;203;1737;False;37;0;10;2;25;0;2933;2;18;4027;4982285;3136507;779;1807;0;0;0;0;0;0;1725;0;0;0;0;0;0;0;0;0;0;5230
BU04020103;BU04020103;Sint Vitusbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;836;58;1014;False;41;0;11;3;27;0;2048;1;16;2636;3708681;2617854;993;2584;0;0;0;0;0;0;894;0;0;0;0;0;0;0;0;0;0;5231
BU04020104;BU04020104;Langgewenstbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;936;263;1741;False;33;0;10;2;21;0;2793;2;34;4072;6524571;3846164;945;2209;0;0;0;0;0;0;1199;0;0;0;0;0;0;0;0;0;0;5232
BU04020201;BU04020201;Boomberg;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1530;211;2209;False;48;0;14;4;30;0;1171;2;23;7274;7956309;4773300;656;2162;0;0;0;0;0;0;1741;0;0;0;0;0;0;0;0;0;0;5233
BU04020202;BU04020202;Raadhuiskwartier;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;641;89;1018;False;56;0;17;4;35;0;1261;2;30;4060;4892103;3040095;749;2988;0;0;0;0;0;0;730;0;0;0;0;0;0;0;0;0;0;5234
BU04020203;BU04020203;Trompenberg-Zuid;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;471;58;1178;False;49;0;15;4;30;0;1960;1;41;4117;5155383;2852890;693;2422;0;0;0;0;0;0;529;0;0;0;0;0;0;0;0;0;0;5235
BU04020204;BU04020204;Villaparken;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;577;57;850;False;53;0;14;4;35;0;365;2;22;2799;4386041;3065372;1095;3607;0;0;0;0;0;0;634;0;0;0;0;0;0;0;0;0;0;5236
BU04020205;BU04020205;Trompenberg-Noord;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;286;24;365;False;59;0;16;4;39;0;575;2;23;1349;2439316;1850687;1372;5080;0;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;5237
BU04020206;BU04020206;Media Park;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;7;102;2444;False;48;0;15;4;29;0;2048;1;53;7929;10028285;4635969;585;1897;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;5238
BU04020301;BU04020301;Havenkwartier;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;16;119;727;False;27;0;7;2;18;0;317;1;43;1179;3878554;2588526;2195;3561;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;5239
BU04020302;BU04020302;Het Rode Dorp;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;616;9;624;False;45;0;11;3;31;0;2213;1;13;1609;2606932;1978777;1230;3172;0;0;0;0;0;0;625;0;0;0;0;0;0;0;0;0;0;5240
BU04020303;BU04020303;Zeverijn;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;845;80;972;False;36;0;9;2;25;0;1395;2;15;2115;3295840;2359602;1116;2429;0;0;0;0;0;0;925;0;0;0;0;0;0;0;0;0;0;5241
BU04020304;BU04020304;Kerkelanden;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;3034;488;3909;False;34;0;8;2;24;0;951;2;19;7827;9200346;5054462;646;1293;0;0;0;0;0;0;3522;0;0;0;0;0;0;0;0;0;0;5242
BU04020401;BU04020401;Bloemenkwartier Noord;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1300;216;1471;False;43;0;11;3;29;0;2315;2;18;3947;4914458;3256549;825;2214;0;0;0;0;0;0;1516;0;0;0;0;0;0;0;0;0;0;5243
BU04020402;BU04020402;Bloemenkwartier Zuid;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2307;156;2495;False;42;0;10;3;29;0;1785;1;16;6165;6989964;4365333;708;1750;0;0;0;0;0;0;2463;0;0;0;0;0;0;0;0;0;0;5244
BU04020403;BU04020403;Schrijverskwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;810;127;853;False;51;0;13;3;35;0;1340;2;16;2631;3605731;2565669;975;3010;0;0;0;0;0;0;937;0;0;0;0;0;0;0;0;0;0;5245
BU04020404;BU04020404;Staatsliedenkwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1620;256;1745;False;44;0;11;3;30;0;1821;2;15;4574;5332453;3455501;755;1981;0;0;0;0;0;0;1876;0;0;0;0;0;0;0;0;0;0;5246
BU04020405;BU04020405;Zeeheldenkwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2277;429;2422;False;36;0;9;2;25;0;1592;2;13;5051;5853563;3675158;728;1518;0;0;0;0;0;0;2706;0;0;0;0;0;0;0;0;0;0;5247
BU04020501;BU04020501;Schilderskwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1437;247;2061;False;51;0;14;4;33;0;1212;2;23;6747;8027025;5002902;741;2428;0;0;0;0;0;0;1684;0;0;0;0;0;0;0;0;0;0;5248
BU04020502;BU04020502;t Hoogt van t Kruis;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;624;51;676;False;50;0;12;3;35;0;244;3;15;1896;3083414;2269408;1197;3358;0;0;0;0;0;0;675;0;0;0;0;0;0;0;0;0;0;5249
BU04020503;BU04020503;Arenaparkkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;240;155;1621;False;45;0;10;3;32;0;1465;1;48;3449;6859716;3735641;1083;2306;0;0;0;0;0;0;395;0;0;0;0;0;0;0;0;0;0;5250
BU04020504;BU04020504;West-Indiëkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;97;4;122;False;75;0;20;5;50;0;288;2;19;566;1824484;1591938;2811;13137;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;5251
BU04020505;BU04020505;Van Riebeeckkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1933;209;2148;False;33;0;8;2;23;0;1669;1;13;4149;5472945;3623185;873;1687;0;0;0;0;0;0;2142;0;0;0;0;0;0;0;0;0;0;5252
BU04020506;BU04020506;Egelshoek;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;2;3;False;16;0;3;1;12;0;9;8;65;2;1118936;1101241;554322;395473;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5253
BU04020601;BU04020601;Geuzenbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1200;111;1560;False;40;0;11;3;26;0;2255;1;19;3938;5229874;3441164;874;2207;0;0;0;0;0;0;1311;0;0;0;0;0;0;0;0;0;0;5254
BU04020602;BU04020602;Electrobuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1066;47;1289;False;39;0;10;3;26;0;2168;1;18;3092;4390142;2982488;965;2315;0;0;0;0;0;0;1113;0;0;0;0;0;0;0;0;0;0;5255
BU04020603;BU04020603;Kleine Driftbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1916;142;2269;False;36;0;9;2;25;0;1753;1;18;4989;6155823;3788681;759;1670;0;0;0;0;0;0;2058;0;0;0;0;0;0;0;0;0;0;5256
BU04020604;BU04020604;Liebergen;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2251;84;2464;False;37;0;9;2;26;0;1850;1;15;5379;6265349;3905067;726;1585;0;0;0;0;0;0;2335;0;0;0;0;0;0;0;0;0;0;5257
BU04020605;BU04020605;Astronomische Buurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2403;226;2859;False;43;0;11;3;29;0;1616;2;20;7686;6520096;3125725;407;1094;0;0;0;0;0;0;2629;0;0;0;0;0;0;0;0;0;0;5258
BU04020606;BU04020606;Annas Hoeve;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;204;4;217;False;38;0;8;2;28;0;454;2;12;415;1809901;1597082;3846;7373;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;5259
BU04020701;BU04020701;Johannes Geradtswegbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;890;38;1032;False;46;0;12;3;31;0;1436;2;17;2931;4187822;2950860;1007;2861;0;0;0;0;0;0;928;0;0;0;0;0;0;0;0;0;0;5260
BU04020702;BU04020702;Erfgooiersbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;767;82;812;False;44;0;11;3;30;0;1561;2;15;2160;3395694;2517065;1165;3100;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;5261
BU04020703;BU04020703;Noord;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;3684;276;3927;False;34;0;8;2;24;0;1432;1;13;7633;8802789;5389191;706;1372;0;0;0;0;0;0;3960;0;0;0;0;0;0;0;0;0;0;5262
BU04020704;BU04020704;AZC Crailo;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;9;2;21;False;55;0;14;4;37;0;45;2;41;64;1217167;1171349;18194;58187;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;5263
BU04020801;BU04020801;Hilversumse Meent;WK040208;Hilversumse Meent;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1827;86;1890;False;42;0;10;3;29;0;769;2;14;4395;5008990;3117495;709;1650;0;0;0;0;0;0;1913;0;0;0;0;0;0;0;0;0;0;5264
BU04020901;BU04020901;Landelijk Gebied 91;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;12;22;94;False;43;0;11;3;29;0;5;4;39;238;1690977;1463797;6144;15663;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;5265
BU04020902;BU04020902;Landelijk Gebied 92;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;5;16;False;38;0;8;2;28;0;8;5;44;26;1388086;1351494;52063;86763;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5266
BU04020903;BU04020903;Landelijk Gebied 93;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;19;35;489;False;71;0;26;7;38;0;56;1;39;3207;3565324;2481527;774;5081;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;5267
BU04020904;BU04020904;Landelijk Gebied 94;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;37;13;86;False;54;0;17;4;33;0;32;2;41;352;1651331;1432184;4072;16710;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;5268
BU04020905;BU04020905;Landelijk Gebied 95;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;134;87;568;False;50;0;15;4;31;0;36;2;26;1959;3472671;2586009;1320;4553;0;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;0;5269
BU04020906;BU04020906;Landelijk Gebied 96;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;6;2;10;False;75;0;18;5;52;0;7;9;22;40;1161533;1133477;28659;119604;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;5270
BU04020907;BU04020907;Landelijk Gebied 97;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;4;7;24;False;44;0;11;3;30;0;4;7;46;61;1220253;1167853;19166;48911;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;5271
BU04060001;BU04060001;De Noord;WK040600;Wijk 00 Oude Dorp;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1673;229;2156;False;44;0;12;3;29;0;1607;2;24;6000;6813731;3839609;640;1781;0;0;0;0;0;0;1902;0;0;0;0;0;0;0;0;0;0;5346
BU04060002;BU04060002;De Zuid;WK040600;Wijk 00 Oude Dorp;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1250;66;1328;False;46;0;12;3;31;0;1303;2;16;3667;4191223;2668830;728;2011;0;0;0;0;0;0;1316;0;0;0;0;0;0;0;0;0;0;5347
BU04060103;BU04060103;Westereng;WK040601;Wijk 01 Westereng;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1008;34;1109;False;50;0;13;3;34;0;829;2;15;3222;3976370;2644265;821;2385;0;0;0;0;0;0;1042;0;0;0;0;0;0;0;0;0;0;5348
BU04060204;BU04060204;Flevo;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;94;2;95;False;78;0;18;5;55;0;85;3;14;388;1407786;1226205;3160;13032;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;5349
BU04060205;BU04060205;Bikbergen;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;109;4;145;False;66;0;19;5;42;0;85;2;26;630;1654784;1363402;2164;9413;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;5350
BU04060206;BU04060206;Crailo;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;149;16;361;False;65;0;20;5;40;0;158;2;29;1779;2742910;2011419;1131;5578;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;5351
BU04060307;BU04060307;Thames;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;32;3;35;False;71;0;18;4;49;0;37;3;16;139;1100171;1034714;7458;29655;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;5352
BU04060308;BU04060308;IJzeren veld;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;63;6;67;False;74;0;18;5;51;0;68;3;16;275;1285215;1165558;4234;17440;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;5353
BU04060327;BU04060327;Parrewijn;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;7;2;9;False;67;0;15;4;48;0;7;5;22;29;1016606;993347;33888;118800;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;5354
BU04060328;BU04060328;Tafelberger Heide;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1;1;2;False;66;0;15;4;47;0;1;5;26;4;995478;992421;230534;777197;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5355
BU04060329;BU04060329;Rijsbergen;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;4;3;36;False;26;0;10;2;14;0;27;1;26;78;1145925;1096419;13974;30945;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;5356
BU04060330;BU04060330;Huizerhoogt;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;42;2;43;False;65;0;16;4;45;0;325;3;14;154;1147423;1079983;7000;25165;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;5357
BU04060409;BU04060409;Sijsjesberg;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;244;3;247;False;65;0;16;4;45;0;856;2;14;913;1728729;1390436;1522;5642;0;0;0;0;0;0;247;0;0;0;0;0;0;0;0;0;0;5358
BU04060410;BU04060410;Zuidereng;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;980;50;1091;False;51;0;13;3;35;0;649;2;15;3155;3769534;2482370;787;2276;0;0;0;0;0;0;1030;0;0;0;0;0;0;0;0;0;0;5359
BU04060511;BU04060511;Gooierhoofd;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;359;19;467;False;42;0;10;2;30;0;683;2;18;1040;1914491;1408108;1354;3020;0;0;0;0;0;0;378;0;0;0;0;0;0;0;0;0;0;5360
BU04060512;BU04060512;Wolfskamer;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;34;31;210;False;51;0;12;3;36;0;184;3;40;541;1653164;1277981;2363;6086;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;5361
BU04060513;BU04060513;Industriewijk t Plaveen;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;232;128;1132;False;34;0;9;2;23;0;614;1;43;2391;5062481;2973196;1243;2627;0;0;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;5362
BU04060614;BU04060614;Bovenweg;WK040606;Wijk 06 Zenderwijk en Bovenweg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1331;97;1666;False;38;0;9;2;27;0;1535;2;17;3431;4352304;2680326;781;1609;0;0;0;0;0;0;1428;0;0;0;0;0;0;0;0;0;0;5363
BU04060615;BU04060615;Zenderwijk;WK040606;Wijk 06 Zenderwijk en Bovenweg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;559;45;608;False;42;0;11;3;28;0;1268;2;15;1521;2342451;1693854;1114;2788;0;0;0;0;0;0;604;0;0;0;0;0;0;0;0;0;0;5364
BU04060716;BU04060716;Stad en Lande;WK040607;Wijk 07 Stad en Lande;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1599;289;1822;False;41;0;10;3;28;0;945;2;18;4304;5050729;3012175;700;1653;0;0;0;0;0;0;1888;0;0;0;0;0;0;0;0;0;0;5365
BU04060817;BU04060817;Huizermaat West;WK040608;Wijk 08 Huizermaat West en Zuid;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1453;168;1582;False;38;0;9;2;27;0;960;2;15;3446;4234907;2638729;766;1668;0;0;0;0;0;0;1621;0;0;0;0;0;0;0;0;0;0;5366
BU04060818;BU04060818;Huizermaat Zuid;WK040608;Wijk 08 Huizermaat West en Zuid;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1366;80;1583;False;35;0;8;2;25;0;1350;1;17;3037;4087260;2542188;837;1606;0;0;0;0;0;0;1446;0;0;0;0;0;0;0;0;0;0;5367
BU04060919;BU04060919;Huizermaat Noord;WK040609;Wijk 09 Huizermaat Noord;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1409;60;1438;False;37;0;9;2;26;0;1257;2;12;2943;3504661;2249063;764;1565;0;0;0;0;0;0;1469;0;0;0;0;0;0;0;0;0;0;5368
BU04061020;BU04061020;Bijvanck Noord;WK040610;Wijk 10 Bijvanck;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;750;28;779;False;37;0;9;2;26;0;1071;1;12;1601;2434510;1757907;1098;2259;0;0;0;0;0;0;778;0;0;0;0;0;0;0;0;0;0;5369
BU04061021;BU04061021;Bijvanck West;WK040610;Wijk 10 Bijvanck;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;221;12;223;False;42;0;10;3;29;0;940;2;13;518;1467326;1251636;2418;5624;0;0;0;0;0;0;233;0;0;0;0;0;0;0;0;0;0;5370
BU04061123;BU04061123;Bovenmaat Noord;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1478;35;1493;False;39;0;9;2;28;0;1093;1;12;3211;3652587;2310353;720;1548;0;0;0;0;0;0;1513;0;0;0;0;0;0;0;0;0;0;5371
BU04061124;BU04061124;Bovenmaat West;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;821;58;912;False;34;0;8;2;24;0;2003;1;15;1687;2657192;1866508;1107;2048;0;0;0;0;0;0;879;0;0;0;0;0;0;0;0;0;0;5372
BU04061125;BU04061125;Bovenmaat-Oost;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;593;8;623;False;35;0;8;2;25;0;741;1;12;1201;2153230;1626374;1354;2613;0;0;0;0;0;0;601;0;0;0;0;0;0;0;0;0;0;5373
BU04061226;BU04061226;Filosofenbuurt;WK040612;Wijk 12 Hogemaat;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;801;10;823;False;42;0;9;2;31;0;929;2;12;1734;2349901;1593390;919;1937;0;0;0;0;0;0;811;0;0;0;0;0;0;0;0;0;0;5374
BU04061231;BU04061231;De Tuit;WK040612;Wijk 12 Hogemaat;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;120;0;120;False;50;0;11;3;36;0;1040;2;12;294;1128545;1007833;3427;8399;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;5375
BU04170320;BU04170320;Laren-Centrum;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;995;374;1736;False;48;0;14;4;30;0;1145;3;31;5821;7114495;4194716;721;2416;0;0;0;0;0;0;1369;0;0;0;0;0;0;0;0;0;0;5390
BU04170321;BU04170321;Laren-Natuurgebied;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;5;6;175;False;59;0;26;7;26;0;17;1;64;1034;2193659;1683890;1628;9644;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;5391
BU04170322;BU04170322;Omloop;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;569;52;684;False;46;0;11;3;32;0;634;2;20;1758;2969384;2126989;1210;3111;0;0;0;0;0;0;621;0;0;0;0;0;0;0;0;0;0;5392
BU04170323;BU04170323;Oostereng;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;512;41;546;False;60;0;15;4;41;0;331;2;16;1881;3004258;2258997;1201;4143;0;0;0;0;0;0;553;0;0;0;0;0;0;0;0;0;0;5393
BU04170324;BU04170324;Postiljon;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;164;5;184;False;38;0;8;2;28;0;802;2;14;373;1585894;1413820;3793;7716;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;0;0;5394
BU04170325;BU04170325;Rijksweg-Noord;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;154;3;162;False;77;0;18;5;54;0;155;3;15;659;1870139;1606949;2439;9960;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;5395
