BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H19_Waarde_hernieuwbaar_gas;Woning_H21_CapaciteitsvraagE;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H19_Waarde_hernieuwbaar_gas;Util_H21_CapaciteitsvraagE;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;Util_A30_Aansl_LabelA;Util_A31_Aansl_LabelB;Util_A32_Aansl_LabelC;Util_A33_Aansl_LabelD;Util_A34_Aansl_LabelE;Util_A35_Aansl_LabelF;H15_CO2_uitstoot;H16_Nat_meerkost;H17_Nat_meerkost_CO2;H18_Nat_meerkost_WEQ;nr_OrgEntity
BU01640000;BU01640000;Binnenstad-Centrum;WK016400;Wijk 00 Binnenstad;GM0164;Hengelo;Twente;Overijssel;686;402;1923;65994;160794;False;23071;12078;4744;303;0;5946;695;23071;18203;0;6478;0;0;-1609;0;1029;0;0;686;0;0;0;0;0;0;0;0;0;0;0;0;0;686;0;0;0;24;660;0;0;0;0;115035;25374;1634;0;18247;69780;1116;115035;26668;0;75640;0;0;12728;0;4583;0;0;402;0;0;0;0;0;0;0;0;0;0;0;0;0;402;0;0;0;0;402;0;0;0;0;2665;252792;139;252792;221
BU01640001;BU01640001;Binnenstad-West;WK016400;Wijk 00 Binnenstad;GM0164;Hengelo;Twente;Overijssel;476;111;914;47711;56820;False;19255;10917;3769;262;0;4307;773;19255;15732;0;4745;0;0;-1223;0;714;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;0;476;0;0;0;21;455;0;0;0;0;43203;12979;444;0;6992;22788;707;43203;13097;0;25070;0;0;5035;0;1619;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;111;0;0;0;0;1678;285584;505;285584;222
BU01640002;BU01640002;Binnenstad-Oost;WK016400;Wijk 00 Binnenstad;GM0164;Hengelo;Twente;Overijssel;572;116;793;72890;28684;False;24644;14521;4495;393;0;5234;742;24644;20206;0;5873;0;0;-1435;0;858;0;0;572;0;0;0;0;0;0;0;0;0;0;0;0;0;572;0;0;0;22;547;0;0;0;0;17315;4544;163;0;2303;10304;184;17315;4596;0;11079;0;0;1639;0;817;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;116;0;0;0;0;1421;381132;675;381132;223
BU01640100;BU01640100;Hengelose Es-Noord;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;1727;318;1902;191115;22717;False;67099;37877;12462;714;0;16045;563;67099;53729;0;17466;0;0;-4096;0;2591;0;0;1727;0;0;0;0;0;0;0;0;0;0;0;0;0;1727;0;0;0;261;1396;0;0;0;0;13842;3455;276;0;2181;7930;42;13842;3706;0;8640;0;0;1496;0;647;0;0;318;0;0;0;0;0;0;0;0;0;0;0;0;0;318;0;0;0;0;318;0;0;0;0;3263;795290;1072;795290;224
BU01640101;BU01640101;Tichelwerk;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;1854;285;2461;196599;78842;False;74309;41317;14904;993;0;17094;886;74309;60429;0;18813;0;0;-4933;0;2781;0;0;1854;0;0;0;0;0;0;0;0;0;0;0;0;0;1854;0;0;0;67;1722;0;0;0;0;37364;10715;634;0;5185;20830;179;37364;11183;0;22611;0;0;3570;0;2247;0;0;285;0;0;0;0;0;0;0;0;0;0;0;0;0;285;0;0;0;0;285;0;0;0;0;4089;1256949;658;1256949;225
BU01640102;BU01640102;t Wilbert;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;1411;103;1520;156467;14102;False;64237;36846;12366;1115;0;13910;837;64237;52604;0;15645;0;0;-4012;0;2117;0;0;1411;0;0;0;0;0;0;0;0;0;0;0;0;0;1411;0;0;0;10;1401;0;0;0;0;5980;1844;124;0;834;3178;33;5980;1946;0;3466;0;0;569;0;402;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;103;0;0;0;0;3099;1073989;1160;1073989;226
BU01640103;BU01640103;Bedrijventerrein Timmersveld;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;28;22;172;4614;18663;False;1601;1054;242;34;0;270;72;1601;1350;0;320;0;0;-69;0;42;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;2;26;0;0;0;0;12831;2715;83;0;1473;8560;155;12831;2726;0;9049;0;0;1056;0;532;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;22;0;0;0;0;241;73465;460;73465;227
BU01640200;BU01640200;Noord;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;2044;415;2234;202177;24700;False;78264;42243;15996;1213;0;18813;796;78264;62835;0;20791;0;0;-5362;0;3066;0;0;2044;0;0;0;0;0;0;0;0;0;0;0;0;0;2044;0;0;0;319;1712;0;0;0;0;15706;3140;246;0;2525;9796;46;15706;3360;0;10605;0;0;1741;0;704;0;0;415;0;0;0;0;0;0;0;0;0;0;0;0;0;415;0;0;0;0;415;0;0;0;0;3769;1097978;991;1097978;228
BU01640201;BU01640201;Elsbeek;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;919;114;1075;120636;20232;False;43495;25849;8097;722;0;8827;882;43495;36100;0;9979;0;0;-2585;0;1379;0;0;919;0;0;0;0;0;0;0;0;0;0;0;0;0;919;0;0;0;43;867;0;0;0;0;10518;2477;127;0;1038;6876;68;10518;2558;0;7241;0;0;719;0;577;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;114;0;0;0;0;2198;758430;1053;758430;229
BU01640202;BU01640202;De Noork;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;1184;151;1274;105647;11597;False;44220;23536;9154;694;0;10836;933;44220;35345;0;11945;0;0;-3069;0;1776;0;0;1184;0;0;0;0;0;0;0;0;0;0;0;0;0;1184;0;0;0;8;1156;0;0;0;0;6951;1319;108;0;1121;4403;41;6951;1418;0;4764;0;0;769;0;331;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;151;0;0;0;0;2091;712005;994;712005;230
BU01640203;BU01640203;Klein Driene;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;854;106;893;76570;5009;False;27717;14023;5823;405;0;7465;928;27717;21571;0;8147;0;0;-2002;0;1281;0;0;854;0;0;0;0;0;0;0;0;0;0;0;0;0;854;0;0;0;463;378;0;0;0;0;3293;915;89;0;853;1435;47;3293;1004;0;1703;0;0;586;0;143;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;106;0;0;0;0;1285;131783;778;131783;231
BU01640204;BU01640204;t Rot;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;73;8;95;10029;2858;False;2868;1564;577;19;0;708;28;2868;2305;0;763;0;0;-200;0;110;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;51;17;0;0;0;0;2296;890;53;0;516;837;12;2296;929;0;1000;0;0;366;0;81;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;186;10260;822;10260;232
BU01640300;BU01640300;Bovenhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;926;10;954;111201;3636;False;38697;21802;7376;510;0;9009;538;38697;31208;0;9937;0;0;-2448;0;1389;0;0;926;0;0;0;0;0;0;0;0;0;0;0;0;0;926;0;0;0;10;914;0;0;0;0;1843;450;15;0;135;1242;9;1843;454;0;1292;0;0;97;0;104;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;1794;526802;1677;526802;233
BU01640301;BU01640301;Schothorsthoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;278;10;313;47353;4473;False;15011;9579;2432;310;0;2690;258;15011;12588;0;3155;0;0;-733;0;417;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;278;0;0;0;1;262;0;0;0;0;1985;724;58;0;394;809;17;1985;776;0;940;0;0;268;0;127;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;762;245878;1394;245878;234
BU01640302;BU01640302;Bartelinkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;559;8;566;64539;812;False;22394;12364;4385;278;0;5367;324;22394;17979;0;5887;0;0;-1472;0;839;0;0;559;0;0;0;0;0;0;0;0;0;0;0;0;0;559;0;0;0;1;548;0;0;0;0;564;237;26;0;153;148;5;564;264;0;197;0;0;104;0;23;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;1034;319987;1614;319987;235
BU01640303;BU01640303;Tijertshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;497;6;508;52709;1423;False;19800;10748;3936;230;0;4886;824;19800;15801;0;5329;0;0;-1330;0;746;0;0;497;0;0;0;0;0;0;0;0;0;0;0;0;0;497;0;0;0;2;495;0;0;0;0;1103;530;47;0;311;215;32;1103;575;0;313;0;0;215;0;41;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;0;0;0;929;285158;1517;285158;236
BU01640304;BU01640304;Sogtoenhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;725;58;891;83653;21553;False;28344;15568;5540;302;0;6934;924;28344;22663;0;7548;0;0;-1867;0;1088;0;0;725;0;0;0;0;0;0;0;0;0;0;0;0;0;725;0;0;0;46;661;0;0;0;0;15401;3822;190;0;1811;9579;176;15401;3938;0;10182;0;0;1281;0;614;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;58;0;0;0;0;1517;372357;1756;372357;237
BU01640305;BU01640305;Bruninkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;453;3;454;58372;31;False;19881;11472;3654;268;0;4486;807;19881;16106;0;4972;0;0;-1197;0;680;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;453;0;0;0;0;448;0;0;0;0;19;1;0;0;4;14;0;19;1;0;15;0;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;912;288984;1703;288984;238
BU01640306;BU01640306;Middelhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;634;10;638;82077;494;False;28237;16462;5130;443;0;6202;474;28237;22954;0;6946;0;0;-1664;0;951;0;0;634;0;0;0;0;0;0;0;0;0;0;0;0;0;634;0;0;0;4;627;0;0;0;0;314;28;2;0;59;224;1;314;30;0;242;0;0;41;0;14;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;1304;406316;1571;406316;239
BU01640307;BU01640307;Molendijkhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;687;16;718;90104;3930;False;30642;17861;5557;477;0;6747;778;30642;24892;0;7555;0;0;-1805;0;1031;0;0;687;0;0;0;0;0;0;0;0;0;0;0;0;0;687;0;0;0;13;670;0;0;0;0;1280;516;27;0;110;628;18;1280;533;0;671;0;0;76;0;112;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;16;0;0;0;0;1442;440447;1655;440447;240
BU01640308;BU01640308;Weijinkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;498;3;499;55803;26;False;20128;11054;3972;239;0;4862;679;20128;16146;0;5319;0;0;-1337;0;747;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0;0;498;0;0;0;49;444;0;0;0;0;17;2;0;0;3;12;0;17;2;0;13;0;0;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;914;265737;1570;265737;241
BU01640309;BU01640309;Oosterveld;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;34;39;161;5846;16425;False;1941;1270;311;40;0;319;30;1941;1654;0;378;0;0;-91;0;51;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;1;33;0;0;0;0;8364;2756;72;0;983;4554;53;8364;2750;0;4891;0;0;724;0;468;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;39;0;0;0;0;256;-2336;-74;-2336;242
BU01640400;BU01640400;Zwavertshoek;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;531;145;567;67942;4677;False;24477;14549;4209;508;0;5211;697;24477;19835;0;5969;0;0;-1327;0;797;0;0;531;0;0;0;0;0;0;0;0;0;0;0;0;0;531;0;0;0;28;503;0;0;0;0;2110;387;24;0;317;1382;15;2110;405;0;1485;0;0;220;0;133;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;145;0;0;0;0;1153;325683;1562;325683;243
BU01640401;BU01640401;Anninks-/Nijhofshoek;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1102;257;1444;125804;44417;False;45965;26184;8967;734;0;10081;497;45965;37630;0;11260;0;0;-2926;0;1653;0;0;1102;0;0;0;0;0;0;0;0;0;0;0;0;0;1102;0;0;0;57;1031;0;0;0;0;24837;7023;434;0;2736;14644;105;24837;7356;0;15603;0;0;1878;0;1266;0;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;257;0;0;0;0;257;0;0;0;0;2567;764666;881;764666;244
BU01640402;BU01640402;Groot Driene-Zuid;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1109;100;1171;152616;7935;False;52534;32158;8646;1059;0;10671;686;52534;42930;0;12264;0;0;-2660;0;1664;0;0;1109;0;0;0;0;0;0;0;0;0;0;0;0;0;1109;0;0;0;49;1059;0;0;0;0;4000;1196;108;0;648;2048;22;4000;1300;0;2265;0;0;435;0;226;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;2517;761514;1316;761514;245
BU01640403;BU01640403;Groot Driene-Noord;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1641;341;2051;160597;53221;False;60754;32614;12148;1030;0;14962;564;60754;48232;0;16596;0;0;-4073;0;2462;0;0;1641;0;0;0;0;0;0;0;0;0;0;0;0;0;1641;0;0;0;2;1638;0;0;0;0;23325;6936;448;0;2247;13693;93;23325;7292;0;14513;0;0;1520;0;1517;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;0;341;0;0;0;0;341;0;0;0;0;3164;1075851;1072;1075851;246
BU01640500;BU01640500;Bedrijventerrein Twentekanaal-Zuid II;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;2;8;81;331;10185;False;127;88;17;2;0;19;2;127;108;0;23;0;0;-4;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;4204;1530;38;0;521;2115;28;4204;1524;0;2296;0;0;384;0;290;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;96;-4822;-197;-4822;247
