BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nrAansl_gas;nrAansl_mWKK;nrAansl_eWP;nrAansl_HWP;nrAansl_EWV;nrAansl_RestWarmte;nrAansl_GeoThermie;nrAansl_WijkWKK;nrAansl_BioWKK;nrAansl_WKO;nrAansl_Lt15_30;nrAansl_Lt15_50;nrAansl_Lt15_70;nrAansl_Lt30_30;nrAansl_Lt30_50;nrAansl_Lt30_70;nrAansl_TEO;nr_OrgEntity
BU01640704;BU01640704;Bedrijvenpark Westermaat-Zuidoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;150;818;False;44;0;11;-5;38;0;872;3;51;1678;3130311;1252236;746;1533;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;1111
BU01640705;BU01640705;Bedrijventerrein Westermaat-Noordoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;172;352;False;36;0;9;-4;31;0;147;4;51;635;1334772;502915;792;1431;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;1112
BU01640706;BU01640706;Bedrijventerrein Westermaat-Noordwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;2;17;599;False;23;0;6;-3;20;0;284;0;70;708;2184224;595424;841;994;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;1113
BU01640800;BU01640800;Roershoek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;995;25;1094;False;42;0;11;-5;36;0;549;2;7;2797;3245090;1862419;666;1703;0;0;0;0;0;0;0;0;1020;0;0;0;0;0;0;0;0;1114
BU01640801;BU01640801;Vossenbelt-Zuid;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;932;17;978;False;37;0;9;-4;32;0;1056;2;7;2139;2375801;1364124;638;1396;0;0;0;0;0;0;0;0;949;0;0;0;0;0;0;0;0;1115
BU01640802;BU01640802;Vossenbelt-Noord;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;845;29;931;False;42;0;10;-4;36;0;748;2;9;2266;2447875;1308667;578;1407;0;0;0;0;0;0;0;0;874;0;0;0;0;0;0;0;0;1116
BU01640803;BU01640803;Het Broek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;923;5;974;False;41;0;10;-4;35;0;438;2;6;2304;2636736;1493180;648;1534;0;0;0;0;0;0;0;0;928;0;0;0;0;0;0;0;0;1117
BU01640804;BU01640804;Kristenbos;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;6;3;7;False;56;0;17;-8;47;0;7;4;5;24;74503;31090;1273;4977;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1118
BU01640805;BU01640805;Dalmeden;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;208;1;209;False;51;0;13;-6;44;0;91;2;4;610;653805;414254;679;1991;0;0;0;0;0;0;0;0;209;0;0;0;0;0;0;0;0;1119
BU01640900;BU01640900;Beckum kern;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;210;15;306;False;47;0;16;-7;38;0;464;2;10;1148;1164208;618175;539;2023;0;0;0;0;0;0;0;0;225;0;0;0;0;0;0;0;0;1120
BU01640901;BU01640901;Verspreide huizen Slangenbeek;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;18;2;19;False;66;0;17;-8;57;0;9;3;2;73;143537;87228;1200;4813;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;1121
BU01640902;BU01640902;Stadspark Weusthag-Noord;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;14;8;35;False;58;0;15;-6;49;0;24;5;27;111;206669;93006;837;2660;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;1122
BU01640903;BU01640903;Stadspark Weusthag-Zuid;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;43;15;216;False;38;0;13;-6;31;0;82;2;21;663;860570;445934;672;2074;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;1123
BU01640904;BU01640904;Verspreide huizen Driene;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;99;7;105;False;61;0;18;-8;51;0;24;3;2;441;837709;449376;1019;4287;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;1124
BU01640905;BU01640905;Verspreide huizen Twekkelo;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;36;61;118;False;47;0;19;-9;37;0;33;6;8;542;616504;329062;607;2789;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;1125
BU01640906;BU01640906;Verspreide huizen Oele;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;94;15;100;False;64;0;18;-8;54;0;7;3;4;413;942721;429747;1039;4340;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;1126
BU01640907;BU01640907;Verspreide huizen Woolde;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;23;2;24;False;64;0;17;-8;55;0;6;3;2;92;239285;93514;1013;4058;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;1127
BU01640909;BU01640909;Verspreide huizen Beckum;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;152;20;163;False;61;0;17;-7;51;0;10;3;5;621;1394271;718376;1156;4426;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;1128
