BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nrAansl_gas;nrAansl_mWKK;nrAansl_eWP;nrAansl_HWP;nrAansl_EWV;nrAansl_RestWarmte;nrAansl_GeoThermie;nrAansl_WijkWKK;nrAansl_BioWKK;nrAansl_WKO;nrAansl_Lt15_30;nrAansl_Lt15_50;nrAansl_Lt15_70;nrAansl_Lt30_30;nrAansl_Lt30_50;nrAansl_Lt30_70;nrAansl_TEO;nr_OrgEntity
BU01640307;BU01640307;Molendijkhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;687;17;718;False;26;0;23;3;0;0;620;2;14;1881;1516970;661692;352;922;0;0;0;704;0;0;0;0;0;0;0;0;0;0;0;0;0;1086
BU01640308;BU01640308;Weijinkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;497;3;498;False;24;0;21;3;0;0;539;1;13;1196;944611;405666;339;816;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;1087
BU01640309;BU01640309;Oosterveld;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;34;38;131;False;21;0;17;4;0;0;52;3;40;288;409878;100651;350;769;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;1088
BU01640400;BU01640400;Zwavertshoek;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;531;145;567;False;24;0;21;3;0;0;506;3;16;1445;1221470;512753;355;904;0;0;0;676;0;0;0;0;0;0;0;0;0;0;0;0;0;1089
BU01640401;BU01640401;Anninks-/Nijhofshoek;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1101;258;1458;False;22;0;19;3;0;0;453;2;21;3960;3489545;1446944;365;993;0;0;0;1359;0;0;0;0;0;0;0;0;0;0;0;0;0;1090
BU01640402;BU01640402;Groot Driene-Zuid;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1064;97;1152;False;26;0;23;3;0;0;503;2;16;3383;2753386;1130844;334;982;0;0;0;1161;0;0;0;0;0;0;0;0;0;0;0;0;0;1091
BU01640403;BU01640403;Groot Driene-Noord;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1640;342;2050;False;19;0;17;2;0;0;491;2;17;4827;4340060;1903071;394;928;0;0;0;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;1092
BU01640500;BU01640500;Bedrijventerrein Twentekanaal-Zuid II;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;2;8;81;False;13;0;10;3;0;0;19;1;30;136;219509;56709;417;706;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1093
BU01640501;BU01640501;Berflo Es Noord;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;1915;152;2181;False;21;0;19;2;0;0;673;2;16;5103;4355363;1846652;362;847;0;0;0;2067;0;0;0;0;0;0;0;0;0;0;0;0;0;1094
BU01640502;BU01640502;Berflo Es Zuid;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;721;92;772;False;25;0;22;3;0;0;692;2;15;2127;1666719;712669;335;923;0;0;0;813;0;0;0;0;0;0;0;0;0;0;0;0;0;1095
BU01640503;BU01640503;Bedrijventerrein Twentekanaal-Noord II;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;26;33;198;False;13;0;11;2;0;0;77;1;19;334;390441;142285;426;721;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;1096
BU01640504;BU01640504;Veldwijk-Noord;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;520;39;602;False;18;0;16;2;0;0;397;1;15;1079;1068321;462553;429;769;0;0;0;559;0;0;0;0;0;0;0;0;0;0;0;0;0;1097
BU01640505;BU01640505;Veldwijk-Zuid;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;476;34;588;False;23;0;20;3;0;0;192;2;20;1574;1360784;524708;333;894;0;0;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;1098
BU01640506;BU01640506;Boeldershoek;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;7;4;13;False;28;0;24;4;0;0;3;5;38;62;81804;12616;202;1030;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1099
BU01640600;BU01640600;Bedrijventerrein Twentekanaal-Zuid I;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;26;122;1106;False;11;0;9;2;0;0;57;1;29;1706;2600805;912869;535;826;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;1100
BU01640601;BU01640601;Tuindorp t Lansink;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;955;157;2288;False;19;0;16;3;0;0;725;1;25;6294;5813342;2599906;413;1137;0;0;0;1112;0;0;0;0;0;0;0;0;0;0;0;0;0;1101
BU01640602;BU01640602;Tuindorp-Zuid;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;1499;209;1701;False;23;0;20;3;0;0;700;2;18;4900;3931308;1652205;337;971;0;0;0;1708;0;0;0;0;0;0;0;0;0;0;0;0;0;1102
BU01640603;BU01640603;Bedrijventerrein Twentekanaal-Noord I;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;11;46;151;False;13;0;11;2;0;0;54;3;37;390;519769;118345;303;784;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;1103
BU01640604;BU01640604;Nijverheid;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;2265;253;2420;False;24;0;21;3;0;0;456;2;16;6523;5359761;2323776;356;961;0;0;0;2518;0;0;0;0;0;0;0;0;0;0;0;0;0;1104
BU01640605;BU01640605;Vikkerhoek;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;338;68;372;False;26;0;23;3;0;0;185;3;18;1130;957988;378555;335;1018;0;0;0;406;0;0;0;0;0;0;0;0;0;0;0;0;0;1105
BU01640606;BU01640606;Bedrijventerrein Zeggershoek;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;3;16;61;False;17;0;14;3;0;0;14;3;59;102;259371;40664;398;672;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1106
BU01640700;BU01640700;Bedrijventerrein Westermaat-Zuidwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;53;180;1241;False;15;0;12;3;0;0;151;1;54;2086;3678897;905641;434;730;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;1107
BU01640701;BU01640701;Woolde;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;756;150;1426;False;24;0;21;3;0;0;317;2;24;4390;3630806;1411777;322;990;0;0;0;906;0;0;0;0;0;0;0;0;0;0;0;0;0;1108
BU01640702;BU01640702;Woolder Es;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;1233;177;1394;False;23;0;20;3;0;0;443;2;16;3651;3069601;1319228;361;947;0;0;0;1410;0;0;0;0;0;0;0;0;0;0;0;0;0;1109
BU01640703;BU01640703;Weidedorp;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;1595;228;1841;False;21;0;17;2;2;0;839;2;16;4334;3483072;1476263;341;802;0;0;0;1823;0;0;0;0;0;0;0;0;0;0;0;0;0;1110
BU01640704;BU01640704;Bedrijvenpark Westermaat-Zuidoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;150;818;False;20;0;16;4;0;0;396;3;60;1678;2441602;563527;336;690;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;1111
BU01640705;BU01640705;Bedrijventerrein Westermaat-Noordoost;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;0;172;352;False;18;0;14;4;0;0;73;4;59;635;1055286;223429;352;636;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;1112
BU01640706;BU01640706;Bedrijventerrein Westermaat-Noordwest;WK016407;Wijk 07 Woolde;GM0164;Hengelo;Twente;Overijssel;2;17;599;False;11;0;9;2;0;0;136;0;75;708;2013493;424693;600;709;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1113
