BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;0;0;0;3;4;21;24;53;4350;3924028;1011636;233;0;0;3204378.42;0;0;0;0;1565;0;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;0;0;0;3;2;20;23;155;9167;7749008;2391978;261;0;0;6200110.28;0;0;0;0;3125;0;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;0;0;0;5;3;17;35;167;244;210467;76326;312;0;0;183491.573;0;0;0;0;69;0;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;0;0;0;3;14;25;24;61;1075;1013116;264231;246;0;0;733197.237;0;0;0;0;663;0;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;0;0;0;4;2;16;31;34;473;390317;141794;300;0;0;332446.151;0;0;0;0;145;0;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;0;0;0;3;4;19;24;65;1975;1636901;459317;233;0;0;1306388.15;0;0;0;0;730;0;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;0;0;0;3;2;16;23;189;1409;1262300;433812;308;0;0;988695.425;0;0;0;0;604;0;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;0;0;4;2;23;27;19;1514;1349049;309088;204;0;0;1196781.67;0;0;0;0;328;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;0;0;3;2;16;24;97;2219;2011358;642776;290;0;0;1618531.46;0;0;0;0;925;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;0;0;2;3;32;16;1138;4031;3388978;680235;169;0;0;2526464.44;0;0;0;0;1324;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;0;0;2;2;26;18;1078;3069;2472566;616038;201;0;0;1853294.01;0;0;0;0;1019;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;0;0;2;2;22;20;1210;2082;1755403;575567;276;0;0;1366084.38;0;0;0;0;719;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;0;0;3;2;17;24;1190;1650;1390031;531016;322;0;0;1141308.67;0;0;0;0;537;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;0;0;2;2;19;20;1314;1528;1322561;497235;325;0;0;1008759.85;0;0;0;0;616;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;0;0;3;2;14;24;1122;1462;1171541;464579;318;0;0;934324.927;0;0;0;0;527;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;0;0;2;2;16;20;944;1334;1006007;346252;260;0;0;776985.928;0;0;0;0;472;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;0;0;2;2;17;19;738;1639;1403584;460961;281;0;0;1034015;0;0;0;0;774;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;0;0;3;3;21;23;849;1748;1391225;488386;279;0;0;1101133.18;0;0;0;0;584;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;0;0;3;3;26;23;728;1585;1248106;397356;251;0;0;1034602.2;0;0;0;0;384;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;0;0;3;2;26;20;705;1001;839763;186294;186;0;0;655411.527;0;0;0;0;302;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;0;0;3;2;18;24;672;1611;1429892;560615;348;0;0;1195517.19;0;0;0;0;489;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;0;0;4;3;19;32;344;864;759468;312421;362;0;0;672450.971;0;0;0;0;199;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;0;0;3;2;17;23;381;1910;1549779;540290;283;0;0;1321846.82;0;0;0;0;455;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;0;0;5;3;26;28;149;426;247284;54493;128;0;0;225523.949;0;0;0;0;16;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;0;0;3;2;16;26;769;1379;1239058;553642;401;0;0;1032919.55;0;0;0;0;460;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;0;0;3;1;15;23;1076;979;867624;339797;347;0;0;677990.941;0;0;0;0;422;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;0;0;3;2;15;27;650;838;759273;347717;415;0;0;637352.603;0;0;0;0;284;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;0;0;3;2;16;24;616;1803;1386704;496356;275;0;0;1122712.68;0;0;0;0;559;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;0;0;2;2;16;20;733;2327;2025508;718989;309;0;0;1485193.93;0;0;0;0;1172;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;0;0;2;2;18;19;641;3797;2955975;959301;253;0;0;2114478.72;0;0;0;0;1712;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;0;0;2;2;14;20;578;1783;1621424;598627;336;0;0;1219316.42;0;0;0;0;884;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;0;0;2;2;13;21;853;1607;1396977;570605;355;0;0;1069167.67;0;0;0;0;738;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;0;0;2;2;19;18;536;2558;2267606;694298;271;0;0;1588896.26;0;0;0;0;1331;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;0;0;3;3;21;25;525;1873;1498847;508669;272;0;0;1273184.35;0;0;0;0;456;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;0;0;3;3;24;23;399;767;530222;129113;168;0;0;428042.1;0;0;0;0;202;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;0;0;4;2;18;28;410;2605;2041371;768803;295;0;0;1782396.28;0;0;0;0;550;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;0;0;4;3;16;32;379;985;939694;409195;415;0;0;827133.613;0;0;0;0;284;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;0;0;2;2;19;18;548;2097;1729912;499195;238;0;0;1287704.16;0;0;0;0;819;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;0;0;3;3;15;27;276;733;650777;270181;368;0;0;548755.825;0;0;0;0;233;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;0;0;2;1;55;15;30;649;928241;18843;29;0;0;724910.879;0;0;0;0;130;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;0;0;3;2;18;23;581;2152;1724798;612233;284;0;0;1386848.84;0;0;0;0;712;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;0;0;3;2;15;23;111;1468;1376756;443162;302;0;0;1134503.43;0;0;0;0;579;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;0;0;3;3;17;25;145;2479;2160931;784716;317;0;0;1718268.85;0;0;0;0;1002;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;0;0;3;2;16;24;456;886;748933;266094;300;0;0;590678.746;0;0;0;0;352;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;0;0;2;2;13;22;637;1218;1011871;373573;307;0;0;763630.247;0;0;0;0;561;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;0;0;2;2;73;9;7;190;555429;-46642;-246;0;0;463806.478;0;0;0;0;35;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;0;0;5;2;15;36;4;4;42428;3481;988;0;0;46342.6179;0;0;0;0;1;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;0;0;3;3;37;23;5;429;641227;76299;178;0;0;615824.314;0;0;0;0;91;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;0;0;3;3;25;21;430;3611;2809332;821258;227;0;0;2230646.1;0;0;0;0;1071;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;0;0;2;2;16;21;487;4316;3814079;1362023;316;0;0;2924281.74;0;0;0;0;1933;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;0;0;4;3;16;28;103;581;524962;164417;283;0;0;441077.367;0;0;0;0;197;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;0;0;2;3;45;10;121;1320;1313256;-7394;-6;0;0;1073932.97;0;0;0;0;166;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;0;0;3;3;17;27;356;869;778308;292787;337;0;0;645392.094;0;0;0;0;318;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;0;0;3;2;16;25;494;1752;1579794;641329;366;0;0;1313190.83;0;0;0;0;617;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;0;0;3;2;17;24;634;3185;2828262;1048854;329;0;0;2294147.15;0;0;0;0;1187;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;0;0;3;2;22;23;230;3113;2690681;846499;272;0;0;2222963.7;0;0;0;0;826;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;0;0;3;2;16;25;478;2930;2639694;1036765;354;0;0;2202952.1;0;0;0;0;991;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;0;0;5;2;29;31;221;712;488328;107959;152;0;0;435014.778;0;0;0;0;99;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;0;0;3;3;35;23;13;1620;1661006;199943;123;0;0;1449355.44;0;0;0;0;363;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;0;0;3;5;28;24;1;115;176385;32736;286;0;0;171321.504;0;0;0;0;42;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;0;0;4;2;15;33;31;165;187504;69081;418;0;0;174449.461;0;0;0;0;46;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;0;0;3;3;54;15;359;963;940254;-117706;-122;0;0;692256.303;0;0;0;0;86;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;0;0;2;2;17;19;819;1321;1043041;355076;269;0;0;739492.952;0;0;0;0;617;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;0;0;2;3;17;21;391;513;438022;151706;296;0;0;317218.898;0;0;0;0;261;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;0;0;2;1;14;20;497;1027;860570;282211;275;0;0;668867.414;0;0;0;0;412;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144032.149;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43177.7033;0;0;0;0;0;0;10762
