BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU19420205;BU19420205;Ooster Eng-Noord;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;920;252;1026;96513;13707;False;36;21;6;0;0;8;1004;36;0;9;10;32;0;-15;0;779860;393;761;0;0;0;920;0;0;0;0;0;0;0;0;0;0;0;0;0;920;0;0;0;68;62;63;727;0;0;7;1;0;0;2;4;55;7;0;9;7;32;0;-40;0;779860;393;761;0;0;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;252;0;0;0;2608
BU19420206;BU19420206;Ooster Eng-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1277;437;1573;121834;38377;False;31;18;6;0;0;7;795;31;0;8;9;31;0;-17;0;1296109;400;824;0;0;0;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;1277;0;0;0;6;205;233;833;0;0;14;4;1;0;3;7;146;14;0;8;10;31;0;-35;0;1296109;400;824;0;0;0;437;0;0;0;0;0;0;0;0;0;0;0;0;0;437;0;0;0;2609
BU19420207;BU19420207;Midden Eng-Oost;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;802;82;851;67474;6264;False;37;21;7;0;0;9;800;37;0;9;11;31;0;-15;0;696643;435;819;0;0;0;802;0;0;0;0;0;0;0;0;0;0;0;0;0;802;0;0;0;127;33;127;515;0;0;4;1;0;0;0;2;30;4;0;9;4;31;0;-40;0;696643;435;819;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;2610
BU19420208;BU19420208;Midden Eng-West;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;701;37;714;63344;1622;False;41;23;7;0;0;10;1248;41;0;9;12;34;0;-15;0;576161;401;808;0;0;0;701;0;0;0;0;0;0;0;0;0;0;0;0;0;701;0;0;0;34;47;149;471;0;0;1;0;0;0;0;1;16;1;0;9;3;34;0;-45;0;576161;401;808;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;2611
BU19420209;BU19420209;Wester Eng;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1070;261;1289;83209;28385;False;29;16;6;0;0;7;635;29;0;8;9;29;0;-18;0;860320;390;668;0;0;0;1070;0;0;0;0;0;0;0;0;0;0;0;0;0;1070;0;0;0;71;199;189;611;0;0;16;5;0;0;2;8;158;16;0;8;11;29;0;-32;0;860320;390;668;0;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;261;0;0;0;2612
BU19420300;BU19420300;Lomanplein;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;392;64;523;60011;17017;False;40;26;6;0;0;7;690;40;0;11;10;42;0;-23;0;569354;361;1089;0;0;0;392;0;0;0;0;0;0;0;0;0;0;0;0;0;392;0;0;0;14;13;19;346;0;0;19;5;0;0;4;9;113;19;0;11;13;42;0;-48;0;569354;361;1089;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;2613
BU19420301;BU19420301;Schimmellaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;156;46;206;19868;6488;False;35;23;6;0;0;7;493;35;0;10;9;37;0;-21;0;200037;332;971;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;156;0;0;0;0;4;60;92;0;0;21;5;0;0;3;12;92;21;0;10;15;37;0;-42;0;200037;332;971;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;2614
BU19420302;BU19420302;Boslaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;518;33;676;86202;20518;False;44;30;7;0;0;7;543;44;0;12;10;46;0;-24;0;836264;382;1237;0;0;0;518;0;0;0;0;0;0;0;0;0;0;0;0;0;518;0;0;0;7;3;24;484;0;0;12;4;0;0;2;6;65;12;0;12;9;46;0;-55;0;836264;382;1237;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;2615
BU19420303;BU19420303;Koedijk;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;269;15;273;48318;485;False;59;41;9;0;0;9;588;59;0;15;13;55;0;-24;0;304654;347;1117;0;0;0;269;0;0;0;0;0;0;0;0;0;0;0;0;0;269;0;0;0;6;5;26;232;0;0;1;0;0;0;0;1;2;1;0;15;4;55;0;-73;0;304654;347;1117;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;2616
BU19420304;BU19420304;Kom van Bieghel;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;697;123;935;69184;30930;False;28;17;5;0;0;7;662;28;0;8;9;30;0;-19;0;647290;362;692;0;0;0;697;0;0;0;0;0;0;0;0;0;0;0;0;0;697;0;0;0;6;169;232;290;0;0;19;6;0;0;3;10;181;19;0;8;12;30;0;-33;0;647290;362;692;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;2617
