BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;38;0;0;2;23;54;38;1514;2813686;1773725;1171;0;0;2256369.8;0;0;328;0;0;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;30;0;0;2;15;40;161;2219;3424872;2056290;927;0;0;2641705;0;0;925;0;0;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;23;0;0;3;32;34;2419;4031;5856962;3148219;781;0;0;4953826.53;0;0;1324;0;0;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;24;0;0;2;26;35;2097;3069;4359699;2503171;816;0;0;3694205.44;0;0;1019;0;0;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;27;0;0;2;22;38;2299;2082;3313448;2133612;1025;0;0;2831636.29;0;0;719;0;0;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;31;0;0;2;17;43;2131;1650;2741169;1882154;1141;0;0;2371934.28;0;0;537;0;0;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;26;0;0;2;19;36;2365;1528;2777504;1952178;1278;0;0;2365028.56;0;0;616;0;0;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;30;0;0;2;14;41;1916;1462;2520077;1813115;1240;0;0;2132594.71;0;0;527;0;0;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;26;0;0;2;16;37;1747;1334;2517275;1857520;1393;0;0;2173168.38;0;0;472;0;0;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;25;0;0;2;17;34;1320;1639;2884349;1941726;1185;0;0;2466979.3;0;0;774;0;0;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;31;0;0;3;21;44;1625;1748;2855514;1952675;1117;0;0;2491713.96;0;0;584;0;0;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;32;0;0;3;26;47;1487;1585;2670372;1819622;1148;0;0;2361553.45;0;0;384;0;0;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;27;0;0;2;26;38;1340;1001;2271352;1617883;1617;0;0;2023052.44;0;0;302;0;0;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;32;0;0;2;18;45;1260;1611;2894485;2025208;1257;0;0;2501878.52;0;0;489;0;0;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;44;0;0;3;19;62;667;864;1942282;1495235;1730;0;0;1727472.4;0;0;199;0;0;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;31;0;0;2;17;44;729;1910;3218021;2208532;1157;0;0;2786088.24;0;0;455;0;0;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;44;0;0;3;26;66;352;426;1556892;1364101;3201;0;0;1515262.8;0;0;16;0;0;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;36;0;0;2;16;49;1450;1379;2549367;1863951;1352;0;0;2127840.98;0;0;460;0;0;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;29;0;0;1;14;39;1824;979;2120747;1592920;1627;0;0;1814811.61;0;0;422;0;0;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;37;0;0;2;14;50;1203;838;1958984;1547428;1846;0;0;1720474.55;0;0;284;0;0;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;32;0;0;2;16;45;1155;1803;2867258;1976910;1097;0;0;2378791.84;0;0;559;0;0;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;26;0;0;2;16;36;1319;2327;3607020;2300501;988;0;0;3004182.93;0;0;1172;0;0;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;25;0;0;2;18;35;1180;3797;5001205;3004531;791;0;0;4067723.4;0;0;1712;0;0;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;25;0;0;2;14;34;983;1783;3149114;2126317;1193;0;0;2533023.92;0;0;884;0;0;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;28;0;0;2;13;37;1502;1607;2833193;2006821;1249;0;0;2291830.6;0;0;738;0;0;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;23;0;0;2;18;31;923;2558;4087599;2514291;983;0;0;3401307.92;0;0;1331;0;0;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;34;0;0;3;21;49;1028;1873;2995786;2005608;1071;0;0;2629062.33;0;0;456;0;0;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;32;0;0;3;24;47;815;767;1834611;1433502;1868;0;0;1685235.88;0;0;202;0;0;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;37;0;0;2;18;54;790;2605;3701884;2429316;932;0;0;3152960.38;0;0;550;0;0;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;44;0;0;3;15;60;710;985;2161285;1630786;1655;0;0;1898569.03;0;0;284;0;0;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;25;0;0;2;19;34;1034;2097;3542035;2311318;1102;0;0;3047266.54;0;0;819;0;0;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;37;0;0;3;15;51;522;733;1924238;1543642;2105;0;0;1730574.23;0;0;233;0;0;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;23;0;0;1;54;31;62;649;2718413;1809015;2787;0;0;2384698.58;0;0;130;0;0;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;30;0;0;2;18;42;1061;2152;2766695;1654130;769;0;0;2350719.08;0;0;712;0;0;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;29;0;0;2;15;40;193;1468;2337974;1404380;956;0;0;1882883.78;0;0;579;0;0;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;33;0;0;3;17;45;261;2479;3369484;1993269;804;0;0;2644683.89;0;0;1002;0;0;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;31;0;0;2;15;42;798;886;1672277;1189438;1342;0;0;1436074.1;0;0;352;0;0;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;29;0;0;2;13;39;1129;1218;1964235;1325937;1089;0;0;1608664.42;0;0;561;0;0;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;14;0;0;2;73;20;16;190;1687049;1084978;5724;0;0;1565028.65;0;0;35;0;0;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;50;0;0;2;13;65;8;4;733939;694992;197323;0;0;725790.348;0;0;1;0;0;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;33;0;0;3;36;46;9;429;1740516;1175588;2737;0;0;1588983.45;0;0;91;0;0;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;28;0;0;3;25;41;840;3611;4486113;2498039;692;0;0;3760538.23;0;0;1071;0;0;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;27;0;0;2;16;37;858;4316;5604117;3152061;730;0;0;4192583.37;0;0;1933;0;0;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;38;0;0;3;15;51;187;581;1539030;1178485;2027;0;0;1360802.25;0;0;197;0;0;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;17;0;0;3;46;28;340;1320;3210431;1889781;1431;0;0;2877819.58;0;0;166;0;0;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;37;0;0;3;16;50;660;869;1943532;1458011;1678;0;0;1705293.85;0;0;318;0;0;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;34;0;0;2;16;47;928;1752;2833529;1895064;1081;0;0;2404271.7;0;0;617;0;0;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;32;0;0;2;17;44;1163;3185;4367527;2588119;813;0;0;3500482.08;0;0;1187;0;0;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;32;0;0;2;22;44;439;3113;4507977;2663795;856;0;0;3730646.09;0;0;826;0;0;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;34;0;0;2;16;46;880;2930;4204117;2601188;888;0;0;3388561.58;0;0;991;0;0;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;45;0;0;2;29;67;479;712;1655575;1275206;1791;0;0;1507013.65;0;0;99;0;0;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;34;0;0;3;35;48;27;1620;3172826;1711763;1057;0;0;2654505.74;0;0;363;0;0;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;34;0;0;5;27;47;3;115;1285934;1142285;9964;0;0;1217482.84;0;0;42;0;0;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;45;0;0;2;14;61;57;165;1227215;1108792;6716;0;0;1180664.43;0;0;46;0;0;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;24;0;0;3;54;34;814;963;2583689;1525729;1584;0;0;2298392.96;0;0;86;0;0;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;25;0;0;2;17;35;1508;1321;2315555;1627590;1232;0;0;1999734.3;0;0;617;0;0;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;27;0;0;3;16;38;707;513;1593507;1307191;2550;0;0;1462039.41;0;0;261;0;0;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;26;0;0;1;14;35;869;1027;2209817;1631458;1588;0;0;1899929.96;0;0;412;0;0;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;986147.073;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;743685.731;0;0;0;0;0;0;10762
