BU_CODE;WK_CODE;Gemeente;RES;Provincie;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;nr_OrgEntity
'BU19420300';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';392;64;24.1979097;0;15047.7248;0;0;4106.57125;15071.9227;0;0;1087220.4;10548
'BU19420301';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';155;47;651.882472;0;4816.0219;0;0;1532.9552;5467.90437;0;0;383712.696;10549
'BU19420302';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';517;33;0;0;22311.6763;0;0;5606.62272;22311.6763;0;0;1446728.96;10550
'BU19420303';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';269;15;6361.38987;0;5883.33106;0;0;3174.80157;12244.7209;0;0;822463.72;10551
'BU19420304';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';696;123;18892.182;0;0;0;0;7072.19813;18892.182;0;0;1456119.13;10552
'BU19420305';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';213;20;8474.39937;0;0;0;0;2657.6753;8474.39937;0;0;600871.685;10553
'BU19420306';'WK194203';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';107;23;4422.6309;0;0;0;0;1230.61455;4422.6309;0;0;840325.141;10554
'BU19420400';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';639;73;17893.9869;0;2759.84368;0;0;7169.97269;20653.8306;0;0;1491242.46;10555
'BU19420401';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';535;44;16963.7953;0;0;0;0;6369.26714;16963.7953;0;0;1202756.44;10556
'BU19420402';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';773;229;27609.1211;0;0;0;0;9267.81447;27609.1211;0;0;1884153.93;10557
'BU19420403';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';324;28;810.711316;0;9278.74779;0;0;3482.37694;10089.4591;0;0;590995.599;10558
'BU19420404';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';527;34;16094.3768;0;0;0;0;5988.09052;16094.3768;0;0;821990.856;10559
'BU19420408';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';4;31;195.918593;0;0;0;0;51.2766222;195.918593;0;0;518119.008;10560
'BU19420409';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';1;0;51.4037382;0;0;0;0;11.7928074;51.4037382;0;0;44245.8465;10561
'BU19420410';'WK194204';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';74;17;2897.896;0;475.405383;0;0;877.733709;3373.30139;0;0;680616.739;10562
'BU19420501';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';836;235;18.0021629;0;26677.6136;0;0;8755.03617;26695.6158;0;0;1983826.33;10563
'BU19420502';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';1687;246;40092.3099;0;8896.35179;0;0;18769.1808;48988.6617;0;0;3036601.85;10564
'BU19420503';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';181;16;7433.39708;0;0;0;0;2309.31994;7433.39708;0;0;494734.824;10565
'BU19420504';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';10;156;219.109408;0;177.542953;0;0;107.167218;396.652361;0;0;1237437.36;10566
'BU19420506';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';253;65;106.769748;0;9654.82241;0;0;2762.90327;9761.59215;0;0;569335.57;10567
'BU19420507';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';549;68;79.7826111;0;18944.0365;0;0;5702.96067;19023.8191;0;0;1157330.41;10568
'BU19420508';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';1054;133;127.548569;0;34229.8562;0;0;11178.9064;34357.4048;0;0;2090029.52;10569
'BU19420509';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';716;110;5342.86199;0;17499.892;0;0;7338.04848;22842.754;0;0;1829323.27;10570
'BU19420510';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';911;80;9812.23711;0;23339.3798;0;0;9889.53723;33151.617;0;0;2067113.96;10571
'BU19420511';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';96;3;1100.7202;0;3949.91048;0;0;1101.25386;5050.63068;0;0;405371.177;10572
'BU19420512';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';259;104;9375.70977;0;1735.42605;0;0;2956.43308;11111.1358;0;0;1615043.52;10573
'BU19420513';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';25;17;776.371519;0;370.711462;0;0;282.559592;1147.08298;0;0;173665.633;10574
'BU19420515';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';46;0;32.6951505;0;2021.16157;0;0;507.486767;2053.85672;0;0;159459.987;10575
'BU19420555';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';0;86;0;0;0;0;0;0;0;0;0;895106.651;10576
'BU19420565';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';511;106;0;0;12827.5284;0;0;5009.29337;12827.5284;0;0;618268.072;10577
'BU19420575';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';183;78;0;0;5355.71592;0;0;1901.71926;5355.71592;0;0;260267.132;10578
'BU19420585';'WK194205';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';405;7;440.852392;0;10985.8141;0;0;4068.30277;11426.6664;0;0;549046.828;10579
'BU03769997';'WK037699';'Blaricum';'Noord-Holland Zuid';'Noord-Holland';0;0;0;0;0;0;0;0;0;0;0;;10735
'BU04069997';'WK040699';'Huizen';'Noord-Holland Zuid';'Noord-Holland';70;0;1720.70387;0;0;0;0;667.31728;1720.70387;0;0;142225.762;10744
'BU19429997';'WK194299';'Gooise Meren';'Noord-Holland Zuid';'Noord-Holland';0;1;0;0;0;0;0;0;0;0;0;43585.5059;10762
