BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04020701;WK040207;Hilversum;Noord-Holland Zuid;Noord-Holland;;1031.49231;890;141.492308;0;0;0;9;2;24;9;281;2931;2461107;912902;311;0;0;2208263.95;0;928;0;0;0;0;5260
BU04020702;WK040207;Hilversum;Noord-Holland Zuid;Noord-Holland;;811.992308;767;44.9923077;0;0;0;9;2;22;9;319;2160;1843289;777736;360;0;0;1638065.89;0;849;0;0;0;0;5261
BU04020703;WK040207;Hilversum;Noord-Holland Zuid;Noord-Holland;;3926.90769;3684;242.907692;0;0;0;7;1;19;7;295;7633;6676778;2557160;335;0;0;5662656.2;0;3960;0;0;0;0;5262
BU04020704;WK040207;Hilversum;Noord-Holland Zuid;Noord-Holland;;20.1307692;9;11.1307692;0;0;0;11;2;49;11;9;64;83295;22002;342;0;0;77762.8636;0;11;0;0;0;0;5263
BU04020801;WK040208;Hilversum;Noord-Holland Zuid;Noord-Holland;;1889.7;1827;62.7;0;0;0;8;2;21;8;147;4395;3676633;1252619;285;0;0;3232801.62;0;1913;0;0;0;0;5264
BU04020901;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;93.4538462;12;81.4538462;0;0;0;6;4;42;6;1;238;350020;-65141;-273;0;0;340833.571;0;34;0;0;0;0;5265
BU04020902;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;15.5769231;0;15.5769231;0;0;0;5;5;48;5;1;26;53521;-9498;-366;0;0;50577.0169;0;5;0;0;0;0;5266
BU04020903;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;488.438462;19;469.438462;0;0;0;11;1;44;11;9;3207;1395300;69235;22;0;0;1224970.53;0;54;0;0;0;0;5267
BU04020904;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;85.7076923;37;48.7076923;0;0;0;9;2;47;9;5;352;343363;22967;65;0;0;323166.499;0;50;0;0;0;0;5268
BU04020905;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;567.946154;134;433.946154;0;0;0;8;2;31;8;6;1959;1349840;194650;99;0;0;1197827.44;0;221;0;0;0;0;5269
BU04020906;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;9.47692308;6;3.47692308;0;0;0;15;9;33;15;1;40;55609;-5267;-133;0;0;58530.84;0;8;0;0;0;0;5270
BU04020907;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;23.8769231;4;19.8769231;0;0;0;7;7;51;7;1;61;75471;6398;105;0;0;66408.0181;0;11;0;0;0;0;5271
BU04060001;WK040600;Huizen;Noord-Holland Zuid;Noord-Holland;;2155.90769;1673;482.907692;0;0;0;8;2;30;8;292;6000;5100763;1516337;253;0;0;4432028.34;0;1902;0;0;0;0;5346
BU04060002;WK040600;Huizen;Noord-Holland Zuid;Noord-Holland;;1327.33077;1250;77.3307692;0;0;0;9;2;23;9;255;3667;3024533;1109219;303;0;0;2709534.15;0;1316;0;0;0;0;5347
BU04060103;WK040601;Huizen;Noord-Holland Zuid;Noord-Holland;;1108.48462;1008;100.484615;0;0;0;10;2;23;10;166;3222;2633380;851094;264;0;0;2398818.72;0;1042;0;0;0;0;5348
BU04060204;WK040602;Huizen;Noord-Holland Zuid;Noord-Holland;;94.0923077;94;0.0923076923;0;0;0;15;3;27;15;16;388;387545;61639;159;0;0;386843.294;0;96;0;0;0;0;5349
BU04060205;WK040602;Huizen;Noord-Holland Zuid;Noord-Holland;;144.846154;109;35.8461538;0;0;0;12;2;35;12;15;630;498559;84523;134;0;0;470219.452;0;113;0;0;0;0;5350
BU04060206;WK040602;Huizen;Noord-Holland Zuid;Noord-Holland;;360.592308;149;211.592308;0;0;0;11;2;36;11;27;1779;1100257;74798;42;0;0;1020259.42;0;165;0;0;0;0;5351
BU04060307;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;34.8923077;32;2.89230769;0;0;0;14;3;27;14;7;139;145511;31741;229;0;0;144935.945;0;35;0;0;0;0;5352
BU04060308;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;66.8307692;63;3.83076923;0;0;0;14;3;27;14;13;275;247827;55352;201;0;0;242972.636;0;69;0;0;0;0;5353
BU04060327;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;8.36153846;7;1.36153846;0;0;0;12;5;32;12;1;29;46719;-5814;-198;0;0;48296.8526;0;9;0;0;0;0;5354
BU04060328;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;1.27692308;1;0.276923077;0;0;0;12;5;37;12;0;4;5043;-2447;-568;0;0;4504.44412;0;2;0;0;0;0;5355
BU04060329;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;35.4307692;4;31.4307692;0;0;0;4;1;28;4;4;78;75102;7345;94;0;0;67858.5505;0;7;0;0;0;0;5356
BU04060330;WK040603;Huizen;Noord-Holland Zuid;Noord-Holland;;42.9153846;42;0.915384615;0;0;0;13;3;25;13;65;154;143379;38547;250;0;0;139904.765;0;44;0;0;0;0;5357
BU04060409;WK040604;Huizen;Noord-Holland Zuid;Noord-Holland;;246.461538;244;2.46153846;0;0;0;13;2;25;13;171;913;691190;237587;260;0;0;644816.28;0;247;0;0;0;0;5358
BU04060410;WK040604;Huizen;Noord-Holland Zuid;Noord-Holland;;1090.51538;980;110.515385;0;0;0;10;2;23;10;127;3155;2403295;706388;224;0;0;2159878.6;0;1030;0;0;0;0;5359
BU04060511;WK040605;Huizen;Noord-Holland Zuid;Noord-Holland;;466.261538;359;107.261538;0;0;0;7;2;24;7;114;1040;814676;200309;193;0;0;687231.987;0;378;0;0;0;0;5360
BU04060512;WK040605;Huizen;Noord-Holland Zuid;Noord-Holland;;209.992308;34;175.992308;0;0;0;7;3;45;7;25;541;449768;-2704;-5;0;0;364026.253;0;65;0;0;0;0;5361
BU04060513;WK040605;Huizen;Noord-Holland Zuid;Noord-Holland;;1131.62308;232;899.623077;0;0;0;5;1;46;5;90;2391;2939324;338503;142;0;0;2490038.98;0;360;0;0;0;0;5362
BU04060614;WK040606;Huizen;Noord-Holland Zuid;Noord-Holland;;1665.47692;1331;334.476923;0;0;0;7;2;23;7;283;3431;2767620;726901;212;0;0;2317402.63;0;1428;0;0;0;0;5363
BU04060615;WK040606;Huizen;Noord-Holland Zuid;Noord-Holland;;607.546154;559;48.5461538;0;0;0;8;2;21;8;241;1521;1207780;396900;261;0;0;1055267.41;0;604;0;0;0;0;5364
BU04060716;WK040607;Huizen;Noord-Holland Zuid;Noord-Holland;;1821.89231;1599;222.892308;0;0;0;8;2;24;8;184;4304;3661981;1152000;268;0;0;3141687.56;0;1888;0;0;0;0;5365
BU04060817;WK040608;Huizen;Noord-Holland Zuid;Noord-Holland;;1581.76154;1453;128.761538;0;0;0;8;2;22;8;202;3446;3095364;1088533;316;0;0;2677841.06;0;1621;0;0;0;0;5366
BU04060818;WK040608;Huizen;Noord-Holland Zuid;Noord-Holland;;1582.82308;1366;216.823077;0;0;0;7;1;23;7;270;3037;2761233;891620;294;0;0;2326027.32;0;1446;0;0;0;0;5367
