BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU01640000;BU01640000;Binnenstad-Centrum;WK016400;Wijk 00 Binnenstad;GM0164;Hengelo;Twente;Overijssel;686;402;1923;65994;160794;False;12;6;2;0;0;3;712;12;0;7;4;25;0;-24;0;1309708;297;681;0;0;0;686;0;0;0;0;0;0;0;0;0;0;0;0;686;0;0;0;0;67;619;0;0;0;0;60;13;1;0;9;36;1116;60;0;7;40;25;0;-12;0;1309708;297;681;0;0;0;402;0;0;0;0;0;0;0;0;0;0;0;0;402;0;0;0;0;221
BU01640001;BU01640001;Binnenstad-West;WK016400;Wijk 00 Binnenstad;GM0164;Hengelo;Twente;Overijssel;476;111;914;47711;56820;False;22;13;4;0;0;5;808;22;0;9;5;35;0;-28;0;661381;302;724;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;476;0;0;0;0;50;426;0;0;0;0;47;14;0;0;8;25;707;47;0;9;28;35;0;-24;0;661381;302;724;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;222
BU01640002;BU01640002;Binnenstad-Oost;WK016400;Wijk 00 Binnenstad;GM0164;Hengelo;Twente;Overijssel;572;116;793;72890;28684;False;32;19;6;0;0;7;767;32;0;9;8;34;0;-19;0;841768;438;1062;0;0;0;572;0;0;0;0;0;0;0;0;0;0;0;0;572;0;0;0;0;50;522;0;0;0;0;22;6;0;0;3;13;184;22;0;9;14;34;0;-35;0;841768;438;1062;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;223
BU01640100;BU01640100;Hengelose Es-Noord;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;1727;318;1902;191115;22717;False;36;20;7;0;0;8;570;36;0;9;9;31;0;-14;0;2392408;624;1258;0;0;0;1727;0;0;0;0;0;0;0;0;0;0;0;0;1727;0;0;0;0;409;1318;0;0;0;0;7;2;0;0;1;4;42;7;0;9;5;31;0;-38;0;2392408;624;1258;0;0;0;318;0;0;0;0;0;0;0;0;0;0;0;0;318;0;0;0;0;224
BU01640101;BU01640101;Tichelwerk;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;1854;285;2461;196599;78842;False;31;17;6;0;0;7;913;31;0;8;8;31;0;-16;0;2913276;499;1184;0;0;0;1854;0;0;0;0;0;0;0;0;0;0;0;0;1854;0;0;0;0;158;1696;0;0;0;0;15;4;0;0;2;8;179;15;0;8;10;31;0;-34;0;2913276;499;1184;0;0;0;285;0;0;0;0;0;0;0;0;0;0;0;0;285;0;0;0;0;225
BU01640102;BU01640102;t Wilbert;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;1411;103;1520;156467;14102;False;43;25;8;1;0;9;855;43;0;10;11;38;0;-15;0;2333873;606;1536;0;0;0;1411;0;0;0;0;0;0;0;0;0;0;0;0;1411;0;0;0;0;22;1389;0;0;0;0;4;1;0;0;1;2;33;4;0;10;3;38;0;-46;0;2333873;606;1536;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;226
BU01640103;BU01640103;Bedrijventerrein Timmersveld;WK016401;Wijk 01 Hengelose Es;GM0164;Hengelo;Twente;Overijssel;28;22;172;4614;18663;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227
BU01640200;BU01640200;Noord;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;2044;415;2234;202177;24700;False;36;19;7;1;0;8;812;36;0;8;10;31;0;-13;0;2476768;540;1109;0;0;0;2044;0;0;0;0;0;0;0;0;0;0;0;0;2044;0;0;0;0;415;1629;0;0;0;0;7;1;0;0;1;4;46;7;0;8;5;31;0;-37;0;2476768;540;1109;0;0;0;415;0;0;0;0;0;0;0;0;0;0;0;0;415;0;0;0;0;228
BU01640201;BU01640201;Elsbeek;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;919;114;1075;120636;20232;False;42;25;8;1;0;8;916;42;0;10;10;39;0;-17;0;1346143;478;1253;0;0;0;919;0;0;0;0;0;0;0;0;0;0;0;0;919;0;0;0;0;120;799;0;0;0;0;10;2;0;0;1;6;68;10;0;10;7;39;0;-46;0;1346143;478;1253;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;229
BU01640202;BU01640202;De Noork;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;1184;151;1274;105647;11597;False;35;19;7;1;0;9;959;35;0;8;10;30;0;-12;0;1398529;527;1098;0;0;0;1184;0;0;0;0;0;0;0;0;0;0;0;0;1184;0;0;0;0;41;1143;0;0;0;0;5;1;0;0;1;3;41;5;0;8;4;30;0;-37;0;1398529;527;1098;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;230
BU01640203;BU01640203;Klein Driene;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;854;106;893;76570;5009;False;31;16;7;0;0;8;943;31;0;7;9;26;0;-11;0;658256;455;738;0;0;0;854;0;0;0;0;0;0;0;0;0;0;0;0;854;0;0;0;0;484;370;0;0;0;0;4;1;0;0;1;2;47;4;0;7;2;26;0;-31;0;658256;455;738;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;0;231
BU01640204;BU01640204;t Rot;WK016402;Wijk 02 Noord;GM0164;Hengelo;Twente;Overijssel;73;8;95;10029;2858;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232
BU01640300;BU01640300;Bovenhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;926;10;954;111201;3636;False;41;23;8;1;0;9;543;41;0;9;11;34;0;-13;0;1097200;568;1150;0;0;0;926;0;0;0;0;0;0;0;0;0;0;0;0;926;0;0;0;0;30;896;0;0;0;0;2;0;0;0;0;1;9;2;0;9;2;34;0;-43;0;1097200;568;1150;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;233
BU01640301;BU01640301;Schothorsthoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;278;10;313;47353;4473;False;50;33;8;1;0;9;271;50;0;13;10;47;0;-20;0;532832;598;1706;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;278;0;0;0;0;4;274;0;0;0;0;6;2;0;0;1;3;17;6;0;13;3;47;0;-57;0;532832;598;1706;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;234
BU01640302;BU01640302;Bartelinkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;559;8;566;64539;812;False;40;22;8;0;0;9;327;40;0;9;11;33;0;-13;0;557613;499;986;0;0;0;559;0;0;0;0;0;0;0;0;0;0;0;0;559;0;0;0;0;10;549;0;0;0;0;1;0;0;0;0;0;5;1;0;9;1;33;0;-42;0;557613;499;986;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;235
BU01640303;BU01640303;Tijertshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;497;6;508;52709;1423;False;39;21;8;0;0;10;826;39;0;9;11;33;0;-14;0;615892;616;1213;0;0;0;497;0;0;0;0;0;0;0;0;0;0;0;0;497;0;0;0;0;2;495;0;0;0;0;2;1;0;0;1;0;32;2;0;9;1;33;0;-41;0;615892;616;1213;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;236
BU01640304;BU01640304;Sogtoenhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;725;58;891;83653;21553;False;32;17;6;0;0;8;924;32;0;8;9;31;0;-16;0;937822;586;1053;0;0;0;725;0;0;0;0;0;0;0;0;0;0;0;0;725;0;0;0;0;46;679;0;0;0;0;17;4;0;0;2;11;176;17;0;8;12;31;0;-34;0;937822;586;1053;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;237
BU01640305;BU01640305;Bruninkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;453;3;454;58372;31;False;44;26;8;1;0;10;814;44;0;10;11;37;0;-14;0;453812;463;1001;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;453;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;37;0;-47;0;453812;463;1001;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;238
BU01640306;BU01640306;Middelhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;634;10;638;82077;494;False;45;27;8;1;0;10;485;45;0;10;11;38;0;-14;0;840057;585;1317;0;0;0;634;0;0;0;0;0;0;0;0;0;0;0;0;634;0;0;0;0;4;630;0;0;0;0;0;0;0;0;0;0;1;0;0;10;1;38;0;-48;0;840057;585;1317;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;239
BU01640307;BU01640307;Molendijkhoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;687;16;718;90104;3930;False;43;26;8;1;0;9;793;43;0;10;11;37;0;-15;0;912464;578;1272;0;0;0;687;0;0;0;0;0;0;0;0;0;0;0;0;687;0;0;0;0;13;674;0;0;0;0;2;1;0;0;0;1;18;2;0;10;1;37;0;-47;0;912464;578;1272;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;240
BU01640308;BU01640308;Weijinkshoek;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;498;3;499;55803;26;False;40;22;8;0;0;10;680;40;0;9;11;33;0;-12;0;471879;484;947;0;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0;498;0;0;0;0;52;446;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;33;0;-42;0;471879;484;947;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;241
BU01640309;BU01640309;Oosterveld;WK016403;Wijk 03 Hasseler Es;GM0164;Hengelo;Twente;Overijssel;34;39;161;5846;16425;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242
BU01640400;BU01640400;Zwavertshoek;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;531;145;567;67942;4677;False;43;26;7;1;0;9;699;43;0;10;11;37;0;-15;0;910756;728;1606;0;0;0;531;0;0;0;0;0;0;0;0;0;0;0;0;531;0;0;0;0;29;502;0;0;0;0;4;1;0;0;1;2;15;4;0;10;3;37;0;-46;0;910756;728;1606;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;243
BU01640401;BU01640401;Anninks-/Nijhofshoek;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1102;257;1444;125804;44417;False;33;19;6;1;0;7;514;33;0;9;8;33;0;-18;0;1936278;587;1341;0;0;0;1102;0;0;0;0;0;0;0;0;0;0;0;0;1102;0;0;0;0;59;1043;0;0;0;0;17;5;0;0;2;10;105;17;0;9;11;33;0;-36;0;1936278;587;1341;0;0;0;257;0;0;0;0;0;0;0;0;0;0;0;0;257;0;0;0;0;244
BU01640402;BU01640402;Groot Driene-Zuid;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1109;100;1171;152616;7935;False;46;28;7;1;0;9;703;46;0;11;11;40;0;-16;0;1796209;621;1535;0;0;0;1109;0;0;0;0;0;0;0;0;0;0;0;0;1109;0;0;0;0;50;1059;0;0;0;0;3;1;0;0;1;2;22;3;0;11;2;40;0;-50;0;1796209;621;1535;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;245
BU01640403;BU01640403;Groot Driene-Noord;WK016404;Wijk 04 Groot Driene;GM0164;Hengelo;Twente;Overijssel;1641;341;2051;160597;53221;False;30;16;6;1;0;7;571;30;0;8;8;28;0;-14;0;2574085;655;1255;0;0;0;1641;0;0;0;0;0;0;0;0;0;0;0;0;1641;0;0;0;0;5;1636;0;0;0;0;11;3;0;0;1;7;93;11;0;8;7;28;0;-32;0;2574085;655;1255;0;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;341;0;0;0;0;246
BU01640500;BU01640500;Bedrijventerrein Twentekanaal-Zuid II;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;2;8;81;331;10185;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247
BU01640501;BU01640501;Berflo Es Noord;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;1916;154;2198;189313;36615;False;33;18;7;0;0;8;792;33;0;8;9;29;0;-13;0;1886514;435;858;0;0;0;1916;0;0;0;0;0;0;0;0;0;0;0;0;1916;0;0;0;0;413;1503;0;0;0;0;9;2;0;0;2;5;70;9;0;8;6;29;0;-34;0;1886514;435;858;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;0;0;248
BU01640502;BU01640502;Berflo Es Zuid;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;721;92;772;83547;6619;False;39;22;8;1;0;9;832;39;0;9;10;35;0;-15;0;894249;492;1158;0;0;0;721;0;0;0;0;0;0;0;0;0;0;0;0;721;0;0;0;0;148;573;0;0;0;0;5;2;0;0;1;2;47;5;0;9;3;35;0;-42;0;894249;492;1158;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;249
BU01640503;BU01640503;Bedrijventerrein Twentekanaal-Noord II;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;26;33;198;3564;22280;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250
BU01640504;BU01640504;Veldwijk-Noord;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;551;40;628;44232;9952;False;29;15;6;0;0;8;487;29;0;7;9;26;0;-12;0;501009;493;798;0;0;0;551;0;0;0;0;0;0;0;0;0;0;0;0;551;0;0;0;0;138;413;0;0;0;0;7;2;0;0;1;4;55;7;0;7;5;26;0;-30;0;501009;493;798;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;251
BU01640505;BU01640505;Veldwijk-Zuid;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;476;34;586;48487;14187;False;33;18;7;1;0;8;207;33;0;9;9;33;0;-17;0;760324;579;1299;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;476;0;0;0;0;89;387;0;0;0;0;16;5;0;0;3;8;41;16;0;9;9;33;0;-35;0;760324;579;1299;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;252
BU01640506;BU01640506;Boeldershoek;WK016405;Wijk 05 Berflo Es;GM0164;Hengelo;Twente;Overijssel;7;4;13;1099;682;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253
BU01640600;BU01640600;Bedrijventerrein Twentekanaal-Zuid I;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;26;124;1131;4361;143588;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254
BU01640601;BU01640601;Tuindorp t Lansink;WK016406;Wijk 06 Wilderinkshoek;GM0164;Hengelo;Twente;Overijssel;957;159;2303;105523;174864;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255
