BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nr_OrgEntity
BU16960100;BU16960100;Oud-Kortenhoef;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;158;25;191;False;39;0;39;0;0;0;24;3;17;625;499940;214983;344;1127;10099
BU16960101;BU16960101;Rade Oranjebuurt Munniksveen en omgeving;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2674;365;2965;False;39;0;10;0;29;0;309;2;14;6980;15109104;12003360;1720;4049;10100
BU16960102;BU16960102;Moleneind;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;75;11;89;False;41;0;41;0;0;0;51;3;14;286;241495;111842;390;1258;10101
BU16960103;BU16960103;Kromme Rade;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;38;11;43;False;46;0;46;0;0;0;8;4;13;152;141660;63070;415;1482;10102
BU16960200;BU16960200;Ankeveen;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;120;4;126;False;54;0;14;1;39;0;29;2;12;405;556788;401240;991;3206;10103
BU16960201;BU16960201;Ankeveense Rade;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;491;80;560;False;31;0;31;0;0;0;75;2;13;1449;1148002;509458;352;910;10104
BU16960202;BU16960202;Hollandsch Ankeveen;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;56;5;72;False;39;0;39;0;0;0;19;2;21;237;193161;87782;371;1232;10105
BU16960300;BU16960300;Oud-Loosdrecht;WK169603;Wijk 03 Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;1090;475;1566;False;46;0;12;0;34;0;102;4;18;4350;15127979;12994918;2988;8302;10106
BU16960400;BU16960400;Nieuw-Loosdrechtsedijk;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2706;419;3360;False;42;0;12;0;30;0;283;2;17;9167;17680252;13448854;1467;4003;10107
BU16960401;BU16960401;Muijeveld;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;65;4;67;False;66;0;16;1;49;0;315;3;12;244;489747;393936;1612;5900;10108
BU16960402;BU16960402;Boomhoek;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;137;526;360;False;36;0;36;0;0;0;92;14;22;1075;963224;426972;397;1189;10109
BU16960500;BU16960500;Breukeleveen;WK169605;Wijk 05 Breukeleveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;138;7;144;False;58;0;14;1;43;0;64;2;11;473;469819;284425;601;1983;10110
BU16960601;BU16960601;Horn- en Kuijerpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;545;185;698;False;35;0;35;0;0;0;94;4;17;1975;1544625;653190;331;937;10111
BU16960602;BU16960602;Blijkpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;570;34;610;False;31;0;31;0;0;0;255;2;14;1409;1150021;513196;364;842;10112
BU16960603;BU16960603;Horstermeer;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;287;41;419;False;39;0;39;0;0;0;27;2;20;1514;1174861;459805;304;1099;10113
BU16960604;BU16960604;Splegelpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;831;94;910;False;32;0;32;0;0;0;129;2;14;2219;1799262;787032;355;866;10114
BU19420000;BU19420000;Brinklaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;936;388;1549;False;24;0;24;0;0;0;1707;3;30;4031;3393570;1039408;258;671;10524
BU19420001;BU19420001;Raadhuisplein;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;867;152;1214;False;26;0;26;0;0;0;1558;2;24;3069;2467579;861531;281;710;10525
BU19420002;BU19420002;Verbindingslaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;632;87;799;False;28;0;28;0;0;0;1694;2;20;2082;1713887;720869;346;902;10526
BU19420003;BU19420003;Batterijlaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;500;37;570;False;32;0;32;0;0;0;1586;2;15;1650;1319844;632490;383;1111;10527
BU19420004;BU19420004;Cereslaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;564;52;656;False;28;0;28;0;0;0;1840;2;17;1528;1300411;588821;385;898;10528
BU19420005;BU19420005;Bijlstraat;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;499;28;542;False;32;0;32;0;0;0;1496;2;12;1462;1117445;545083;373;1007;10529
BU19420006;BU19420006;Nijverheidswerf;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;420;52;511;False;28;0;28;0;0;0;1322;2;14;1334;966357;423242;317;829;10530
BU19420007;BU19420007;Laarderwegkwartier;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;633;141;718;False;26;0;26;0;0;0;1009;2;15;1639;1301165;539463;329;752;10531
BU19420008;BU19420008;Spiegelzicht;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;459;125;560;False;32;0;32;0;0;0;1182;3;19;1748;1352766;601943;344;1075;10532
BU19420100;BU19420100;Prins Hendrikkwartier;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;315;69;444;False;33;0;33;0;0;0;1044;3;23;1585;1224563;522271;330;1178;10533
BU19420101;BU19420101;Hooftlaan;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;245;57;396;False;30;0;30;0;0;0;1058;2;24;1001;847991;310998;311;785;10534
BU19420102;BU19420102;Vondellaan;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;438;51;543;False;33;0;33;0;0;0;924;2;16;1611;1365438;682752;424;1258;10535
BU19420103;BU19420103;Bredius-West;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;191;8;211;False;63;0;18;1;44;0;677;3;15;864;667114;331863;384;1579;10536
BU19420104;BU19420104;Bredius-Oost;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;431;24;617;False;33;0;33;0;0;0;547;2;15;1910;1490304;718713;376;1166;10537
BU19420200;BU19420200;Sportpark-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;15;87;False;43;0;43;0;0;0;229;3;21;426;255136;111912;263;1293;10538
BU19420201;BU19420201;Donderstraat;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;444;16;461;False;37;0;37;0;0;0;1095;2;14;1379;1196278;650198;472;1411;10539
BU19420202;BU19420202;Godelindebuurt;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;410;12;424;False;30;0;30;0;0;0;1403;1;13;979;808042;388333;397;918;10540
BU19420203;BU19420203;Waltherlaan;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;260;24;274;False;51;0;13;1;37;0;1227;2;11;838;667265;345605;412;1264;10541
BU19420204;BU19420204;Bloemenbuurt;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;531;28;604;False;33;0;33;0;0;0;847;2;14;1803;1332454;616533;342;1022;10542
BU19420205;BU19420205;Ooster Eng-Noord;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;920;252;1026;False;28;0;28;0;0;0;1026;2;14;2327;1894146;846765;364;826;10543
BU19420206;BU19420206;Ooster Eng-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1275;437;1571;False;27;0;27;0;0;0;910;2;16;3797;2870677;1201760;316;765;10544
BU19420207;BU19420207;Midden Eng-Oost;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;801;83;850;False;27;0;27;0;0;0;781;2;13;1783;1477359;677237;380;797;10545
BU19420208;BU19420208;Midden Eng-West;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;700;38;714;False;29;0;29;0;0;0;1178;2;11;1607;1304722;638348;397;894;10546
BU19420209;BU19420209;Wester Eng;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1070;261;1288;False;26;0;26;0;0;0;774;2;17;2558;2211099;899164;352;698;10547
BU19420300;BU19420300;Lomanplein;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;392;64;520;False;35;0;35;0;0;0;734;3;18;1873;1436510;659584;352;1269;10548
BU19420301;BU19420301;Schimmellaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;155;47;207;False;33;0;33;0;0;0;572;3;21;767;508440;184685;241;893;10549
BU19420302;BU19420302;Boslaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;517;33;675;False;39;0;39;0;0;0;571;2;15;2605;1958305;993020;381;1472;10550
BU19420303;BU19420303;Koedijk;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;269;15;273;False;61;0;16;1;44;0;722;3;11;985;1282671;902487;916;3309;10551
BU19420304;BU19420304;Kom van Bieghel;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;696;123;932;False;26;0;26;0;0;0;791;2;18;2097;1711915;689068;329;739;10552
BU19420305;BU19420305;Meijerkamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;213;20;239;False;38;0;38;0;0;0;389;3;13;733;612020;323363;441;1354;10553
BU19420306;BU19420306;Fransekamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;107;23;350;False;26;0;26;0;0;0;52;1;52;649;929113;169668;261;486;10554
BU19420400;BU19420400;Vesting Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;639;73;749;False;42;0;12;0;30;0;1061;2;15;2152;2021840;1121951;521;1498;10555
BU19420401;BU19420401;Krijgsman;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;535;44;566;False;31;0;31;0;0;0;150;2;13;1468;1172091;511594;348;904;10556
BU19420402;BU19420402;Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;773;229;859;False;45;0;12;0;33;0;261;3;14;2479;3823702;2773771;1119;3231;10557
BU19420403;BU19420403;Mariahoeve Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;324;28;341;False;32;0;32;0;0;0;608;2;14;886;696703;317269;358;931;10558
BU19420404;BU19420404;Buitendijken Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;527;34;538;False;30;0;30;0;0;0;868;2;12;1218;939295;431598;354;802;10559
BU19420408;BU19420408;Pampusweg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;4;31;158;False;19;0;19;0;0;0;16;2;72;190;482234;30659;162;194;10560
BU19420409;BU19420409;IJmeer;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;0;1;False;51;0;51;0;0;0;6;2;11;4;8215;1383;393;1383;10561
BU19420410;BU19420410;Noordpolder;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;74;17;139;False;35;0;35;0;0;0;7;3;34;429;476521;135069;315;977;10562
BU19420501;BU19420501;Naarden Vesting;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;836;235;1153;False;42;0;13;1;28;0;860;3;22;3611;2427239;757743;210;657;10563
BU19420502;BU19420502;Tuindorp Keverdijk;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1687;246;1848;False;37;0;10;0;27;0;858;2;13;4316;14530971;12597650;2919;6817;10564
BU19420503;BU19420503;Naarderwoonbos;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;181;16;202;False;39;0;39;0;0;0;143;3;13;581;469126;219667;378;1091;10565
BU19420504;BU19420504;Bedrijvenpark Gooimeer-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;10;156;544;False;19;0;19;0;0;0;231;3;44;1320;1289613;228144;173;420;10566
BU19420506;BU19420506;Oranje Nassaupark-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;253;65;279;False;51;0;13;1;37;0;673;3;13;869;660387;301213;347;1081;10567
BU19420507;BU19420507;Oranje Nassaupark-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;549;68;583;False;47;0;13;0;34;0;928;2;13;1752;1309447;592473;338;1017;10568
BU19420508;BU19420508;Ministerpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1054;133;1157;False;44;0;12;0;32;0;1163;2;14;3185;4903614;3525171;1107;3049;10569
BU19420509;BU19420509;Componistenkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;716;110;1098;False;33;0;33;0;0;0;329;2;20;3113;2611192;1171613;376;1067;10570
BU19420510;BU19420510;Rembrandtpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;911;80;1010;False;46;0;12;0;34;0;880;2;13;2930;2315983;1096181;374;1086;10571
BU19420511;BU19420511;Bos van Bredius-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;96;3;133;False;45;0;45;0;0;0;322;2;25;712;456047;163274;229;1228;10572
BU19420512;BU19420512;Valkeveen;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;259;104;507;False;37;0;37;0;0;0;21;3;32;1620;1468261;438128;270;866;10573
BU19420513;BU19420513;Naardermeer;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;25;17;39;False;35;0;35;0;0;0;2;5;25;115;130515;46273;404;1186;10574
BU19420515;BU19420515;Bos van Bredius-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;46;0;46;False;62;0;16;1;45;0;58;2;10;165;249681;176593;1070;3839;10575
BU19420555;BU19420555;Bedrijvenpark Gooimeer-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;0;86;451;False;33;0;33;0;0;0;790;3;52;963;1172695;229647;238;509;10576
BU19420565;BU19420565;Vierhoven;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;511;106;582;False;27;0;27;0;0;0;1163;2;15;1321;1024436;433680;328;746;10577
BU19420575;BU19420575;Naardermeerkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;183;78;210;False;28;0;28;0;0;0;521;3;15;513;408722;182609;356;871;10578
BU19420585;BU19420585;De Fortlanden;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;405;7;462;False;28;0;28;0;0;0;696;1;12;1027;791753;346792;338;752;10579
BU03769997;BU03769997;UITGESLOTEN;WK037699;UITGESLOTEN;GM0376;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;BU04069997;UITGESLOTEN;WK040699;UITGESLOTEN;GM0406;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10744
BU19429997;BU19429997;UITGESLOTEN;WK194299;UITGESLOTEN;GM1942;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10762
