BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU04020205;BU04020205;Trompenberg-Noord;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;287;24;366;False;44;30;7;0;0;7;359;44;0;0;28;0;44;-28;0;523500;463;1433;0;0;0;0;287;0;0;0;0;0;0;0;0;0;0;287;0;0;0;0;0;48;34;26;179;0;0;21;6;0;0;3;11;66;21;0;0;33;0;44;-56;0;523500;463;1433;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;943
BU04020206;BU04020206;Media Park;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;7;99;2427;False;0;0;0;0;0;0;8;0;0;0;14;0;29;-43;0;2061035;333;850;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;7;0;0;95;28;1;0;17;49;1221;95;0;0;68;0;29;-2;0;2061035;333;850;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;944
BU04020301;BU04020301;Havenkwartier;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;16;118;714;False;1;1;0;0;0;0;8;1;0;0;9;0;18;-26;0;966585;1099;1355;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;3;13;0;0;65;17;1;0;7;41;204;65;0;0;51;0;18;-5;0;966585;1099;1355;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;945
BU04020302;BU04020302;Het Rode Dorp;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;616;9;624;False;46;28;8;0;0;10;1768;46;0;0;27;0;36;-18;0;595578;423;955;0;0;0;0;616;0;0;0;0;0;0;0;0;0;0;616;0;0;0;0;0;0;0;58;558;0;0;1;0;0;0;0;1;7;1;0;0;18;0;36;-53;0;595578;423;955;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;946
BU04020303;BU04020303;Zeverijn;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;845;80;972;False;35;21;6;0;0;8;1062;35;0;0;22;0;29;-16;0;811114;441;835;0;0;0;0;845;0;0;0;0;0;0;0;0;0;0;845;0;0;0;0;0;218;10;83;534;0;0;7;2;0;0;1;4;75;7;0;0;19;0;29;-41;0;811114;441;835;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;947
BU04020304;BU04020304;Kerkelanden;WK040203;Zuidwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;3034;490;3887;False;30;18;5;0;0;7;638;30;0;0;20;0;28;-18;0;3918827;588;1008;0;0;0;0;3034;0;0;0;0;0;0;0;0;0;0;3034;0;0;0;0;0;213;545;1236;1040;0;0;16;5;0;0;2;9;131;16;0;0;23;0;28;-35;0;3918827;588;1008;0;0;0;0;490;0;0;0;0;0;0;0;0;0;0;490;0;0;0;0;0;948
BU04020401;BU04020401;Bloemenkwartier Noord;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1310;216;1478;False;39;23;7;0;0;9;1648;39;0;0;24;0;32;-17;0;1751928;537;1186;0;0;0;0;1310;0;0;0;0;0;0;0;0;0;0;1310;0;0;0;0;0;31;49;98;1132;0;0;8;2;0;0;1;6;91;8;0;0;21;0;32;-45;0;1751928;537;1186;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;949
BU04020402;BU04020402;Bloemenkwartier Zuid;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2309;154;2497;False;39;23;7;0;0;9;1295;39;0;0;24;0;32;-17;0;2864637;538;1148;0;0;0;0;2309;0;0;0;0;0;0;0;0;0;0;2309;0;0;0;0;0;269;51;194;1795;0;0;6;1;0;0;1;4;62;6;0;0;19;0;32;-45;0;2864637;538;1148;0;0;0;0;154;0;0;0;0;0;0;0;0;0;0;154;0;0;0;0;0;950
BU04020403;BU04020403;Schrijverskwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;810;127;853;False;50;32;8;0;0;9;1060;50;0;0;29;0;41;-20;0;1196250;528;1403;0;0;0;0;810;0;0;0;0;0;0;0;0;0;0;810;0;0;0;0;0;7;3;41;759;0;0;4;1;0;0;1;3;18;4;0;0;23;0;41;-60;0;1196250;528;1403;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;951
BU04020404;BU04020404;Staatsliedenkwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1620;255;1745;False;42;26;7;0;0;9;1356;42;0;0;25;0;34;-18;0;2003406;516;1149;0;0;0;0;1620;0;0;0;0;0;0;0;0;0;0;1620;0;0;0;0;0;16;52;181;1371;0;0;6;2;0;0;1;3;71;6;0;0;20;0;34;-49;0;2003406;516;1149;0;0;0;0;255;0;0;0;0;0;0;0;0;0;0;255;0;0;0;0;0;952
BU04020405;BU04020405;Zeeheldenkwartier;WK040204;Zuid;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2226;434;2379;False;35;20;7;0;0;8;1144;35;0;0;22;0;27;-14;0;2107830;508;886;0;0;0;0;2226;0;0;0;0;0;0;0;0;0;0;2226;0;0;0;0;0;166;207;490;1363;0;0;4;1;0;0;1;2;47;4;0;0;16;0;27;-39;0;2107830;508;886;0;0;0;0;434;0;0;0;0;0;0;0;0;0;0;434;0;0;0;0;0;953
BU04020501;BU04020501;Schilderskwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1521;248;2169;False;36;24;6;0;0;7;746;36;0;0;24;0;37;-25;0;3159299;564;1457;0;0;0;0;1521;0;0;0;0;0;0;0;0;0;0;1521;0;0;0;0;0;178;41;133;1169;0;0;23;7;0;0;4;12;175;23;0;0;31;0;37;-45;0;3159299;564;1457;0;0;0;0;248;0;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;954
BU04020502;BU04020502;t Hoogt van t Kruis;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;625;50;677;False;45;29;7;0;0;9;179;45;0;0;27;0;39;-21;0;981021;584;1451;0;0;0;0;625;0;0;0;0;0;0;0;0;0;0;625;0;0;0;0;0;214;151;40;220;0;0;6;2;0;0;1;3;11;6;0;0;22;0;39;-54;0;981021;584;1451;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;955
BU04020503;BU04020503;Arenaparkkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;240;155;1623;False;8;5;1;0;0;1;204;8;0;0;17;0;32;-42;0;1450822;479;894;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0;3;20;12;205;0;0;80;26;1;0;11;43;853;80;0;0;62;0;32;-14;0;1450822;479;894;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;956
BU04020504;BU04020504;West-Indiëkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;98;4;123;False;56;41;7;0;0;8;187;56;0;0;35;0;56;-34;0;252246;517;2065;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;4;8;12;74;0;0;14;6;1;0;1;6;28;14;0;0;33;0;56;-74;0;252246;517;2065;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;957
BU04020505;BU04020505;Van Riebeeckkwartier;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1933;208;2142;False;32;17;6;0;0;8;1195;32;0;0;20;0;26;-14;0;1577358;444;737;0;0;0;0;1933;0;0;0;0;0;0;0;0;0;0;1933;0;0;0;0;0;108;193;722;910;0;0;6;2;0;0;1;3;102;6;0;0;16;0;26;-36;0;1577358;444;737;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;958
BU04020506;BU04020506;Egelshoek;WK040205;Zuidoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;2;3;False;0;0;0;0;0;0;0;0;0;0;6;8;0;-14;0;34259;18803;12303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;11;0;0;16;59;7;87;0;0;69;8;0;9;0;34259;18803;12303;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;959
BU04020601;BU04020601;Geuzenbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1201;113;1564;False;31;18;6;0;0;7;1343;31;0;0;21;0;28;-17;0;1545137;482;988;0;0;0;0;1201;0;0;0;0;0;0;0;0;0;0;1201;0;0;0;0;0;100;108;98;895;0;0;15;4;0;0;2;9;229;15;0;0;23;0;28;-36;0;1545137;482;988;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;0;960
BU04020602;BU04020602;Electrobuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1194;49;1455;False;31;17;6;0;0;8;1479;31;0;0;21;0;27;-16;0;1270638;467;874;0;0;0;0;1194;0;0;0;0;0;0;0;0;0;0;1194;0;0;0;0;0;163;17;209;805;0;0;13;3;0;0;2;8;200;13;0;0;22;0;27;-35;0;1270638;467;874;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;961
BU04020603;BU04020603;Kleine Driftbuurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1919;140;2272;False;32;18;6;0;0;8;1174;32;0;0;21;0;27;-16;0;2028790;482;893;0;0;0;0;1919;0;0;0;0;0;0;0;0;0;0;1919;0;0;0;0;0;447;181;258;1033;0;0;12;3;0;0;2;7;144;12;0;0;21;0;27;-36;0;2028790;482;893;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;962
BU04020604;BU04020604;Liebergen;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2253;82;2467;False;35;20;7;0;0;9;1332;35;0;0;23;0;29;-16;0;2240717;468;909;0;0;0;0;2253;0;0;0;0;0;0;0;0;0;0;2253;0;0;0;0;0;445;248;572;988;0;0;7;2;0;0;1;4;111;7;0;0;18;0;29;-40;0;2240717;468;909;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;963
BU04020605;BU04020605;Astronomische Buurt;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;2402;226;2864;False;37;23;6;0;0;8;1103;37;0;1;23;3;29;-20;0;2984492;446;1042;0;0;0;240;2162;0;0;0;0;0;0;0;0;0;0;2162;240;0;0;0;0;136;168;329;1769;0;0;14;3;0;0;2;9;126;14;0;1;24;3;29;-44;0;2984492;446;1042;0;0;0;23;203;0;0;0;0;0;0;0;0;0;0;203;23;0;0;0;0;964
BU04020606;BU04020606;Annas Hoeve;WK040206;Oost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;234;4;247;False;35;18;8;0;0;9;347;35;0;0;22;0;26;-14;0;307860;773;1248;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;219;0;0;15;0;0;2;1;0;0;0;1;13;2;0;0;14;0;26;-38;0;307860;773;1248;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;965
BU04020701;BU04020701;Johannes Geradtswegbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;901;38;1053;False;41;26;7;0;0;8;1048;41;0;0;25;0;35;-20;0;1252508;493;1190;0;0;0;0;901;0;0;0;0;0;0;0;0;0;0;901;0;0;0;0;0;11;71;162;657;0;0;10;2;0;0;2;6;79;10;0;0;23;0;35;-49;0;1252508;493;1190;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;966
BU04020702;BU04020702;Erfgooiersbuurt;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;767;82;812;False;41;24;8;0;0;9;1130;41;0;0;25;0;33;-17;0;1020668;563;1257;0;0;0;0;767;0;0;0;0;0;0;0;0;0;0;767;0;0;0;0;0;73;33;28;633;0;0;5;1;0;0;1;3;39;5;0;0;19;0;33;-47;0;1020668;563;1257;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;967
BU04020703;BU04020703;Noord;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;3694;276;3937;False;34;19;7;0;0;8;1089;34;0;0;21;0;27;-14;0;3356445;509;853;0;0;0;0;3694;0;0;0;0;0;0;0;0;0;0;3694;0;0;0;0;0;557;283;812;2042;0;0;4;1;0;0;1;3;45;4;0;0;16;0;27;-38;0;3356445;509;853;0;0;0;0;276;0;0;0;0;0;0;0;0;0;0;276;0;0;0;0;0;968
BU04020704;BU04020704;AZC Crailo;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;8;2;20;False;28;20;4;0;0;4;18;28;0;0;23;0;38;-33;0;96171;2247;5027;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;1;6;0;0;58;15;0;0;9;34;11;58;0;0;55;0;38;-36;0;96171;2247;5027;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;969
BU04020801;BU04020801;Hilversumse Meent;WK040208;Hilversumse Meent;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1829;86;1897;False;42;24;8;0;0;9;589;42;0;0;25;0;33;-17;0;2140200;573;1129;0;0;0;0;1829;0;0;0;0;0;0;0;0;0;0;1829;0;0;0;0;0;182;191;1248;208;0;0;3;1;0;0;0;2;14;3;0;0;18;0;33;-48;0;2140200;573;1129;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;970
BU04020901;BU04020901;Landelijk Gebied 91;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;12;23;99;False;7;5;1;0;0;1;1;7;0;0;15;0;28;-36;0;658743;3194;6665;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;2;1;1;8;0;0;70;21;1;0;14;33;3;70;0;0;51;0;28;-9;0;658743;3194;6665;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;971
BU04020902;BU04020902;Landelijk Gebied 92;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;5;16;False;0;0;0;0;0;0;0;0;0;0;13;19;0;-32;0;41964;1788;2694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;27;1;0;13;40;6;80;0;0;57;19;0;5;0;41964;1788;2694;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;972
BU04020903;BU04020903;Landelijk Gebied 93;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;96;44;651;False;5;3;1;0;0;1;4;5;0;0;17;0;34;-46;0;1058099;397;1628;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;78;0;2;16;0;0;65;27;3;0;6;29;31;65;0;0;47;0;34;-15;0;1058099;397;1628;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;973
BU04020904;BU04020904;Landelijk Gebied 94;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;37;13;86;False;28;20;4;0;0;4;14;28;0;0;21;0;36;-29;0;327494;1245;3821;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;1;1;8;27;0;0;52;11;0;0;8;32;7;52;0;0;51;0;36;-36;0;327494;1245;3821;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;974
BU04020905;BU04020905;Landelijk Gebied 95;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;135;88;583;False;11;7;2;0;0;2;7;11;0;0;18;0;33;-39;0;1610776;1004;2766;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;18;49;6;62;0;0;55;21;2;0;12;19;18;55;0;0;38;0;33;-16;0;1610776;1004;2766;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;975
BU04020906;BU04020906;Landelijk Gebied 96;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;6;2;10;False;45;33;5;0;0;6;4;45;0;0;33;0;56;-44;0;110558;3620;11666;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;5;0;0;35;16;2;0;12;6;2;35;0;0;36;0;56;-57;0;110558;3620;11666;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;976
BU04020907;BU04020907;Landelijk Gebied 97;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;5;7;25;False;12;8;2;0;0;2;1;12;0;0;17;0;31;-36;0;258442;5135;10389;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;2;1;1;0;0;74;20;1;0;17;36;2;74;0;0;56;0;31;-13;0;258442;5135;10389;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;977
BU04060001;BU04060001;De Noord;WK040600;Wijk 00 Oude Dorp;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1673;241;2166;False;36;22;6;0;0;7;1038;36;0;0;23;0;33;-20;0;2723194;540;1258;0;0;0;0;1673;0;0;0;0;0;0;0;0;0;0;1673;0;0;0;0;0;180;75;274;1144;0;0;20;4;0;0;3;13;165;20;0;0;30;0;33;-42;0;2723194;540;1258;0;0;0;0;241;0;0;0;0;0;0;0;0;0;0;241;0;0;0;0;0;978
BU04060002;BU04060002;De Zuid;WK040600;Wijk 00 Oude Dorp;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1260;67;1338;False;44;26;8;0;0;9;979;44;0;0;26;0;35;-18;0;1598593;511;1195;0;0;0;0;1260;0;0;0;0;0;0;0;0;0;0;1260;0;0;0;0;0;178;71;107;904;0;0;5;1;0;0;1;3;34;5;0;0;21;0;35;-51;0;1598593;511;1195;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;979
BU04060103;BU04060103;Westereng;WK040601;Wijk 01 Westereng;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1008;34;1109;False;46;30;8;0;0;9;619;46;0;0;28;0;40;-21;0;1574898;559;1421;0;0;0;0;1008;0;0;0;0;0;0;0;0;0;0;1008;0;0;0;0;0;18;89;177;724;0;0;6;2;0;0;1;3;37;6;0;0;22;0;40;-56;0;1574898;559;1421;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;980
BU04060204;BU04060204;Flevo;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;94;2;95;False;72;53;9;0;0;10;68;72;0;0;40;0;62;-30;0;323057;917;3433;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;8;7;9;70;0;0;0;0;0;0;0;0;0;0;0;0;30;0;62;-92;0;323057;917;3433;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;981
BU04060205;BU04060205;Bikbergen;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;108;5;145;False;49;35;7;0;0;7;54;49;0;0;31;0;48;-30;0;315745;580;2183;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;5;6;9;88;0;0;25;6;0;0;4;14;8;25;0;0;39;0;48;-62;0;315745;580;2183;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;982
BU04060206;BU04060206;Crailo;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;150;16;362;False;30;23;4;0;0;4;64;30;0;0;25;0;44;-39;0;838732;581;2320;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;11;10;27;102;0;0;42;16;2;0;5;19;44;42;0;0;42;0;44;-44;0;838732;581;2320;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;983
BU04060307;BU04060307;Thames;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;32;3;35;False;61;44;8;0;0;9;27;61;0;0;36;0;56;-31;0;130566;1082;3742;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;1;1;30;0;0;8;3;0;0;3;2;2;8;0;0;29;0;56;-78;0;130566;1082;3742;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;984
BU04060308;BU04060308;IJzeren veld;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;63;6;67;False;65;47;9;0;0;9;51;65;0;0;37;0;57;-29;0;196479;808;2940;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;5;3;11;44;0;0;5;2;0;0;2;2;2;5;0;0;30;0;57;-82;0;196479;808;2940;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;985
BU04060327;BU04060327;Parrewijn;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;7;2;9;False;56;41;7;0;0;8;5;56;0;0;33;0;52;-29;0;93782;3622;11216;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;1;0;5;0;0;15;3;0;0;3;8;0;15;0;0;34;0;52;-71;0;93782;3622;11216;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;986
BU04060328;BU04060328;Tafelberger Heide;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1;1;2;False;60;45;7;0;0;8;1;60;0;0;33;0;53;-27;0;33448;7681;26194;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;18;1;0;0;3;13;0;18;0;0;39;0;53;-75;0;33448;7681;26194;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;987
BU04060329;BU04060329;Rijsbergen;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;4;3;36;False;6;4;1;0;0;1;6;6;0;0;8;0;15;-17;0;72193;1116;2038;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;37;9;0;0;5;22;10;37;0;0;31;0;15;-9;0;72193;1116;2038;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;988
BU04060330;BU04060330;Huizerhoogt;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;42;2;43;False;61;43;9;0;0;10;256;61;0;0;35;0;52;-26;0;87447;628;2038;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;3;4;6;29;0;0;2;1;0;0;1;0;4;2;0;0;26;0;52;-76;0;87447;628;2038;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;989
BU04060409;BU04060409;Sijsjesberg;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;244;3;247;False;62;43;9;0;0;10;689;62;0;0;35;0;53;-26;0;374424;468;1519;0;0;0;0;244;0;0;0;0;0;0;0;0;0;0;244;0;0;0;0;0;9;5;32;198;0;0;1;0;0;0;0;0;4;1;0;0;26;0;53;-77;0;374424;468;1519;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;990
