BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nrAansl_gas;nrAansl_mWKK;nrAansl_eWP;nrAansl_HWP;nrAansl_EWV;nrAansl_RestWarmte;nrAansl_GeoThermie;nrAansl_WijkWKK;nrAansl_BioWKK;nrAansl_WKO;nrAansl_Lt15_30;nrAansl_Lt15_50;nrAansl_Lt15_70;nrAansl_Lt30_30;nrAansl_Lt30_50;nrAansl_Lt30_70;nrAansl_TEO;nr_OrgEntity
BU01640800;BU01640800;Roershoek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;995;25;1094;False;37;0;37;0;0;0;483;2;13;2797;2271979;889308;318;813;1020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1114
BU01640801;BU01640801;Vossenbelt-Zuid;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;932;17;978;False;33;0;33;0;0;0;942;2;12;2139;1630877;619200;289;634;949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1115
BU01640802;BU01640802;Vossenbelt-Noord;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;845;29;931;False;38;0;34;0;4;0;677;2;14;2266;1739333;600125;265;645;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1116
BU01640803;BU01640803;Het Broek;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;923;5;974;False;37;0;37;0;0;0;395;2;12;2304;1803839;660283;287;679;928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1117
BU01640804;BU01640804;Kristenbos;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;6;3;7;False;48;0;48;0;0;0;6;4;15;24;53482;10069;412;1612;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118
BU01640805;BU01640805;Dalmeden;WK016408;Wijk 08 Slangenbeek;GM0164;Hengelo;Twente;Overijssel;208;1;209;False;46;0;46;0;0;0;82;2;11;610;420055;180504;296;868;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1119
BU01640900;BU01640900;Beckum kern;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;210;15;306;False;39;0;39;0;0;0;385;2;18;1148;845946;299913;261;981;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120
BU01640901;BU01640901;Verspreide huizen Slangenbeek;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;18;2;19;False;57;0;57;0;0;0;8;3;12;73;85368;29059;400;1603;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1121
BU01640902;BU01640902;Stadspark Weusthag-Noord;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;14;8;35;False;48;0;48;0;0;0;20;5;34;111;149677;36014;324;1030;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1122
BU01640903;BU01640903;Stadspark Weusthag-Zuid;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;43;15;216;False;30;0;30;0;0;0;65;2;27;663;568729;154093;232;717;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1123
BU01640904;BU01640904;Verspreide huizen Driene;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;99;7;105;False;52;0;52;0;0;0;21;3;12;441;573123;184790;419;1763;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1124
BU01640905;BU01640905;Verspreide huizen Twekkelo;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;36;61;118;False;37;0;37;0;0;0;26;6;17;542;389020;101578;188;861;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1125
BU01640906;BU01640906;Verspreide huizen Oele;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;94;15;100;False;54;0;54;0;0;0;6;3;13;413;682835;169861;411;1715;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1126
BU01640907;BU01640907;Verspreide huizen Woolde;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;23;2;24;False;55;0;55;0;0;0;5;3;12;92;185157;39386;427;1709;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127
BU01640909;BU01640909;Verspreide huizen Beckum;WK016409;Wijk 09 Buitengebied;GM0164;Hengelo;Twente;Overijssel;152;20;163;False;52;0;52;0;0;0;8;3;14;621;926835;250940;404;1546;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1128
