BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nr_OrgEntity
BU16960100;BU16960100;Oud-Kortenhoef;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;158;25;191;False;45;44;0;1;0;0;28;3;17;160;287844;2887;18;15;10099
BU16960101;BU16960101;Rade Oranjebuurt Munniksveen en omgeving;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2674;365;2965;False;35;34;0;0;0;1;277;2;14;1374;3089226;-16518;-12;-6;10100
BU16960102;BU16960102;Moleneind;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;75;11;89;False;47;47;0;0;0;0;58;3;14;51;130634;981;19;11;10101
BU16960103;BU16960103;Kromme Rade;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;38;11;43;False;55;55;0;0;0;0;10;4;13;22;77392;-1198;-54;-28;10102
BU16960200;BU16960200;Ankeveen;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;120;4;126;False;47;47;0;0;0;0;25;2;13;73;155514;-34;0;0;10103
BU16960201;BU16960201;Ankeveense Rade;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;491;80;560;False;38;38;0;0;0;0;92;2;14;275;648326;9782;36;17;10104
BU16960202;BU16960202;Hollandsch Ankeveen;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;56;5;72;False;50;50;0;0;0;0;25;2;21;37;101145;-4234;-115;-59;10105
BU16960300;BU16960300;Oud-Loosdrecht;WK169603;Wijk 03 Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;1090;475;1566;False;39;39;0;0;0;0;87;4;19;917;2144216;11155;12;7;10106
BU16960400;BU16960400;Nieuw-Loosdrechtsedijk;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2706;419;3360;False;39;37;0;0;0;2;263;2;18;2290;4165127;-66271;-29;-20;10107
BU16960401;BU16960401;Muijeveld;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;65;4;67;False;55;55;0;0;0;0;263;3;13;37;95124;-687;-18;-10;10108
BU16960402;BU16960402;Boomhoek;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;137;526;360;False;44;44;0;0;0;0;112;14;23;192;529708;-6544;-34;-18;10109
BU16960500;BU16960500;Breukeleveen;WK169605;Wijk 05 Breukeleveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;138;7;144;False;50;50;0;0;0;0;56;2;12;73;182190;-3204;-44;-22;10110
BU16960601;BU16960601;Horn- en Kuijerpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;545;185;698;False;41;36;0;0;0;5;110;4;16;557;822301;-69134;-124;-99;10111
BU16960602;BU16960602;Blijkpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;570;34;610;False;36;36;0;0;0;0;296;2;14;185;627731;-9094;-49;-15;10112
BU16960603;BU16960603;Horstermeer;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;287;41;419;False;41;40;0;1;0;0;29;2;21;571;741758;26702;47;64;10113
BU16960604;BU16960604;Splegelpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;831;94;910;False;36;36;0;0;0;0;145;2;14;396;1027318;15088;38;17;10114
BU19420000;BU19420000;Brinklaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;936;388;1549;False;35;0;0;0;35;0;2490;3;29;4031;1249028;-1105134;-274;-713;10524
BU19420001;BU19420001;Raadhuisplein;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;867;152;1214;False;36;0;0;0;36;0;2157;2;23;3069;762465;-843583;-275;-695;10525
BU19420002;BU19420002;Verbindingslaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;632;87;799;False;38;0;0;0;38;0;2299;2;19;2082;406262;-586756;-282;-735;10526
BU19420003;BU19420003;Batterijlaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;500;37;570;False;43;0;0;0;43;0;2131;2;14;1650;234388;-452966;-274;-796;10527
BU19420004;BU19420004;Cereslaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;564;52;656;False;33;33;0;0;0;0;2168;2;17;313;717359;5769;18;9;10528
BU19420005;BU19420005;Bijlstraat;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;499;28;542;False;37;37;0;0;0;0;1729;2;12;346;576573;4211;12;8;10529
BU19420006;BU19420006;Nijverheidswerf;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;420;52;511;False;33;32;0;1;0;0;1558;2;15;435;552650;9535;22;19;10530
BU19420007;BU19420007;Laarderwegkwartier;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;633;141;718;False;31;31;0;0;0;0;1203;2;16;375;742546;-19156;-51;-27;10531
BU19420008;BU19420008;Spiegelzicht;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;459;125;560;False;45;0;0;0;45;0;1662;3;18;1748;308898;-441925;-253;-789;10532
BU19420100;BU19420100;Prins Hendrikkwartier;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;315;69;444;False;49;0;0;0;49;0;1550;3;22;1585;301113;-401179;-253;-905;10533
BU19420101;BU19420101;Hooftlaan;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;245;57;396;False;36;0;0;0;36;0;1269;2;23;1001;269054;-267939;-268;-677;10534
BU19420102;BU19420102;Vondellaan;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;438;51;543;False;43;43;0;0;0;0;1204;2;16;316;669123;-13563;-43;-25;10535
BU19420103;BU19420103;Bredius-West;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;191;8;211;False;77;18;0;1;58;0;828;3;15;651;403911;68660;106;327;10536
BU19420104;BU19420104;Bredius-Oost;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;431;24;617;False;41;40;0;1;0;0;679;2;15;517;775385;3794;7;6;10537
BU19420200;BU19420200;Sportpark-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;15;87;False;76;0;0;0;76;0;405;3;21;426;63457;-79767;-187;-922;10538
BU19420201;BU19420201;Donderstraat;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;444;16;461;False;46;46;0;0;0;0;1361;2;14;203;532760;-13320;-65;-29;10539
BU19420202;BU19420202;Godelindebuurt;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;410;12;424;False;35;35;0;0;0;0;1637;1;13;158;410640;-9069;-57;-21;10540
BU19420203;BU19420203;Waltherlaan;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;260;24;274;False;47;47;0;0;0;0;1131;2;12;113;316673;-4987;-44;-18;10541
BU19420204;BU19420204;Bloemenbuurt;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;531;28;604;False;43;37;0;0;0;6;1104;2;14;566;644372;-71549;-126;-119;10542
BU19420205;BU19420205;Ooster Eng-Noord;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;920;252;1026;False;33;33;0;0;0;0;1210;2;14;442;1031822;-15559;-35;-15;10543
BU19420206;BU19420206;Ooster Eng-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1275;437;1571;False;33;28;0;1;0;4;1113;2;17;1326;1666574;-2343;-2;-1;10544
BU19420207;BU19420207;Midden Eng-Oost;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;801;83;850;False;32;32;0;0;0;0;925;2;13;277;784240;-15882;-57;-19;10545
BU19420208;BU19420208;Midden Eng-West;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;700;38;714;False;34;34;0;0;0;0;1381;2;12;269;657457;-8917;-33;-12;10546
BU19420209;BU19420209;Wester Eng;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1070;261;1288;False;29;26;0;0;0;3;863;2;17;682;1239364;-72571;-106;-56;10547
BU19420300;BU19420300;Lomanplein;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;392;64;520;False;51;0;0;0;51;0;1070;3;17;1873;309759;-467167;-249;-899;10548
BU19420301;BU19420301;Schimmellaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;155;47;207;False;35;34;0;1;0;0;607;3;22;378;321625;-2130;-6;-10;10549
BU19420302;BU19420302;Boslaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;517;33;675;False;51;51;0;0;0;0;746;2;15;666;956261;-9024;-14;-13;10550
BU19420303;BU19420303;Koedijk;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;269;15;273;False;56;56;0;0;0;0;663;3;12;124;377420;-2764;-22;-10;10551
BU19420304;BU19420304;Kom van Bieghel;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;696;123;932;False;29;28;0;1;0;0;882;2;18;615;1031054;8207;13;9;10552
BU19420305;BU19420305;Meijerkamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;213;20;239;False;47;46;0;1;0;0;481;3;14;116;303248;14591;126;61;10553
BU19420306;BU19420306;Fransekamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;107;23;350;False;17;15;0;2;0;0;34;1;54;351;842263;82818;236;237;10554
BU19420400;BU19420400;Vesting Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;639;73;749;False;53;12;0;0;41;0;1339;2;15;1640;913802;13913;8;19;10555
BU19420401;BU19420401;Krijgsman;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;535;44;566;False;38;38;0;0;0;0;183;2;14;256;654349;-6148;-24;-11;10556
BU19420402;BU19420402;Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;773;229;859;False;43;43;0;0;0;0;249;3;15;425;1040977;-8954;-21;-10;10557
BU19420403;BU19420403;Mariahoeve Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;324;28;341;False;51;11;0;0;40;0;969;2;13;668;382513;3079;5;9;10558
BU19420404;BU19420404;Buitendijken Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;527;34;538;False;36;36;0;0;0;0;1042;2;12;143;504049;-3648;-25;-7;10559
BU19420408;BU19420408;Pampusweg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;4;31;158;False;5;2;0;3;0;0;4;2;74;172;521496;69921;406;443;10560
BU19420409;BU19420409;IJmeer;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;0;1;False;54;54;0;0;0;0;7;2;11;0;6816;-16;-33;-16;10561
BU19420410;BU19420410;Noordpolder;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;74;17;139;False;33;31;0;2;0;0;7;3;36;191;360697;19245;101;139;10562
BU19420501;BU19420501;Naarden Vesting;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;836;235;1153;False;55;13;0;1;41;0;1126;3;22;2766;1518405;-151091;-55;-131;10563
BU19420502;BU19420502;Tuindorp Keverdijk;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1687;246;1848;False;34;34;0;0;0;0;789;2;14;764;1908459;-24862;-33;-13;10564
BU19420503;BU19420503;Naarderwoonbos;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;181;16;202;False;44;44;0;0;0;0;161;3;14;89;247295;-2164;-24;-11;10565
BU19420504;BU19420504;Bedrijvenpark Gooimeer-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;10;156;544;False;38;0;0;0;38;0;462;3;43;1320;700288;-361181;-274;-664;10566
BU19420506;BU19420506;Oranje Nassaupark-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;253;65;279;False;61;13;0;1;47;0;805;3;13;656;416219;57045;87;205;10567
BU19420507;BU19420507;Oranje Nassaupark-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;549;68;583;False;43;43;0;0;0;0;849;2;14;366;709500;-7474;-20;-13;10568
BU19420508;BU19420508;Ministerpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1054;133;1157;False;41;41;0;0;0;0;1083;2;15;524;1356002;-22441;-43;-19;10569
BU19420509;BU19420509;Componistenkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;716;110;1098;False;55;12;0;0;43;0;549;2;19;2347;1599948;160369;68;146;10570
BU19420510;BU19420510;Rembrandtpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;911;80;1010;False;44;44;0;0;0;0;842;2;14;475;1219244;-558;-1;-1;10571
BU19420511;BU19420511;Bos van Bredius-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;96;3;133;False;46;45;0;1;0;0;329;2;26;377;277051;-15722;-42;-118;10572
BU19420512;BU19420512;Valkeveen;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;259;104;507;False;33;31;0;2;0;0;19;3;34;735;1055546;25413;35;50;10573
BU19420513;BU19420513;Naardermeer;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;25;17;39;False;41;40;0;1;0;0;3;5;26;27;84646;404;15;10;10574
BU19420515;BU19420515;Bos van Bredius-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;46;0;46;False;57;57;0;0;0;0;53;2;12;20;72960;-128;-7;-3;10575
BU19420555;BU19420555;Bedrijvenpark Gooimeer-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;0;86;451;False;35;0;0;0;35;0;838;3;51;963;656387;-286661;-298;-636;10576
BU19420565;BU19420565;Vierhoven;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;511;106;582;False;34;0;0;0;34;0;1465;2;14;1321;211752;-379004;-287;-652;10577
BU19420575;BU19420575;Naardermeerkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;183;78;210;False;37;0;0;0;37;0;689;3;14;513;81958;-144155;-281;-688;10578
BU19420585;BU19420585;De Fortlanden;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;405;7;462;False;34;34;0;0;0;0;845;1;12;150;446663;1702;11;4;10579
BU03769997;BU03769997;UITGESLOTEN;WK037699;UITGESLOTEN;GM0376;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;BU04069997;UITGESLOTEN;WK040699;UITGESLOTEN;GM0406;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10744
BU19429997;BU19429997;UITGESLOTEN;WK194299;UITGESLOTEN;GM1942;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10762
