BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Warmte_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H19_Waarde_hernieuwbaar_gas;Woning_H21_CapaciteitsvraagE;Woning_H22_AantalNieuweMSR;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_groengas;Woning_A03_Aansl_waterstof;Woning_A04_Aansl_Gasketel;Woning_A05_Aansl_eWP_lucht;Woning_A05_Aansl_eWP_bodem;Woning_A06_Aansl_Rest70_collGGheater;Woning_A07_Aansl_Geo70_collGGheater;Woning_A08_Aansl_Rest30_eWPlucht;Woning_A09_Aansl_Rest30_colleWP70;Woning_A10_Aansl_WKO15_colleWP70;Woning_A11_Aansl_WKO15_colleWP50_beWP;Woning_A12_Aansl_WKO15_TEO15_colleWP70;Woning_A13_Aansl_hWP;Woning_A14_Aansl_h2WP;Woning_A15_Aansl_h2R;Woning_A16_Aansl_naarA;Woning_A17_Aansl_naarB;Woning_A18_Aansl_naarC;Woning_A19_Aansl_naarD;Woning_G01_Aansl_LT15_50;Woning_G02_Aansl_LT15_70;Woning_G03_Aansl_LT30_30;Woning_G04_Aansl_LT30_70;Woning_G05_Aansl_TEO;Woning_G06_Aansl_WKO;Woning_G07_Aansl_WijkWKK;Woning_G08_Aansl_BioWKK;Woning_G09_Aansl_BuurtWKO;Woning_G10_Aansl_Restwarmte;Woning_G11_Aansl_Geothermie;Woning_G12_Aansl_WaterstofHR;Woning_G13_Aansl_WaterstofWP;Woning_L01_Aansl_LabelAppp;Woning_L02_Aansl_LabelA;Woning_L03_Aansl_LabelB;Woning_L04_Aansl_LabelC;Woning_L05_Aansl_LabelD;Woning_L06_Aansl_LabelE;Woning_L07_Aansl_LabelF;Util_H01_Vraag_Warmte_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H19_Waarde_hernieuwbaar_gas;Util_H21_CapaciteitsvraagE;Util_H22_AantalNieuweMSR;Util_A01_Aansl_aardgas;Util_A02_Aansl_groengas;Util_A03_Aansl_waterstof;Util_A04_Aansl_gasketel;Util_A05_Aansl_eWP_lucht;Util_A05_Aansl_eWP_bodem;Util_A06_Aansl_Rest70_collGGheater;Util_A07_Aansl_Geo70_collGGheater;Util_A08_Aansl_Rest30_eWPlucht;Util_A09_Aansl_Rest30_colleWP70;Util_A10_Aansl_WKO15_colleWP70;Util_A11_Aansl_WKO15_colleWP50_beWP;Util_A12_Aansl_WKO15_TEO15_colleWP70;Util_A13_Aansl_hWP;Util_A14_Aansl_h2WP;Util_A15_Aansl_h2R;Util_A17_Aansl_naarB;Util_A18_Aansl_naarC;Util_A19_Aansl_naarD;Util_G01_Aansl_LT15_50;Util_G02_Aansl_LT15_70;Util_G03_Aansl_LT30_30;Util_G04_Aansl_LT30_70;Util_G05_Aansl_TEO;Util_G06_Aansl_WKO;Util_G07_Aansl_WijkWKK;Util_G08_Aansl_BioWKK;Util_G09_Aansl_BuurtWKO;Util_G10_Aansl_Restwarmte;Util_G11_Aansl_Geothermie;Util_G12_Aansl_WaterstofHR;Util_G13_Aansl_WaterstofWP;Util_L01_Aansl_LabelAppp;Util_L02_Aansl_LabelA;Util_L03_Aansl_LabelB;Util_L04_Aansl_LabelC;Util_L05_Aansl_LabelD;Util_L06_Aansl_LabelE;Util_L07_Aansl_LabelF;H15_CO2_uitstoot;H16_Nat_meerkost;H17_Nat_meerkost_CO2;H18_Nat_meerkost_WEQ;H23_Capaciteit_huidig;nr_OrgEntity
BU03760104;BU03760104;Blaricummermeent;WK037601;Blaricum;GM0376;Blaricum;Noord-Holland Zuid;Noord-Holland;914;142;1031;129433;15205;False;26226.4061;19296.8061;6929.6;0;0;8675.64;374;34902.0461;19771.8414;0;10293.0146;13726.1637;0;-8888.97356;0;5040;0;914;0;0;677;0;0;0;0;0;0;0;0;0;0;0;0;208;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;29;0;0;0;0;2502.77371;2426.40859;76.3651125;0;407.023774;2281.351;36;5191.14848;5100.08824;0;6485.18103;13726.1637;0;-20120.2845;0;5040;0;142;0;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;0;1769;0;0;0;5040;581
BU04020101;BU04020101;Centrum;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1922;545;3836;174700;248751;False;59519.942;45956.892;13563.05;21.0489413;0;16682.8;1498;76223.7909;63026.8886;0;17330.5309;0;0;-4133.62868;0;9585;0;1922;0;0;1691;0;0;0;0;0;0;0;0;0;0;0;0;53;157;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;393;169;82;56;63;91703.9161;89654.4935;2049.42267;0;17626.8016;112335.348;2309;221666.066;89052.6641;0;118337.647;0;0;14275.7543;0;9585;0;545;0;0;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;39;0;262;0;9132;0;0;0;9972.4035;927
BU04020102;BU04020102;Havenstraatbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1532;196;1744;128565;27500;False;52260.3896;40665.4396;11594.95;39.5837561;0;13906.24;2386;66206.2133;55205.4814;0;14459.7657;0;0;-3459.03381;0;2560;0;1532;0;0;1502;0;0;0;0;0;0;0;0;0;0;0;0;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;152;208;72;64;54;11868.1286;11623.6703;244.458252;0;1982.23766;12277.182;542;26127.5482;11516.1314;0;12948.7773;0;0;1662.63955;0;2560;0;196;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;20;0;86;0;3846;0;0;0;3081.75;928
BU04020103;BU04020103;Sint Vitusbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;837;57;1022;72019;24048;False;31553.357;25135.357;6418;5.52052789;0;7816.59;1556;39375.4675;33082.5014;0;8120.10669;0;0;-1827.14055;0;1200;0;837;0;0;797;0;0;0;0;0;0;0;0;0;0;0;0;29;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;38;100;115;51;33;11765.9245;11533.3216;232.602936;0;1321.21029;5667.97;580;18755.1048;11412.7919;0;6141.00501;0;0;1201.30787;0;1200;0;57;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;23;0;2561;0;0;0;1940.868;929
BU04020104;BU04020104;Langgewenstbuurt;WK040201;Centrum;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;994;261;1798;78864;104436;False;31790.6594;24869.1594;6921.5;12.5860916;0;8727.03;1546;40530.2755;33525.8477;0;9046.57841;0;0;-2042.15063;0;5210;0;994;0;0;951;0;0;0;0;0;0;0;0;0;0;0;0;26;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;76;100;32;21;39;32312.3782;31547.6418;764.73637;0;7185.69568;44537.456;1571;84035.5299;31396.4048;0;46976.2903;0;0;5662.83473;0;5210;0;261;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;126;0;3891;0;0;0;5210;930
BU04020201;BU04020201;Boomberg;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1537;211;2217;194721;88380;False;71628.1544;59733.2044;11894.95;10.3384677;0;13912.35;791;85550.8428;73956.5373;0;14571.9105;0;0;-2977.60495;0;3440;0;1537;0;0;1468;0;0;0;0;0;0;0;0;0;0;0;0;46;19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;64;150;121;62;50;44816.9976;43919.5112;897.486438;0;5482.27704;27642.562;495;77941.8367;43476.8082;0;29609.2132;0;0;4855.81532;0;3440;0;211;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;41;0;129;0;6814;0;0;0;4824.33;931
BU04020202;BU04020202;Raadhuiskwartier;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;643;89;1020;100253;48889;False;35801.7006;30137.2506;5664.45;8.66104597;0;6161.31;792;41971.6716;36845.4172;0;6500.08433;0;0;-1373.82992;0;3290;0;643;0;0;612;0;0;0;0;0;0;0;0;0;0;0;0;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;5;18;19;23;33;30257.0122;29844.3715;412.640687;0;3965.27217;19538.286;670;53760.5704;29269.6232;0;20922.6718;0;0;3568.27541;0;3290;0;89;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;47;0;3859;0;0;0;3290;932
BU04020203;BU04020203;Trompenberg-Zuid;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;471;59;1177;52807;91755;False;18418.8159;15035.3159;3383.5;8.98713265;0;4106.45;626;22534.253;19156.34;0;4290.68745;0;0;-912.774496;0;1600;0;471;0;0;457;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;67;79;27;12;10;47455.3001;46838.1175;617.182671;0;7351.8814;39189.505;1612;93996.6865;45893.8496;0;41766.7294;0;0;6336.10759;0;1600;0;59;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;24;0;3898;0;0;0;3321.5175;933
BU04020204;BU04020204;Villaparken;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;580;57;853;95114;35480;False;32024.1502;27282.2502;4741.9;8.86487255;0;5286.62;259;37319.6351;32818.9051;0;5589.24127;0;0;-1088.51131;0;2480;0;580;0;0;559;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;37;14;13;18;24;15233.4423;14969.8941;263.548225;0;1541.67392;9782.427;123;26557.5432;14760.1681;0;10364.1213;0;0;1433.2538;0;2480;0;57;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;41;0;2744;0;0;0;2480;934
BU04020205;BU04020205;Trompenberg-Noord;WK040202;Noordwest;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;287;24;366;45447;10177;False;15864.0037;13400.0037;2464;5.7273974;0;2695.08;424;18564.8111;16306.8412;0;2848.28508;0;0;-590.315144;0;400;0;287;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;36;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;24;8;8;8;11;6604.49763;6477.48937;127.008256;0;774.522433;3987.44;177;11366.4601;6404.75552;0;4263.32176;0;0;698.382776;0;400;0;24;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;12;0;1310;0;0;0;720.5445;935
