BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU04060409;BU04060409;Sijsjesberg;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;244;3;247;False;61;40;9;1;0;10;652;61;0;50;13;0;0;-2;0;498914;624;2024;0;0;0;0;0;0;244;0;0;0;0;0;0;0;0;0;0;0;0;0;244;9;235;0;0;0;0;1;0;0;0;0;0;4;1;0;50;2;0;0;-51;0;498914;624;2024;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;990
BU04060410;BU04060410;Zuidereng;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;979;50;1090;False;42;25;8;1;0;8;422;42;0;37;11;0;0;-6;0;1452555;537;1333;0;0;0;0;0;0;979;0;0;0;0;0;0;0;0;0;0;0;0;0;979;33;946;0;0;0;0;8;3;0;0;1;3;48;8;0;37;5;0;0;-34;0;1452555;537;1333;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;50;991
BU04060511;BU04060511;Gooierhoofd;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;359;19;467;False;28;15;5;0;0;7;338;28;0;30;9;0;0;-12;0;434371;509;932;0;0;0;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;359;1;358;0;0;0;0;23;9;1;0;5;9;151;23;0;30;12;0;0;-20;0;434371;509;932;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;19;992
BU04060512;BU04060512;Wolfskamer;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;34;31;210;False;5;2;1;0;0;1;12;5;0;34;7;0;0;-36;0;201420;453;961;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;32;2;0;0;0;0;84;31;2;0;17;34;117;84;0;34;44;0;0;5;0;201420;453;961;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;31;993
BU04060513;BU04060513;Industriewijk t Plaveen;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;232;127;1130;False;7;4;1;0;0;2;96;7;0;22;5;0;0;-20;0;1123702;675;995;0;0;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;232;111;121;0;0;0;0;64;17;0;0;9;38;320;64;0;22;43;0;0;-1;0;1123702;675;995;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;127;994
BU04060614;BU04060614;Bovenweg;WK040606;Wijk 06 Zenderwijk en Bovenweg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1332;97;1670;False;28;15;6;0;0;7;846;28;0;29;9;0;0;-9;0;1505256;515;901;0;0;0;0;0;0;1332;0;0;0;0;0;0;0;0;0;0;0;0;0;1332;187;1145;0;0;0;0;18;7;0;0;3;7;296;18;0;29;10;0;0;-20;0;1505256;515;901;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;97;995
BU04060615;BU04060615;Zenderwijk;WK040606;Wijk 06 Zenderwijk en Bovenweg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;559;45;608;False;37;21;7;0;0;9;828;37;0;30;10;0;0;-3;0;622360;493;1024;0;0;0;0;0;0;559;0;0;0;0;0;0;0;0;0;0;0;0;0;559;2;557;0;0;0;0;6;1;0;0;1;4;46;6;0;30;5;0;0;-29;0;622360;493;1024;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;45;996
BU04060716;BU04060716;Stad en Lande;WK040607;Wijk 07 Stad en Lande;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1613;288;1825;False;38;22;7;1;0;8;664;38;0;33;11;0;0;-5;0;2110683;572;1157;0;0;0;0;0;0;1613;0;0;0;0;0;0;0;0;0;0;0;0;0;1613;130;1483;0;0;0;0;11;3;0;0;2;6;79;11;0;33;8;0;0;-29;0;2110683;572;1157;0;0;0;0;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;0;288;997
BU04060817;BU04060817;Huizermaat West;WK040608;Wijk 08 Huizermaat West en Zuid;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1453;167;1582;False;39;22;7;1;0;9;737;39;0;32;11;0;0;-4;0;1758469;581;1112;0;0;0;0;0;0;1453;0;0;0;0;0;0;0;0;0;0;0;0;0;1453;14;1439;0;0;0;0;6;2;0;0;1;4;42;6;0;32;5;0;0;-31;0;1758469;581;1112;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;167;998
BU04060818;BU04060818;Huizermaat Zuid;WK040608;Wijk 08 Huizermaat West en Zuid;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1366;80;1583;False;32;17;6;0;0;8;902;32;0;26;9;0;0;-4;0;1414001;553;893;0;0;0;0;0;0;1366;0;0;0;0;0;0;0;0;0;0;0;0;0;1366;150;1216;0;0;0;0;10;2;0;0;1;7;87;10;0;26;8;0;0;-24;0;1414001;553;893;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;80;999
BU04060919;BU04060919;Huizermaat Noord;WK040609;Wijk 09 Huizermaat Noord;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1448;61;1477;False;36;19;7;0;0;9;913;36;0;28;10;0;0;-2;0;1374039;547;930;0;0;0;0;0;0;1448;0;0;0;0;0;0;0;0;0;0;0;0;0;1448;41;1407;0;0;0;0;1;0;0;0;0;1;15;1;0;28;2;0;0;-28;0;1374039;547;930;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;61;1000
BU04061020;BU04061020;Bijvanck Noord;WK040610;Wijk 10 Bijvanck;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;750;28;780;False;35;18;7;0;0;9;739;35;0;28;10;0;0;-3;0;759954;568;974;0;0;0;0;0;0;750;0;0;0;0;0;0;0;0;0;0;0;0;0;750;57;693;0;0;0;0;3;1;0;0;1;1;37;3;0;28;2;0;0;-27;0;759954;568;974;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1001
BU04061021;BU04061021;Bijvanck West;WK040610;Wijk 10 Bijvanck;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;221;12;223;False;42;23;8;1;0;10;700;42;0;32;11;0;0;-2;0;235247;547;1057;0;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;221;3;218;0;0;0;0;1;0;0;0;0;0;1;1;0;32;1;0;0;-33;0;235247;547;1057;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1002
BU04061123;BU04061123;Bovenmaat Noord;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1478;35;1493;False;38;21;8;0;0;10;800;38;0;30;11;0;0;-2;0;1454292;534;974;0;0;0;0;0;0;1478;0;0;0;0;0;0;0;0;0;0;0;0;0;1478;13;1465;0;0;0;0;1;0;0;0;0;0;12;1;0;30;1;0;0;-30;0;1454292;534;974;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1003
BU04061124;BU04061124;Bovenmaat West;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;821;58;912;False;28;14;7;0;0;8;1191;28;0;24;9;0;0;-5;0;821951;611;902;0;0;0;0;0;0;821;0;0;0;0;0;0;0;0;0;0;0;0;0;821;82;739;0;0;0;0;8;2;0;0;1;5;150;8;0;24;6;0;0;-21;0;821951;611;902;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1004
BU04061125;BU04061125;Bovenmaat-Oost;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;593;8;623;False;33;17;7;0;0;9;511;33;0;26;10;0;0;-3;0;548447;549;881;0;0;0;0;0;0;593;0;0;0;0;0;0;0;0;0;0;0;0;0;593;61;532;0;0;0;0;2;1;0;0;0;1;18;2;0;26;2;0;0;-26;0;548447;549;881;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1005
BU04061226;BU04061226;Filosofenbuurt;WK040612;Wijk 12 Hogemaat;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;801;10;823;False;40;23;8;0;0;9;673;40;0;32;10;0;0;-2;0;561707;368;683;0;0;0;0;0;0;801;0;0;0;0;0;0;0;0;0;0;0;0;0;801;263;538;0;0;0;0;1;1;0;0;0;1;14;1;0;32;1;0;0;-32;0;561707;368;683;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1006
BU04061231;BU04061231;De Tuit;WK040612;Wijk 12 Hogemaat;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;120;0;120;False;50;32;8;0;0;10;836;50;0;40;10;0;0;-1;0;99443;353;829;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;120;10;110;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;-41;0;99443;353;829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1007
BU04170320;BU04170320;Laren-Centrum;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;995;376;1728;False;27;16;5;0;0;5;506;27;0;31;8;0;0;-12;0;2124289;452;1229;0;0;0;0;0;0;995;0;0;0;0;0;0;0;0;0;0;0;0;0;995;62;933;0;0;0;0;36;9;1;0;6;21;232;36;0;31;25;0;0;-20;0;2124289;452;1229;0;0;0;0;0;0;376;0;0;0;0;0;0;0;0;0;0;0;0;0;376;1015
BU04170321;BU04170321;Laren-Natuurgebied;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;4;7;189;False;1;1;0;0;0;0;0;1;0;26;5;0;0;-30;0;173392;198;922;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;0;98;26;1;0;17;54;8;98;0;26;64;0;0;8;0;173392;198;922;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1016
BU04170322;BU04170322;Omloop;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;573;51;687;False;37;21;7;1;0;8;390;37;0;34;10;0;0;-8;0;849759;550;1239;0;0;0;0;0;0;573;0;0;0;0;0;0;0;0;0;0;0;0;0;573;17;556;0;0;0;0;17;6;0;0;3;9;79;17;0;34;11;0;0;-28;0;849759;550;1239;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1017
BU04170323;BU04170323;Oostereng;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;512;41;546;False;52;34;8;1;0;9;233;52;0;44;12;0;0;-4;0;987157;611;1811;0;0;0;0;0;0;512;0;0;0;0;0;0;0;0;0;0;0;0;0;512;9;503;0;0;0;0;6;2;0;0;1;3;10;6;0;44;5;0;0;-43;0;987157;611;1811;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1018
BU04170324;BU04170324;Postiljon;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;168;5;188;False;34;19;7;0;0;8;555;34;0;28;9;0;0;-4;0;122751;373;656;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;168;167;1;0;0;0;0;7;1;0;0;2;4;37;7;0;28;5;0;0;-26;0;122751;373;656;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1019
BU04170325;BU04170325;Rijksweg-Noord;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;155;3;163;False;65;46;9;1;0;9;111;65;0;56;12;0;0;-3;0;362196;612;2229;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;155;12;143;0;0;0;0;5;2;0;0;1;1;5;5;0;56;3;0;0;-55;0;362196;612;2229;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1020
BU04170326;BU04170326;Rijksweg-Zuid;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;109;8;168;False;45;31;6;1;0;6;127;45;0;43;9;0;0;-7;0;274205;499;1640;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;109;5;104;0;0;0;0;14;6;0;0;1;7;20;14;0;43;9;0;0;-37;0;274205;499;1640;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1021
BU04170327;BU04170327;Steenbergen;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;340;17;466;False;35;22;6;1;0;7;156;35;0;40;9;0;0;-14;0;595051;486;1279;0;0;0;0;0;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;340;140;200;0;0;0;0;23;11;1;0;2;9;68;23;0;40;11;0;0;-28;0;595051;486;1279;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1022
BU04170328;BU04170328;Zevenend;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;2215;204;2397;False;41;23;8;1;0;9;779;41;0;34;11;0;0;-4;0;3166849;564;1321;0;0;0;0;0;0;2215;0;0;0;0;0;0;0;0;0;0;0;0;0;2215;156;2059;0;0;0;0;7;2;0;0;1;4;52;7;0;34;5;0;0;-33;0;3166849;564;1321;0;0;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;204;1023
BU04170329;BU04170329;Zwarte Berg;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;296;19;381;False;47;31;7;1;0;8;146;47;0;44;10;0;0;-7;0;654493;488;1721;0;0;0;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;296;23;273;0;0;0;0;14;5;1;0;1;7;22;14;0;44;9;0;0;-39;0;654493;488;1721;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1024
BU04570001;BU04570001;Centrum;WK045700;Binnenstad;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;1195;180;1521;False;31;17;6;0;0;7;1081;31;0;28;10;0;0;-7;0;1647110;487;1083;0;0;0;0;0;0;1195;0;0;0;0;0;0;0;0;0;0;0;0;0;1195;57;1138;0;0;0;0;17;4;0;0;3;10;208;17;0;28;12;0;0;-23;0;1647110;487;1083;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1137
BU04570002;BU04570002;Herensingelkwartier;WK045700;Binnenstad;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;515;45;587;False;32;17;7;0;0;8;1597;32;0;27;10;0;0;-5;0;596962;502;1018;0;0;0;0;0;0;515;0;0;0;0;0;0;0;0;0;0;0;0;0;515;52;463;0;0;0;0;9;2;0;0;2;4;184;9;0;27;6;0;0;-25;0;596962;502;1018;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1138
BU04570101;BU04570101;Bedrijventerrein Van Houten;WK045701;Zuid;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;118;50;750;False;8;5;1;0;0;2;86;8;0;22;4;0;0;-19;0;817414;630;1090;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;118;3;115;0;0;0;0;50;16;1;0;7;25;252;50;0;22;30;0;0;-2;0;817414;630;1090;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;50;1139
BU04570102;BU04570102;Zuid I;WK045701;Zuid;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;368;22;416;False;31;16;7;0;0;8;1050;31;0;27;10;0;0;-6;0;399137;547;960;0;0;0;0;0;0;368;0;0;0;0;0;0;0;0;0;0;0;0;0;368;34;334;0;0;0;0;11;3;0;0;2;5;172;11;0;27;7;0;0;-23;0;399137;547;960;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1140
BU04570103;BU04570103;Zuid II;WK045701;Zuid;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;314;17;334;False;39;22;7;1;0;9;797;39;0;32;11;0;0;-4;0;365918;529;1097;0;0;0;0;0;0;314;0;0;0;0;0;0;0;0;0;0;0;0;0;314;17;297;0;0;0;0;6;2;0;0;1;3;58;6;0;32;4;0;0;-30;0;365918;529;1097;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1141
BU04570104;BU04570104;De Klomp;WK045701;Zuid;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;254;41;260;False;43;25;8;1;0;10;904;43;0;34;12;0;0;-2;0;303895;558;1172;0;0;0;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;0;0;254;2;252;0;0;0;0;2;0;0;0;0;1;3;2;0;34;3;0;0;-34;0;303895;558;1172;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1142
BU04570201;BU04570201;Dichtersbuurt;WK045702;Noord;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;1106;26;1163;False;29;14;7;0;0;8;976;29;0;24;9;0;0;-4;0;1011222;555;870;0;0;0;0;0;0;1106;0;0;0;0;0;0;0;0;0;0;0;0;0;1106;49;1057;0;0;0;0;5;1;0;0;1;3;58;5;0;24;4;0;0;-23;0;1011222;555;870;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1143
BU04570202;BU04570202;Schildersbuurt;WK045702;Noord;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;500;51;554;False;31;16;6;0;0;8;1043;31;0;26;10;0;0;-5;0;499450;526;903;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;500;58;442;0;0;0;0;7;3;0;0;2;3;144;7;0;26;4;0;0;-23;0;499450;526;903;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1144
BU04570301;BU04570301;Hogewey Noord;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;424;34;460;False;29;16;5;0;0;8;550;29;0;25;9;0;0;-5;0;387597;510;844;0;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;424;160;264;0;0;0;0;8;3;0;0;2;3;84;8;0;25;5;0;0;-21;0;387597;510;844;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1145
BU04570302;BU04570302;Hogewey Midden;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;930;155;1005;False;32;17;6;0;0;8;1090;32;0;25;10;0;0;-3;0;865932;509;862;0;0;0;0;0;0;930;0;0;0;0;0;0;0;0;0;0;0;0;0;930;68;862;0;0;0;0;5;1;0;0;1;4;38;5;0;25;5;0;0;-25;0;865932;509;862;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;155;1146
BU04570303;BU04570303;Hogewey Zuid;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;904;100;1030;False;30;17;5;0;0;8;1257;30;0;24;9;0;0;-3;0;763348;484;742;0;0;0;0;0;0;904;0;0;0;0;0;0;0;0;0;0;0;0;0;904;313;591;0;0;0;0;7;2;0;0;1;4;107;7;0;24;5;0;0;-23;0;763348;484;742;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1147
BU04570304;BU04570304;Bedrijventerrein Noord;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;75;329;2683;False;1;1;0;0;0;0;24;1;0;12;2;0;0;-13;0;2905424;721;1083;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;75;0;0;0;0;32;12;1;0;4;16;406;32;0;12;19;0;0;1;0;2905424;721;1083;0;0;0;0;0;0;329;0;0;0;0;0;0;0;0;0;0;0;0;0;329;1148
BU04570401;BU04570401;Aetsveld Noord;WK045704;Aetsveld;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;702;26;757;False;35;19;7;0;0;9;803;35;0;28;10;0;0;-4;0;713842;547;943;0;0;0;0;0;0;702;0;0;0;0;0;0;0;0;0;0;0;0;0;702;4;698;0;0;0;0;5;1;0;0;1;3;46;5;0;28;4;0;0;-27;0;713842;547;943;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1149
BU04570402;BU04570402;Aetsveld Zuid;WK045704;Aetsveld;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;797;4;798;False;36;19;8;0;0;9;874;36;0;28;10;0;0;-2;0;726667;535;911;0;0;0;0;0;0;797;0;0;0;0;0;0;0;0;0;0;0;0;0;797;11;786;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;0;0;-29;0;726667;535;911;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1150
BU04570701;BU04570701;Aetsveldsepolder;WK045707;Aetsveldsepolder;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;117;29;168;False;38;25;6;1;0;7;10;38;0;40;10;0;0;-12;0;236461;553;1412;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;117;11;106;0;0;0;0;28;9;0;0;5;13;3;28;0;40;17;0;0;-29;0;236461;553;1412;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1151
BU04570801;BU04570801;Oostelijke Vechtoever;WK045708;Oostelijke Vechtoever;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;137;113;225;False;37;25;5;1;0;6;6;37;0;39;9;0;0;-12;0;359647;609;1600;0;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;137;11;126;0;0;0;0;30;9;1;0;6;14;2;30;0;39;18;0;0;-28;0;359647;609;1600;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;113;1152
BU04570901;BU04570901;Leeuwenveld;WK045709;Bloemendalerpolder;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;510;40;628;False;31;17;6;0;0;8;515;31;0;30;9;0;0;-8;0;412350;377;657;0;0;0;0;0;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;510;356;154;0;0;0;0;21;7;0;0;3;11;150;21;0;30;13;0;0;-22;0;412350;377;657;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1153
BU04570902;BU04570902;Bedrijventerrein Nijverheidslaan;WK045709;Bloemendalerpolder;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;12;31;298;False;2;1;0;0;0;0;30;2;0;21;2;0;0;-21;0;175490;385;590;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;50;20;1;0;5;25;349;50;0;21;29;0;0;1;0;175490;385;590;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1154
BU04570903;BU04570903;Weespersluis;WK045709;Bloemendalerpolder;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;129;6;134;False;38;21;7;0;0;9;12;38;0;30;10;0;0;-2;0;104500;428;783;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;129;114;15;0;0;0;0;3;1;0;0;1;2;0;3;0;30;3;0;0;-30;0;104500;428;783;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1155
BU16960000;BU16960000;s-Graveland;WK169600;Wijk 00 s-Graveland;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;713;87;929;False;34;20;6;1;0;7;46;34;0;32;10;0;0;-8;0;1106418;467;1192;0;0;0;0;0;0;713;0;0;0;0;0;0;0;0;0;0;0;0;0;713;105;608;0;0;0;0;19;5;0;0;4;10;10;19;0;32;13;0;0;-26;0;1106418;467;1192;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;87;1258
