BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04020903;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;488.438462;19;469.438462;0;36;0;0;1;21;62;49;3207;2172726;846661;264;0;0;1909384.99;0;0;54;0;0;0;5267
BU04020904;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;85.7076923;37;48.7076923;0;33;0;0;2;29;50;30;352;470609;150213;427;0;0;404598.487;0;0;50;0;0;0;5268
BU04020905;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;567.946154;134;433.946154;0;29;0;0;2;15;44;32;1959;2263089;1107899;565;0;0;1796991.59;0;0;221;0;0;0;5269
BU04020906;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;9.47692308;6;3.47692308;0;52;0;0;9;9;70;7;40;86531;25655;649;0;0;73223.993;0;0;8;0;0;0;5270
BU04020907;WK040209;Hilversum;Noord-Holland Zuid;Noord-Holland;;23.8769231;4;19.8769231;0;27;0;0;7;39;38;3;61;118625;49552;813;0;0;90831.0557;0;0;11;0;0;0;5271
BU04060001;WK040600;Huizen;Noord-Holland Zuid;Noord-Holland;;2155.90769;1673;482.907692;0;29;0;0;2;16;41;1498;6000;7371943;3787517;631;0;0;5707153.8;0;0;1902;0;0;0;5346
BU04060002;WK040600;Huizen;Noord-Holland Zuid;Noord-Holland;;1327.33077;1250;77.3307692;0;31;0;0;2;7;43;1218;3667;4356057;2440743;666;0;0;3331690.86;0;0;1316;0;0;0;5347
BU04060103;WK040601;Huizen;Noord-Holland Zuid;Noord-Holland;;1108.48462;1008;100.484615;0;34;0;0;2;6;47;779;3222;4030686;2248400;698;0;0;3026362.02;0;0;1042;0;0;0;5348
BU04060204;WK040602;Huizen;Noord-Holland Zuid;Noord-Holland;;94.0923077;94;0.0923076923;0;54;0;0;3;2;72;78;388;637662;311756;803;0;0;491007.278;0;0;96;0;0;0;5349
BU04060205;WK040602;Huizen;Noord-Holland Zuid;Noord-Holland;;144.846154;109;35.8461538;0;42;0;0;2;13;61;78;630;782057;368021;584;0;0;621246.642;0;0;113;0;0;0;5350
