BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Warmte_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H19_Waarde_hernieuwbaar_gas;Woning_H21_CapaciteitsvraagE;Woning_H22_AantalNieuweMSR;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_groengas;Woning_A03_Aansl_waterstof;Woning_A04_Aansl_Gasketel;Woning_A05_Aansl_eWP_lucht;Woning_A05_Aansl_eWP_bodem;Woning_A06_Aansl_Rest70_collGGheater;Woning_A07_Aansl_Geo70_collGGheater;Woning_A08_Aansl_Rest30_eWPlucht;Woning_A09_Aansl_Rest30_colleWP70;Woning_A10_Aansl_WKO15_colleWP70;Woning_A11_Aansl_WKO15_colleWP50_beWP;Woning_A12_Aansl_WKO15_TEO15_colleWP70;Woning_A13_Aansl_hWP;Woning_A14_Aansl_h2WP;Woning_A15_Aansl_h2R;Woning_A16_Aansl_naarA;Woning_A17_Aansl_naarB;Woning_A18_Aansl_naarC;Woning_A19_Aansl_naarD;Woning_G01_Aansl_LT15_50;Woning_G02_Aansl_LT15_70;Woning_G03_Aansl_LT30_30;Woning_G04_Aansl_LT30_70;Woning_G05_Aansl_TEO;Woning_G06_Aansl_WKO;Woning_G07_Aansl_WijkWKK;Woning_G08_Aansl_BioWKK;Woning_G09_Aansl_BuurtWKO;Woning_G10_Aansl_Restwarmte;Woning_G11_Aansl_Geothermie;Woning_G12_Aansl_WaterstofHR;Woning_G13_Aansl_WaterstofWP;Woning_L01_Aansl_LabelAppp;Woning_L02_Aansl_LabelA;Woning_L03_Aansl_LabelB;Woning_L04_Aansl_LabelC;Woning_L05_Aansl_LabelD;Woning_L06_Aansl_LabelE;Woning_L07_Aansl_LabelF;Util_H01_Vraag_Warmte_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H19_Waarde_hernieuwbaar_gas;Util_H21_CapaciteitsvraagE;Util_H22_AantalNieuweMSR;Util_A01_Aansl_aardgas;Util_A02_Aansl_groengas;Util_A03_Aansl_waterstof;Util_A04_Aansl_gasketel;Util_A05_Aansl_eWP_lucht;Util_A05_Aansl_eWP_bodem;Util_A06_Aansl_Rest70_collGGheater;Util_A07_Aansl_Geo70_collGGheater;Util_A08_Aansl_Rest30_eWPlucht;Util_A09_Aansl_Rest30_colleWP70;Util_A10_Aansl_WKO15_colleWP70;Util_A11_Aansl_WKO15_colleWP50_beWP;Util_A12_Aansl_WKO15_TEO15_colleWP70;Util_A13_Aansl_hWP;Util_A14_Aansl_h2WP;Util_A15_Aansl_h2R;Util_A17_Aansl_naarB;Util_A18_Aansl_naarC;Util_A19_Aansl_naarD;Util_G01_Aansl_LT15_50;Util_G02_Aansl_LT15_70;Util_G03_Aansl_LT30_30;Util_G04_Aansl_LT30_70;Util_G05_Aansl_TEO;Util_G06_Aansl_WKO;Util_G07_Aansl_WijkWKK;Util_G08_Aansl_BioWKK;Util_G09_Aansl_BuurtWKO;Util_G10_Aansl_Restwarmte;Util_G11_Aansl_Geothermie;Util_G12_Aansl_WaterstofHR;Util_G13_Aansl_WaterstofWP;Util_L01_Aansl_LabelAppp;Util_L02_Aansl_LabelA;Util_L03_Aansl_LabelB;Util_L04_Aansl_LabelC;Util_L05_Aansl_LabelD;Util_L06_Aansl_LabelE;Util_L07_Aansl_LabelF;H15_CO2_uitstoot;H16_Nat_meerkost;H17_Nat_meerkost_CO2;H18_Nat_meerkost_WEQ;H23_Capaciteit_huidig;nr_OrgEntity
BU04570104;BU04570104;De Klomp;WK045701;Zuid;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;254;41;260;29370;689;False;9512.36192;7500.66192;2011.7;5.61832328;0;2519.08;1014;12037.0602;0;4380.70626;4404.84425;0;0;3251.50973;0;495.3;0.190779286;0;254;0;0;0;0;0;0;0;0;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;39;206;0;0;32.5158156;29.9136183;2.60219729;0;84.0132643;312.806;3;429.33508;0;15.1194007;340.214839;0;0;74.0008399;0;25.52745;0.190779286;0;41;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;516594;764;1987;410;1142
BU04570201;BU04570201;Dichtersbuurt;WK045702;Noord;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;1106;26;1163;79148;7282;False;27591.2293;19262.1793;8329.05;47.1061033;0;9372.05;1103;37010.3854;0;15642.8168;14250.9228;0;0;7116.64584;0;2156.7;0.888827143;0;1106;0;0;0;0;0;0;0;0;0;0;0;1106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;161;151;745;0;0;1453.63458;1373.03923;80.5953534;0;993.221256;2911.703;58;5358.55884;0;640.030001;3419.86295;0;0;1298.66589;0;269.7981;0.888827143;0;26;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;1795746;849;1544;1866.537;1143
BU04570202;BU04570202;Schildersbuurt;WK045702;Noord;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;500;51;554;39459;6936;False;13535.2473;10096.1473;3439.1;20.144409;0;4516.48;1148;18071.8717;0;6912.25124;7069.62891;0;0;4089.99154;0;975;0.451274286;0;500;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;25;202;214;0;0;1699.53655;1568.07908;131.457465;0;906.517731;1452.548;144;4058.60228;0;785.687153;1973.33259;0;0;1299.58254;0;256.9788;0.451274286;0;51;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;878646;803;1586;1030;1144
BU04570301;BU04570301;Hogewey Noord;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;424;34;460;45775;4615;False;11164.4519;8663.45189;2501;0;0;3693.92;634;14858.3719;0;5306.2644;5875.69706;0;0;3676.41043;0;826.8;0.365489286;0;424;0;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;27;8;256;0;0;1487.33102;1401.23781;86.0932042;0;833.87193;1360.516;84;3681.71895;0;658.511515;1829.86504;0;0;1193.34239;0;170.98575;0.365489286;0;34;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;732875;822;1593;767.5275;1145
BU04570302;BU04570302;Hogewey Midden;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;930;155;1005;80038;9639;False;26106.8855;20052.5355;6054.35;136.621395;0;8465.52;1216;34709.0269;0;12650.702;13633.4498;0;0;8424.87513;0;1813.5;0.795100714;0;930;0;0;0;0;0;0;0;0;0;0;0;930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;236;173;447;0;0;814.331696;774.743635;39.5880609;0;593.863414;4061.172;38;5469.36711;0;352.961739;4362.04064;0;0;754.364734;0;357.12495;0.795100714;0;155;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;1748036;874;1739;2375;1146
BU04570303;BU04570303;Hogewey Zuid;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;904;100;1030;91402;16271;False;24243.3634;18950.5634;5292.8;93.8262892;0;7749.56;1347;32086.7497;0;11359.8841;12602.7216;0;0;8124.14401;0;1762.8;0.866535;0;904;0;0;0;0;0;0;0;0;0;0;0;904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;115;69;374;0;0;1923.45872;1837.18109;86.2776322;0;823.266945;4294.738;107;7041.46367;0;826.438157;4851.19568;0;0;1363.82983;0;602.84055;0.866535;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;1562898;863;1517;1819.7235;1147
BU04570304;BU04570304;Bedrijventerrein Noord;WK045703;Hogewey;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;75;329;2683;6820;338960;False;1886.03554;1459.63554;426.4;13.6898336;0;634.25;23;2533.97537;0;900.991278;1014.26476;0;0;618.71933;0;146.25;4.65374286;0;75;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;5;0;0;33392.2023;32022.7762;1369.42603;0;10337.7173;42420.918;406;86150.8375;0;14218.433;51243.1783;0;0;20689.2263;0;12558.468;4.65374286;0;329;0;0;0;0;0;0;0;0;0;0;0;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;0;0;0;0;0;6619349;1381;2467;9772.86;1148
BU04570401;BU04570401;Aetsveld Noord;WK045704;Aetsveld;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;702;26;757;72828;7114;False;21760.5577;16286.0577;5474.5;37.7868872;0;6779.1;892;28577.4446;0;11048.5998;10917.0972;0;0;6611.74763;0;1368.9;0.597975714;0;702;0;0;0;0;0;0;0;0;0;0;0;702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;106;165;426;0;0;1124.41984;1069.28183;55.1380061;0;559.145251;2299.885;46;3983.45009;0;487.842807;2642.79097;0;0;852.816315;0;263.5737;0.597975714;0;26;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;1289528;813;1703;1255.749;1149
BU04570402;BU04570402;Aetsveld Zuid;WK045704;Aetsveld;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;797;4;798;77605;44;False;23727.5262;17609.9262;6117.6;25.5684795;0;7452.08;977;31205.1747;0;12221.8434;11906.5525;0;0;7076.77887;0;1554.15;0.569882857;0;797;0;0;0;0;0;0;0;0;0;0;0;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;65;170;551;0;0;2.07563797;1.90945992;0.166178056;0;5.37063428;19.976;0;27.4222723;0;0.965210516;21.7275715;0;0;4.7294902;0;1.6302;0.569882857;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1201292;729;1505;1530;1150
BU04570701;BU04570701;Aetsveldsepolder;WK045707;Aetsveldsepolder;GM0457;Weesp;Noord-Holland Zuid;Noord-Holland;117;29;168;17629;6560;False;5493.61291;4433.61291;1060;2.2711764;0;1120.99;11;6616.87409;0;2410.10188;2231.03794;0;0;1975.73427;0;228.15;0.1726;0;117;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11;5;76;0;0;1589.73887;1518.58494;71.1539215;0;904.461672;2139.715;3;4633.91554;0;682.896023;2649.38504;0;0;1301.63448;0;243.048;0.1726;0;29;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;469018;926;2792;1260;1151
