BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04570801;WK045708;Weesp;Noord-Holland Zuid;Noord-Holland;;220.430769;136;84.4307692;36;0;0;2;5;25;38;8;246;677436;-31201;-127;427786.878;36817.2922;613517.639;221;24;0;0;0;0;5625
BU04570901;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;627.553846;510;117.553846;25;0;0;1;2;22;26;585;366;850962;-50895;-139;861402.657;136791.875;556746.692;512;38;0;0;0;0;5626
BU04570902;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;RestWarmte;297.507692;12;285.507692;8;28;0;0;1;27;36;619;388;274729;-218270;-563;0;2757.41667;147814.925;0;0;43;0;0;0;5627
BU04570903;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;36.7461538;33;3.74615385;37;0;0;0;3;17;37;4;19;229842;-673;-36;76262.5047;8888.97173;239643.854;35;3;0;0;0;0;5628
BU16960000;WK169600;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;939.369231;714;225.369231;31;0;0;1;2;20;32;58;1282;1682599;-166621;-130;1648320.68;183550.725;1314727.64;734;67;0;0;0;0;10098
BU16960100;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;190.769231;158;32.7692308;40;0;0;1;3;18;41;26;201;400157;-17597;-87;423181.928;41546.2429;328806.008;162;21;0;0;0;0;10099
BU16960101;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;2964.28462;2674;290.284615;32;0;1;0;2;15;33;261;1596;3692178;-222825;-140;5341352.24;697497.028;2302297.78;2949;89;0;1;0;0;10100
BU16960102;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;88.9153846;75;13.9153846;44;0;0;1;3;15;45;56;66;195131;-5769;-87;218200.745;19732.9855;165259.195;80;6;0;0;0;0;10101
BU16960103;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;42.5538462;38;4.55384615;50;0;0;1;4;14;51;9;33;133553;602;18;118740.479;10076.8929;127722.168;41;8;0;0;0;0;10102
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;125.161538;120;5.16153846;47;0;0;0;2;13;47;25;73;196810;-5722;-78;331844.102;31613.5415;142232.314;122;2;0;0;0;0;10103
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;559.961538;491;68.9615385;35;0;0;0;2;14;35;85;344;843911;-35127;-102;1098839.83;129767.615;605769.842;548;23;0;0;0;0;10104
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;71.2461538;56;15.2461538;41;0;0;1;2;22;42;21;76;116205;-11593;-153;161376.362;15213.3697;81816.8314;56;5;0;0;0;0;10105
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;32;0;0;1;4;20;33;73;1590;2799328;-113064;-71;2697393.65;278432.378;2141730.75;1240;325;0;0;0;0;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;32;0;2;1;2;19;35;236;3123;4938846;-418184;-134;5992310.07;708791.648;3441723.42;2859;264;0;2;0;0;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;55;0;0;0;3;13;55;263;37;132348;-1793;-48;206870.542;17579.3366;105645.57;68;1;0;0;0;0;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;27;0;0;3;14;25;30;76;524;787992;39107;75;399942.307;35439.8496;563031.938;398;265;0;0;0;0;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;47;0;0;0;2;13;47;52;95;245418;-3105;-33;377245.563;36787.0399;188899.942;137;8;0;0;0;0;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;33;0;5;1;4;17;39;105;681;1033761;-143823;-211;1281008.83;147345.994;732874.447;611;98;0;21;0;0;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;33;0;0;0;2;14;33;271;270;801831;-26657;-99;1137540.06;148857.128;530215.341;591;13;0;0;0;0;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;37;0;0;1;2;22;38;27;639;937826;-102135;-160;875517.083;77220.7225;790380.174;296;32;0;0;0;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;35;0;0;0;2;14;35;141;459;1325904;-42678;-93;1738085.23;219698.234;937921.666;895;30;0;0;0;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;1548.90769;936;612.907692;0;35;0;0;3;29;35;2490;4031;955346;-1753397;-435;0;197176.015;389567.734;0;0;1324;0;0;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;1213.05385;867;346.053846;0;36;0;0;2;23;36;2157;3069;627195;-1229333;-401;0;183590.318;232514.897;0;0;1019;0;0;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;798.776923;632;166.776923;0;38;0;0;2;19;38;2299;2082;353941;-825895;-397;0;143494.808;121267.618;0;0;719;0;0;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;569.123077;500;69.1230769;0;43;0;0;2;14;43;2131;1650;264321;-594694;-360;0;118159.356;132105.119;0;0;537;0;0;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;31;0;0;0;2;17;31;2037;389;782217;-43109;-111;1130733.18;142525.943;475204.438;576;40;0;0;0;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;36;0;0;0;2;13;36;1682;372;661317;-45645;-123;1087210.78;134367.539;425483.691;517;10;0;0;0;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;28;0;0;1;2;15;29;1369;548;580691;-79064;-144;780918.874;105643.553;356526.231;440;32;0;0;0;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;28;0;0;0;2;16;28;1087;510;883068;-59555;-117;1114971.53;153799.922;519281.119;741;33;0;0;0;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;560;459;101;0;45;0;0;3;18;45;1662;1748;304927;-597912;-342;0;103771.097;141471.332;0;0;584;0;0;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;443.184615;315;128.184615;0;49;0;0;3;22;49;1550;1585;276722;-574028;-362;0;72102.9589;149035.056;0;0;384;0;0;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;395.992308;245;150.992308;0;36;0;0;2;23;36;1269;1001;216173;-437296;-437;0;55835.5402;99785.9199;0;0;302;0;0;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;38;0;0;1;2;17;39;1092;464;803285;-65992;-142;1140403.89;117533.918;574946.86;456;33;0;0;0;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;RestWarmte;210.184615;191;19.1846154;18;58;0;0;3;15;76;817;651;438048;-8999;-14;0;45756.6222;223908.515;0;0;199;0;0;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;31;0;0;2;2;16;33;547;825;848102;-161387;-196;1081317.42;109842.603;618793.834;439;16;0;0;0;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;86.5307692;1;85.5307692;0;76;0;0;3;21;76;405;426;13624;-179167;-420;0;224.266667;-1178.57272;0;0;16;0;0;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;44;0;0;0;2;14;44;1302;247;667726;-17690;-72;1130605.41;122513.824;463860.332;448;12;0;0;0;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;34;0;0;0;1;13;34;1590;183;511230;-16597;-91;795947.449;107996.834;323592.356;413;9;0;0;0;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;47;0;0;0;2;12;47;1131;125;403799;-7757;-62;710694.272;72472.6182;282292.054;283;1;0;0;0;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;35;0;6;0;2;14;41;1052;614;749538;-140810;-229;1186511.6;140397.298;487664.899;552;6;0;1;0;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;31;0;0;0;2;15;31;1136;546;1230029;-76490;-140;1746929.95;225077.915;692698.953;1152;20;0;0;0;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;27;0;4;1;2;17;32;1079;1419;1718844;-277830;-196;2292250.89;307403.501;880844.292;1688;23;0;1;0;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;30;0;0;0;2;13;30;867;367;984679;-38118;-104;1408200.38;206566.796;587348.712;860;24;0;0;0;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;33;0;0;0;2;12;33;1340;276;803137;-23235;-84;1326557.18;183801.731;476606.207;733;5;0;0;0;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;24;0;3;0;2;17;27;804;836;1359073;-214235;-256;1690575.2;251342.357;686909.674;1303;27;0;1;0;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;519.569231;392;127.569231;0;51;0;0;3;17;51;1070;1873;301932;-688246;-367;0;89144.3512;176643.412;0;0;456;0;0;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;32;0;0;1;3;22;33;572;397;363591;-37518;-95;366201.834;38409.2987;263823.941;180;22;0;0;0;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;42;0;0;1;2;16;43;629;1016;1099514;-173054;-170;1586517.26;141570.645;840602.248;537;13;0;0;0;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;56;0;0;0;3;12;56;663;130;528349;-2150;-17;853063.534;74299.7805;416526.516;282;2;0;0;0;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;24;0;0;1;2;19;25;760;868;1059229;-171488;-198;1214712.93;165065.06;618440.231;791;28;0;0;0;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;45;0;0;1;3;14;46;470;126;373758;-6838;-54;603084.702;59140.6485;272452.768;227;6;0;0;0;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;14;0;0;2;1;55;16;32;379;784901;-124497;-328;269747.179;28257.6297;581962.916;111;19;0;0;0;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;RestWarmte;748.738462;639;109.738462;12;41;0;0;2;15;53;1339;1640;932624;-179941;-110;0;147951.582;519083.793;0;0;712;0;0;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;37;0;0;0;2;14;37;179;291;908133;-25461;-87;1171126.83;145125.796;667618.393;568;11;0;0;0;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;41;0;0;0;3;15;41;238;530;1332528;-43687;-82;1908770.02;208539.471;896166.301;966;36;0;0;0;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;RestWarmte;340.738462;324;16.7384615;11;40;0;0;2;13;51;969;668;416795;-66044;-99;0;77262.5665;181564.807;0;0;352;0;0;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;35;0;0;0;2;12;35;1013;155;630810;-7488;-48;1060551.54;139612.674;383261.507;559;2;0;0;0;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;2;0;0;3;2;74;5;4;174;532610;-69461;-400;13327.3023;1130.8278;444164.127;11;24;0;0;0;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;54;0;0;0;2;11;54;7;0;38931;-16;-33;3042.59242;258.579467;42847.0761;1;0;0;0;0;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;29;0;0;2;3;36;31;6;207;520236;-44692;-215;221071.943;19843.5265;495577.803;82;9;0;0;0;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;RestWarmte;1152.86154;836;316.861538;13;41;0;0;3;22;54;1106;2766;1443577;-544497;-197;0;197095.338;722464.504;0;0;1071;0;0;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;32;0;0;0;2;14;32;742;1018;2317667;-134389;-132;3270269.6;439820.549;1433737.43;1898;35;0;0;0;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;41;0;0;0;3;14;41;150;117;352533;-8012;-68;463294.75;51463.3001;270692.358;186;11;0;0;0;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;543.8;10;533.8;0;38;0;0;3;43;38;462;1320;483822;-836828;-634;0;2263.20833;288943.293;0;0;166;0;0;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;RestWarmte;278.638462;253;25.6384615;13;47;0;0;3;13;60;792;656;459815;-25706;-39;0;60031.379;222476.904;0;0;318;0;0;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;42;0;0;0;2;14;42;829;384;904182;-34283;-89;1357673.33;143791.065;640265.549;604;13;0;0;0;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;39;0;0;0;2;15;39;1031;679;1712697;-66711;-98;2487764.17;279698.811;1184872.91;1152;35;0;0;0;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;RestWarmte;1097.86154;716;381.861538;12;43;0;0;2;19;55;549;2347;1496264;-347918;-148;0;160789.515;722256.469;0;0;826;0;0;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;41;0;0;0;2;14;41;785;616;1531878;-71051;-115;2307424.49;242470.713;1102197.34;955;36;0;0;0;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;44;0;0;2;2;27;46;329;383;338918;-41451;-108;328924.282;27500.467;285811.008;95;4;0;0;0;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;25;0;0;3;3;35;28;16;909;1299913;-161150;-177;685727.418;70265.0451;1092384.1;311;52;0;0;0;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;35;0;0;1;5;26;36;2;38;141394;-2255;-59;74709.8632;6599.06793;138292.228;32;10;0;0;0;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;57;0;0;0;2;12;57;53;20;118295;-128;-7;145430.876;13024.0848;105297.532;46;0;0;0;0;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;450.753846;0;450.753846;0;35;0;0;3;51;35;838;963;417152;-640808;-665;0;0;198966.169;0;0;86;0;0;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;581.576923;511;70.5769231;0;34;0;0;2;14;34;1465;1321;198045;-489920;-371;0;115426.034;27917.4153;0;0;617;0;0;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;BioWKK;209.676923;183;26.6769231;0;37;0;0;3;14;37;689;513;74888;-211428;-412;0;42803.8585;10094.1781;0;0;261;0;0;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;30;0;0;0;1;13;30;745;256;528542;-49817;-195;771494.945;104807.53;337398.449;407;5;0;0;0;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;108263.888;16126.8343;98805.223;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29653.1875;0;0;0;0;0;0;10762
